staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG024718,UCR009767,MARKETING,MKT003416,DCL009825,PCL009767,unresolved_singleton,Unresolved,1,1,,,
STG024725,UCR009768,MARKETING,MKT003423,DCL009827,PCL009768,unresolved_singleton,Unresolved,1,1,,,
STG024732,UCR009769,MARKETING,MKT003430,DCL009828,PCL009769,unresolved_singleton,Unresolved,1,1,,,
STG024734,UCR009770,MARKETING,MKT003432,DCL009829,PCL009770,unresolved_singleton,Unresolved,1,1,,,
STG024736,UCR009771,MARKETING,MKT003434,DCL009830,PCL009771,unresolved_singleton,Unresolved,1,1,,,
STG024771,UCR009772,MARKETING,MKT003469,DCL009832,PCL009772,unresolved_singleton,Unresolved,1,1,,,
STG024808,UCR009773,MARKETING,MKT003506,DCL009833,PCL009773,unresolved_singleton,Unresolved,1,1,,,
STG024858,UCR009775,MARKETING,MKT003556,DCL009835,PCL009775,unresolved_singleton,Unresolved,1,1,,,
STG024867,UCR009776,MARKETING,MKT003565,DCL009836,PCL009776,unresolved_singleton,Unresolved,1,1,,,
STG024874,UCR009777,MARKETING,MKT003572,DCL009837,PCL009777,unresolved_singleton,Unresolved,1,1,,,
STG024880,UCR009778,MARKETING,MKT003578,DCL009838,PCL009778,unresolved_singleton,Unresolved,1,1,,,
STG024911,UCR009779,MARKETING,MKT003609,DCL009839,PCL009779,unresolved_singleton,Unresolved,1,1,,,
STG024933,UCR009780,MARKETING,MKT003631,DCL009840,PCL009780,unresolved_singleton,Unresolved,1,1,,,
STG024943,UCR009781,MARKETING,MKT003641,DCL009841,PCL009781,unresolved_singleton,Unresolved,1,1,,,
STG025002,UCR009783,MARKETING,MKT003700,DCL009844,PCL009783,unresolved_singleton,Unresolved,1,1,,,
STG025008,UCR009784,MARKETING,MKT003706,DCL009845,PCL009784,unresolved_singleton,Unresolved,1,1,,,
STG025012,UCR009785,MARKETING,MKT003710,DCL009846,PCL009785,unresolved_singleton,Unresolved,1,1,,,
STG025019,UCR009786,MARKETING,MKT003717,DCL009847,PCL009786,unresolved_singleton,Unresolved,1,1,,,
STG025027,UCR009787,MARKETING,MKT003725,DCL009848,PCL009787,unresolved_singleton,Unresolved,1,1,,,
STG025052,UCR009788,MARKETING,MKT003750,DCL009849,PCL009788,unresolved_singleton,Unresolved,1,1,,,
STG025064,UCR009789,MARKETING,MKT003762,DCL009850,PCL009789,unresolved_singleton,Unresolved,1,1,,,
STG025069,UCR009790,MARKETING,MKT003767,DCL009852,PCL009790,unresolved_singleton,Unresolved,1,1,,,
STG025094,UCR009792,MARKETING,MKT003792,DCL009854,PCL009792,unresolved_singleton,Unresolved,1,1,,,
STG025109,UCR009793,MARKETING,MKT003807,DCL009855,PCL009793,unresolved_singleton,Unresolved,1,1,,,
STG025124,UCR009794,MARKETING,MKT003822,DCL009856,PCL009794,unresolved_singleton,Unresolved,1,1,,,
STG025132,UCR009795,MARKETING,MKT003830,DCL009857,PCL009795,unresolved_singleton,Unresolved,1,1,,,
STG025139,UCR009796,MARKETING,MKT003837,DCL009858,PCL009796,unresolved_singleton,Unresolved,1,1,,,
STG025149,UCR009797,MARKETING,MKT003847,DCL009859,PCL009797,unresolved_singleton,Unresolved,1,1,,,
STG025155,UCR009798,MARKETING,MKT003853,DCL009860,PCL009798,unresolved_singleton,Unresolved,1,1,,,
STG025209,UCR009799,MARKETING,MKT003907,DCL009861,PCL009799,unresolved_singleton,Unresolved,1,1,,,
STG025210,UCR009800,MARKETING,MKT003908,DCL009862,PCL009800,unresolved_singleton,Unresolved,1,1,,,
STG025212,UCR009801,MARKETING,MKT003910,DCL009863,PCL009801,unresolved_singleton,Unresolved,1,1,,,
STG025222,UCR009802,MARKETING,MKT003920,DCL009864,PCL009802,unresolved_singleton,Unresolved,1,1,,,
STG025227,UCR009803,MARKETING,MKT003925,DCL009865,PCL009803,unresolved_singleton,Unresolved,1,1,,,
STG025237,UCR009804,MARKETING,MKT003935,DCL009866,PCL009804,unresolved_singleton,Unresolved,1,1,,,
STG025238,UCR009805,MARKETING,MKT003936,DCL009867,PCL009805,unresolved_singleton,Unresolved,1,1,,,
STG025249,UCR009806,MARKETING,MKT003947,DCL009868,PCL009806,unresolved_singleton,Unresolved,1,1,,,
STG025254,UCR009807,MARKETING,MKT003952,DCL009869,PCL009807,unresolved_singleton,Unresolved,1,1,,,
STG025304,UCR009809,MARKETING,MKT004002,DCL009871,PCL009809,unresolved_singleton,Unresolved,1,1,,,
STG025307,UCR009810,MARKETING,MKT004005,DCL009872,PCL009810,unresolved_singleton,Unresolved,1,1,,,
STG025309,UCR009811,MARKETING,MKT004007,DCL009873,PCL009811,unresolved_singleton,Unresolved,1,1,,,
STG025320,UCR009812,MARKETING,MKT004018,DCL009874,PCL009812,unresolved_singleton,Unresolved,1,1,,,
STG025332,UCR009813,MARKETING,MKT004030,DCL009875,PCL009813,unresolved_singleton,Unresolved,1,1,,,
STG025365,UCR009816,MARKETING,MKT004063,DCL009878,PCL009816,unresolved_singleton,Unresolved,1,1,,,
STG025366,UCR009817,MARKETING,MKT004064,DCL009879,PCL009817,unresolved_singleton,Unresolved,1,1,,,
STG025374,UCR009818,MARKETING,MKT004072,DCL009880,PCL009818,unresolved_singleton,Unresolved,1,1,,,
STG025375,UCR009819,MARKETING,MKT004073,DCL009881,PCL009819,unresolved_singleton,Unresolved,1,1,,,
STG025381,UCR009820,MARKETING,MKT004079,DCL009882,PCL009820,unresolved_singleton,Unresolved,1,1,,,
STG025395,UCR009823,MARKETING,MKT004093,DCL009885,PCL009823,unresolved_singleton,Unresolved,1,1,,,
STG025402,UCR009824,MARKETING,MKT004100,DCL009886,PCL009824,unresolved_singleton,Unresolved,1,1,,,
STG025411,UCR009827,MARKETING,MKT004109,DCL009889,PCL009827,unresolved_singleton,Unresolved,1,1,,,
STG025428,UCR009829,MARKETING,MKT004126,DCL009891,PCL009829,unresolved_singleton,Unresolved,1,1,,,
STG025435,UCR009830,MARKETING,MKT004133,DCL009892,PCL009830,unresolved_singleton,Unresolved,1,1,,,
STG025467,UCR009831,MARKETING,MKT004165,DCL009893,PCL009831,unresolved_singleton,Unresolved,1,1,,,
STG025477,UCR009832,MARKETING,MKT004175,DCL009894,PCL009832,unresolved_singleton,Unresolved,1,1,,,
STG025490,UCR009833,MARKETING,MKT004188,DCL009895,PCL009833,unresolved_singleton,Unresolved,1,1,,,
STG025518,UCR009836,MARKETING,MKT004216,DCL009898,PCL009836,unresolved_singleton,Unresolved,1,1,,,
STG025558,UCR009838,MARKETING,MKT004256,DCL009900,PCL009838,unresolved_singleton,Unresolved,1,1,,,
STG025560,UCR009839,MARKETING,MKT004258,DCL009901,PCL009839,unresolved_singleton,Unresolved,1,1,,,
STG025570,UCR009840,MARKETING,MKT004268,DCL009902,PCL009840,unresolved_singleton,Unresolved,1,1,,,
STG025574,UCR009841,MARKETING,MKT004272,DCL009903,PCL009841,unresolved_singleton,Unresolved,1,1,,,
STG025576,UCR009842,MARKETING,MKT004274,DCL009904,PCL009842,unresolved_singleton,Unresolved,1,1,,,
STG025615,UCR009843,MARKETING,MKT004313,DCL009905,PCL009843,unresolved_singleton,Unresolved,1,1,,,
STG025639,UCR009844,MARKETING,MKT004337,DCL009906,PCL009844,unresolved_singleton,Unresolved,1,1,,,
STG025655,UCR009845,MARKETING,MKT004353,DCL009908,PCL009845,unresolved_singleton,Unresolved,1,1,,,
STG025663,UCR009846,MARKETING,MKT004361,DCL009909,PCL009846,unresolved_singleton,Unresolved,1,1,,,
STG025708,UCR009847,MARKETING,MKT004406,DCL009910,PCL009847,unresolved_singleton,Unresolved,1,1,,,
STG025767,UCR009849,MARKETING,MKT004465,DCL009912,PCL009849,unresolved_singleton,Unresolved,1,1,,,
STG025774,UCR009850,MARKETING,MKT004472,DCL009913,PCL009850,unresolved_singleton,Unresolved,1,1,,,
STG025775,UCR009851,MARKETING,MKT004473,DCL009914,PCL009851,unresolved_singleton,Unresolved,1,1,,,
STG025777,UCR009852,MARKETING,MKT004475,DCL009915,PCL009852,unresolved_singleton,Unresolved,1,1,,,
STG025782,UCR009853,MARKETING,MKT004480,DCL009916,PCL009853,unresolved_singleton,Unresolved,1,1,,,
STG025792,UCR009854,MARKETING,MKT004490,DCL009917,PCL009854,unresolved_singleton,Unresolved,1,1,,,
STG025794,UCR009855,MARKETING,MKT004492,DCL009918,PCL009855,unresolved_singleton,Unresolved,1,1,,,
STG025818,UCR009856,MARKETING,MKT004516,DCL009919,PCL009856,unresolved_singleton,Unresolved,1,1,,,
STG025856,UCR009859,MARKETING,MKT004554,DCL009922,PCL009859,unresolved_singleton,Unresolved,1,1,,,
STG025859,UCR009860,MARKETING,MKT004557,DCL009923,PCL009860,unresolved_singleton,Unresolved,1,1,,,
STG025890,UCR009861,MARKETING,MKT004588,DCL009924,PCL009861,unresolved_singleton,Unresolved,1,1,,,
STG025917,UCR009863,MARKETING,MKT004615,DCL009926,PCL009863,unresolved_singleton,Unresolved,1,1,,,
STG025920,UCR009864,MARKETING,MKT004618,DCL009927,PCL009864,unresolved_singleton,Unresolved,1,1,,,
STG025935,UCR009865,MARKETING,MKT004633,DCL009928,PCL009865,unresolved_singleton,Unresolved,1,1,,,
STG025984,UCR009866,MARKETING,MKT004682,DCL009929,PCL009866,unresolved_singleton,Unresolved,1,1,,,
STG025997,UCR009867,MARKETING,MKT004695,DCL009930,PCL009867,unresolved_singleton,Unresolved,1,1,,,
STG026003,UCR009868,MARKETING,MKT004701,DCL009931,PCL009868,unresolved_singleton,Unresolved,1,1,,,
STG026005,UCR009869,MARKETING,MKT004703,DCL009932,PCL009869,unresolved_singleton,Unresolved,1,1,,,
STG026008,UCR009870,MARKETING,MKT004706,DCL009933,PCL009870,unresolved_singleton,Unresolved,1,1,,,
STG026011,UCR009871,MARKETING,MKT004709,DCL009934,PCL009871,unresolved_singleton,Unresolved,1,1,,,
STG026029,UCR009873,MARKETING,MKT004727,DCL009936,PCL009873,unresolved_singleton,Unresolved,1,1,,,
STG026038,UCR009874,MARKETING,MKT004736,DCL009937,PCL009874,unresolved_singleton,Unresolved,1,1,,,
STG026058,UCR009875,MARKETING,MKT004756,DCL009938,PCL009875,unresolved_singleton,Unresolved,1,1,,,
STG026061,UCR009876,MARKETING,MKT004759,DCL009939,PCL009876,unresolved_singleton,Unresolved,1,1,,,
STG026082,UCR009877,MARKETING,MKT004780,DCL009940,PCL009877,unresolved_singleton,Unresolved,1,1,,,
STG026105,UCR009878,MARKETING,MKT004803,DCL009941,PCL009878,unresolved_singleton,Unresolved,1,1,,,
STG026108,UCR009879,MARKETING,MKT004806,DCL009942,PCL009879,unresolved_singleton,Unresolved,1,1,,,
STG026123,UCR009881,MARKETING,MKT004821,DCL009944,PCL009881,unresolved_singleton,Unresolved,1,1,,,
STG026124,UCR009882,MARKETING,MKT004822,DCL009945,PCL009882,unresolved_singleton,Unresolved,1,1,,,
STG026134,UCR009884,MARKETING,MKT004832,DCL009947,PCL009884,unresolved_singleton,Unresolved,1,1,,,
STG026147,UCR009886,MARKETING,MKT004845,DCL009949,PCL009886,unresolved_singleton,Unresolved,1,1,,,
STG026165,UCR009888,MARKETING,MKT004863,DCL009951,PCL009888,unresolved_singleton,Unresolved,1,1,,,
STG026191,UCR009889,MARKETING,MKT004889,DCL009953,PCL009889,unresolved_singleton,Unresolved,1,1,,,
STG026194,UCR009890,MARKETING,MKT004892,DCL009954,PCL009890,unresolved_singleton,Unresolved,1,1,,,
STG026209,UCR009891,MARKETING,MKT004907,DCL009955,PCL009891,unresolved_singleton,Unresolved,1,1,,,
STG026224,UCR009892,MARKETING,MKT004922,DCL009956,PCL009892,unresolved_singleton,Unresolved,1,1,,,
STG026242,UCR009893,MARKETING,MKT004940,DCL009957,PCL009893,unresolved_singleton,Unresolved,1,1,,,
STG026251,UCR009894,MARKETING,MKT004949,DCL009958,PCL009894,unresolved_singleton,Unresolved,1,1,,,
STG026257,UCR009895,MARKETING,MKT004955,DCL009959,PCL009895,unresolved_singleton,Unresolved,1,1,,,
STG026307,UCR009898,MARKETING,MKT005005,DCL009962,PCL009898,unresolved_singleton,Unresolved,1,1,,,
STG026316,UCR009899,MARKETING,MKT005014,DCL009963,PCL009899,unresolved_singleton,Unresolved,1,1,,,
STG026349,UCR009901,MARKETING,MKT005047,DCL009965,PCL009901,unresolved_singleton,Unresolved,1,1,,,
STG026384,UCR009903,MARKETING,MKT005082,DCL009967,PCL009903,unresolved_singleton,Unresolved,1,1,,,
STG026387,UCR009904,MARKETING,MKT005085,DCL009968,PCL009904,unresolved_singleton,Unresolved,1,1,,,
STG026389,UCR009905,MARKETING,MKT005087,DCL009969,PCL009905,unresolved_singleton,Unresolved,1,1,,,
STG026390,UCR009906,MARKETING,MKT005088,DCL009970,PCL009906,unresolved_singleton,Unresolved,1,1,,,
STG026396,UCR009907,MARKETING,MKT005094,DCL009971,PCL009907,unresolved_singleton,Unresolved,1,1,,,
STG026399,UCR009908,MARKETING,MKT005097,DCL009972,PCL009908,unresolved_singleton,Unresolved,1,1,,,
STG026414,UCR009909,MARKETING,MKT005112,DCL009973,PCL009909,unresolved_singleton,Unresolved,1,1,,,
STG026467,UCR009912,MARKETING,MKT005165,DCL009976,PCL009912,unresolved_singleton,Unresolved,1,1,,,
STG026474,UCR009913,MARKETING,MKT005172,DCL009977,PCL009913,unresolved_singleton,Unresolved,1,1,,,
STG026476,UCR009914,MARKETING,MKT005174,DCL009978,PCL009914,unresolved_singleton,Unresolved,1,1,,,
STG026553,UCR009916,MARKETING,MKT005251,DCL009980,PCL009916,unresolved_singleton,Unresolved,1,1,,,
STG026563,UCR009918,MARKETING,MKT005261,DCL009982,PCL009918,unresolved_singleton,Unresolved,1,1,,,
STG026578,UCR009919,MARKETING,MKT005276,DCL009983,PCL009919,unresolved_singleton,Unresolved,1,1,,,
STG026583,UCR009920,MARKETING,MKT005281,DCL009984,PCL009920,unresolved_singleton,Unresolved,1,1,,,
STG026585,UCR009921,MARKETING,MKT005283,DCL009985,PCL009921,unresolved_singleton,Unresolved,1,1,,,
STG026615,UCR009924,MARKETING,MKT005313,DCL009988,PCL009924,unresolved_singleton,Unresolved,1,1,,,
STG026625,UCR009925,MARKETING,MKT005323,DCL009990,PCL009925,unresolved_singleton,Unresolved,1,1,,,
STG026656,UCR009927,MARKETING,MKT005354,DCL009992,PCL009927,unresolved_singleton,Unresolved,1,1,,,
STG026662,UCR009928,MARKETING,MKT005360,DCL009993,PCL009928,unresolved_singleton,Unresolved,1,1,,,
STG026681,UCR009929,MARKETING,MKT005379,DCL009995,PCL009929,unresolved_singleton,Unresolved,1,1,,,
STG026695,UCR009930,MARKETING,MKT005393,DCL009996,PCL009930,unresolved_singleton,Unresolved,1,1,,,
STG026715,UCR009932,MARKETING,MKT005413,DCL009998,PCL009932,unresolved_singleton,Unresolved,1,1,,,
STG026737,UCR009934,MARKETING,MKT005435,DCL010000,PCL009934,unresolved_singleton,Unresolved,1,1,,,
STG026743,UCR009935,MARKETING,MKT005441,DCL010001,PCL009935,unresolved_singleton,Unresolved,1,1,,,
STG026750,UCR009936,MARKETING,MKT005448,DCL010002,PCL009936,unresolved_singleton,Unresolved,1,1,,,
STG026759,UCR009937,MARKETING,MKT005457,DCL010003,PCL009937,unresolved_singleton,Unresolved,1,1,,,
STG026771,UCR009939,MARKETING,MKT005469,DCL010005,PCL009939,unresolved_singleton,Unresolved,1,1,,,
STG026776,UCR009940,MARKETING,MKT005474,DCL010006,PCL009940,unresolved_singleton,Unresolved,1,1,,,
STG026797,UCR009941,MARKETING,MKT005495,DCL010007,PCL009941,unresolved_singleton,Unresolved,1,1,,,
STG026802,UCR009942,MARKETING,MKT005500,DCL010008,PCL009942,unresolved_singleton,Unresolved,1,1,,,
STG026812,UCR009943,MARKETING,MKT005510,DCL010009,PCL009943,unresolved_singleton,Unresolved,1,1,,,
STG026839,UCR009944,MARKETING,MKT005537,DCL010010,PCL009944,unresolved_singleton,Unresolved,1,1,,,
STG026871,UCR009946,MARKETING,MKT005569,DCL010012,PCL009946,unresolved_singleton,Unresolved,1,1,,,
STG026879,UCR009947,MARKETING,MKT005577,DCL010013,PCL009947,unresolved_singleton,Unresolved,1,1,,,
STG026882,UCR009948,MARKETING,MKT005580,DCL010014,PCL009948,unresolved_singleton,Unresolved,1,1,,,
STG026885,UCR009949,MARKETING,MKT005583,DCL010015,PCL009949,unresolved_singleton,Unresolved,1,1,,,
STG026891,UCR009950,MARKETING,MKT005589,DCL010016,PCL009950,unresolved_singleton,Unresolved,1,1,,,
STG026914,UCR009951,MARKETING,MKT005612,DCL010017,PCL009951,unresolved_singleton,Unresolved,1,1,,,
STG026956,UCR009952,MARKETING,MKT005654,DCL010019,PCL009952,unresolved_singleton,Unresolved,1,1,,,
STG026963,UCR009953,MARKETING,MKT005661,DCL010020,PCL009953,unresolved_singleton,Unresolved,1,1,,,
STG026990,UCR009955,MARKETING,MKT005688,DCL010022,PCL009955,unresolved_singleton,Unresolved,1,1,,,
STG027032,UCR009956,MARKETING,MKT005730,DCL010023,PCL009956,unresolved_singleton,Unresolved,1,1,,,
STG027057,UCR009957,MARKETING,MKT005755,DCL010024,PCL009957,unresolved_singleton,Unresolved,1,1,,,
STG027061,UCR009958,MARKETING,MKT005759,DCL010025,PCL009958,unresolved_singleton,Unresolved,1,1,,,
STG027073,UCR009959,MARKETING,MKT005771,DCL010026,PCL009959,unresolved_singleton,Unresolved,1,1,,,
STG027098,UCR009960,MARKETING,MKT005796,DCL010027,PCL009960,unresolved_singleton,Unresolved,1,1,,,
STG027115,UCR009961,MARKETING,MKT005813,DCL010028,PCL009961,unresolved_singleton,Unresolved,1,1,,,
STG027143,UCR009963,MARKETING,MKT005841,DCL010031,PCL009963,unresolved_singleton,Unresolved,1,1,,,
STG027152,UCR009964,MARKETING,MKT005850,DCL010032,PCL009964,unresolved_singleton,Unresolved,1,1,,,
STG027166,UCR009965,MARKETING,MKT005864,DCL010033,PCL009965,unresolved_singleton,Unresolved,1,1,,,
STG027180,UCR009966,MARKETING,MKT005878,DCL010034,PCL009966,unresolved_singleton,Unresolved,1,1,,,
STG027198,UCR009967,MARKETING,MKT005896,DCL010035,PCL009967,unresolved_singleton,Unresolved,1,1,,,
STG027203,UCR009968,MARKETING,MKT005901,DCL010036,PCL009968,unresolved_singleton,Unresolved,1,1,,,
STG027208,UCR009969,MARKETING,MKT005906,DCL010037,PCL009969,unresolved_singleton,Unresolved,1,1,,,
STG027209,UCR009970,MARKETING,MKT005907,DCL010038,PCL009970,unresolved_singleton,Unresolved,1,1,,,
STG027210,UCR009971,MARKETING,MKT005908,DCL010039,PCL009971,unresolved_singleton,Unresolved,1,1,,,
STG027220,UCR009972,MARKETING,MKT005918,DCL010040,PCL009972,unresolved_singleton,Unresolved,1,1,,,
STG027222,UCR009973,MARKETING,MKT005920,DCL010041,PCL009973,unresolved_singleton,Unresolved,1,1,,,
STG027232,UCR009974,MARKETING,MKT005930,DCL010042,PCL009974,unresolved_singleton,Unresolved,1,1,,,
STG027270,UCR009975,MARKETING,MKT005968,DCL010043,PCL009975,unresolved_singleton,Unresolved,1,1,,,
STG027277,UCR009976,MARKETING,MKT005975,DCL010044,PCL009976,unresolved_singleton,Unresolved,1,1,,,
STG027287,UCR009978,MARKETING,MKT005985,DCL010046,PCL009978,unresolved_singleton,Unresolved,1,1,,,
STG027292,UCR009980,MARKETING,MKT005990,DCL010048,PCL009980,unresolved_singleton,Unresolved,1,1,,,
STG027296,UCR009981,MARKETING,MKT005994,DCL010049,PCL009981,unresolved_singleton,Unresolved,1,1,,,
STG027315,UCR009983,MARKETING,MKT006013,DCL010051,PCL009983,unresolved_singleton,Unresolved,1,1,,,
STG027318,UCR009984,MARKETING,MKT006016,DCL010052,PCL009984,unresolved_singleton,Unresolved,1,1,,,
STG027332,UCR009986,MARKETING,MKT006030,DCL010054,PCL009986,unresolved_singleton,Unresolved,1,1,,,
STG027340,UCR009987,MARKETING,MKT006038,DCL010055,PCL009987,unresolved_singleton,Unresolved,1,1,,,
STG027343,UCR009988,MARKETING,MKT006041,DCL010056,PCL009988,unresolved_singleton,Unresolved,1,1,,,
STG027350,UCR009989,MARKETING,MKT006048,DCL010057,PCL009989,unresolved_singleton,Unresolved,1,1,,,
STG027413,UCR009993,MARKETING,MKT006111,DCL010061,PCL009993,unresolved_singleton,Unresolved,1,1,,,
STG027419,UCR009994,MARKETING,MKT006117,DCL010062,PCL009994,unresolved_singleton,Unresolved,1,1,,,
STG027432,UCR009996,MARKETING,MKT006130,DCL010064,PCL009996,unresolved_singleton,Unresolved,1,1,,,
STG027441,UCR009997,MARKETING,MKT006139,DCL010065,PCL009997,unresolved_singleton,Unresolved,1,1,,,
STG027443,UCR009998,MARKETING,MKT006141,DCL010066,PCL009998,unresolved_singleton,Unresolved,1,1,,,
STG027452,UCR009999,MARKETING,MKT006150,DCL010067,PCL009999,unresolved_singleton,Unresolved,1,1,,,
STG027453,UCR010000,MARKETING,MKT006151,DCL010068,PCL010000,unresolved_singleton,Unresolved,1,1,,,
STG027458,UCR010001,MARKETING,MKT006156,DCL010069,PCL010001,unresolved_singleton,Unresolved,1,1,,,
STG027485,UCR010002,MARKETING,MKT006183,DCL010070,PCL010002,unresolved_singleton,Unresolved,1,1,,,
STG027497,UCR010003,MARKETING,MKT006195,DCL010071,PCL010003,unresolved_singleton,Unresolved,1,1,,,
STG027505,UCR010004,MARKETING,MKT006203,DCL010072,PCL010004,unresolved_singleton,Unresolved,1,1,,,
STG027524,UCR010005,MARKETING,MKT006222,DCL010073,PCL010005,unresolved_singleton,Unresolved,1,1,,,
STG027526,UCR010006,MARKETING,MKT006224,DCL010074,PCL010006,unresolved_singleton,Unresolved,1,1,,,
STG027527,UCR010007,MARKETING,MKT006225,DCL010075,PCL010007,unresolved_singleton,Unresolved,1,1,,,
STG027562,UCR010009,MARKETING,MKT006260,DCL010078,PCL010009,unresolved_singleton,Unresolved,1,1,,,
STG027567,UCR010010,MARKETING,MKT006265,DCL010079,PCL010010,unresolved_singleton,Unresolved,1,1,,,
STG027622,UCR010014,MARKETING,MKT006320,DCL010083,PCL010014,unresolved_singleton,Unresolved,1,1,,,
STG027631,UCR010015,MARKETING,MKT006329,DCL010084,PCL010015,unresolved_singleton,Unresolved,1,1,,,
STG027664,UCR010016,MARKETING,MKT006362,DCL010085,PCL010016,unresolved_singleton,Unresolved,1,1,,,
STG027671,UCR010017,MARKETING,MKT006369,DCL010086,PCL010017,unresolved_singleton,Unresolved,1,1,,,
STG027678,UCR010018,MARKETING,MKT006376,DCL010087,PCL010018,unresolved_singleton,Unresolved,1,1,,,
STG027682,UCR010019,MARKETING,MKT006380,DCL010088,PCL010019,unresolved_singleton,Unresolved,1,1,,,
STG027688,UCR010020,MARKETING,MKT006386,DCL010089,PCL010020,unresolved_singleton,Unresolved,1,1,,,
STG027707,UCR010021,MARKETING,MKT006405,DCL010090,PCL010021,unresolved_singleton,Unresolved,1,1,,,
STG027720,UCR010022,MARKETING,MKT006418,DCL010091,PCL010022,unresolved_singleton,Unresolved,1,1,,,
STG027780,UCR010024,MARKETING,MKT006478,DCL010093,PCL010024,unresolved_singleton,Unresolved,1,1,,,
STG027787,UCR010025,MARKETING,MKT006485,DCL010094,PCL010025,unresolved_singleton,Unresolved,1,1,,,
STG027810,UCR010027,MARKETING,MKT006508,DCL010096,PCL010027,unresolved_singleton,Unresolved,1,1,,,
STG027811,UCR010028,MARKETING,MKT006509,DCL010097,PCL010028,unresolved_singleton,Unresolved,1,1,,,
STG027820,UCR010029,MARKETING,MKT006518,DCL010098,PCL010029,unresolved_singleton,Unresolved,1,1,,,
STG027822,UCR010030,MARKETING,MKT006520,DCL010099,PCL010030,unresolved_singleton,Unresolved,1,1,,,
STG027836,UCR010031,MARKETING,MKT006534,DCL010100,PCL010031,unresolved_singleton,Unresolved,1,1,,,
STG027863,UCR010033,MARKETING,MKT006561,DCL010102,PCL010033,unresolved_singleton,Unresolved,1,1,,,
STG027868,UCR010034,MARKETING,MKT006566,DCL010103,PCL010034,unresolved_singleton,Unresolved,1,1,,,
STG027870,UCR010035,MARKETING,MKT006568,DCL010104,PCL010035,unresolved_singleton,Unresolved,1,1,,,
STG027874,UCR010036,MARKETING,MKT006572,DCL010105,PCL010036,unresolved_singleton,Unresolved,1,1,,,
STG027875,UCR010037,MARKETING,MKT006573,DCL010106,PCL010037,unresolved_singleton,Unresolved,1,1,,,
STG027900,UCR010038,MARKETING,MKT006598,DCL010107,PCL010038,unresolved_singleton,Unresolved,1,1,,,
STG027909,UCR010039,MARKETING,MKT006607,DCL010108,PCL010039,unresolved_singleton,Unresolved,1,1,,,
STG027932,UCR010040,MARKETING,MKT006630,DCL010109,PCL010040,unresolved_singleton,Unresolved,1,1,,,
STG027938,UCR010041,MARKETING,MKT006636,DCL010110,PCL010041,unresolved_singleton,Unresolved,1,1,,,
STG027965,UCR010043,MARKETING,MKT006663,DCL010113,PCL010043,unresolved_singleton,Unresolved,1,1,,,
STG027999,UCR010046,MARKETING,MKT006697,DCL010116,PCL010046,unresolved_singleton,Unresolved,1,1,,,
STG028009,UCR010047,MARKETING,MKT006707,DCL010117,PCL010047,unresolved_singleton,Unresolved,1,1,,,
STG028078,UCR010048,MARKETING,MKT006776,DCL010118,PCL010048,unresolved_singleton,Unresolved,1,1,,,
STG028083,UCR010049,MARKETING,MKT006781,DCL010119,PCL010049,unresolved_singleton,Unresolved,1,1,,,
STG028094,UCR010050,MARKETING,MKT006792,DCL010120,PCL010050,unresolved_singleton,Unresolved,1,1,,,
STG028135,UCR010052,MARKETING,MKT006833,DCL010123,PCL010052,unresolved_singleton,Unresolved,1,1,,,
STG028147,UCR010053,MARKETING,MKT006845,DCL010124,PCL010053,unresolved_singleton,Unresolved,1,1,,,
STG028154,UCR010054,MARKETING,MKT006852,DCL010125,PCL010054,unresolved_singleton,Unresolved,1,1,,,
STG028198,UCR010055,MARKETING,MKT006896,DCL010126,PCL010055,unresolved_singleton,Unresolved,1,1,,,
STG028202,UCR010056,MARKETING,MKT006900,DCL010127,PCL010056,unresolved_singleton,Unresolved,1,1,,,
STG028217,UCR010058,MARKETING,MKT006915,DCL010129,PCL010058,unresolved_singleton,Unresolved,1,1,,,
STG028220,UCR010059,MARKETING,MKT006918,DCL010130,PCL010059,unresolved_singleton,Unresolved,1,1,,,
STG028249,UCR010060,MARKETING,MKT006947,DCL010131,PCL010060,unresolved_singleton,Unresolved,1,1,,,
STG028251,UCR010061,MARKETING,MKT006949,DCL010132,PCL010061,unresolved_singleton,Unresolved,1,1,,,
STG028285,UCR010062,MARKETING,MKT006983,DCL010133,PCL010062,unresolved_singleton,Unresolved,1,1,,,
STG028303,UCR010063,MARKETING,MKT007001,DCL010134,PCL010063,unresolved_singleton,Unresolved,1,1,,,
STG028314,UCR010064,MARKETING,MKT007012,DCL010136,PCL010064,unresolved_singleton,Unresolved,1,1,,,
STG028355,UCR010065,MARKETING,MKT007053,DCL010137,PCL010065,unresolved_singleton,Unresolved,1,1,,,
STG028358,UCR010066,MARKETING,MKT007056,DCL010138,PCL010066,unresolved_singleton,Unresolved,1,1,,,
STG028382,UCR010067,MARKETING,MKT007080,DCL010139,PCL010067,unresolved_singleton,Unresolved,1,1,,,
STG028400,UCR010070,MARKETING,MKT007098,DCL010142,PCL010070,unresolved_singleton,Unresolved,1,1,,,
STG028402,UCR010071,MARKETING,MKT007100,DCL010143,PCL010071,unresolved_singleton,Unresolved,1,1,,,
