staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG055546,,ONLINE,SES022244,,,anonymous_unresolvable,Not applicable,,,,,
STG055549,,ONLINE,SES022247,,,anonymous_unresolvable,Not applicable,,,,,
STG055550,,ONLINE,SES022248,,,anonymous_unresolvable,Not applicable,,,,,
STG055551,,ONLINE,SES022249,,,anonymous_unresolvable,Not applicable,,,,,
STG055552,,ONLINE,SES022250,,,anonymous_unresolvable,Not applicable,,,,,
STG055555,,ONLINE,SES022253,,,anonymous_unresolvable,Not applicable,,,,,
STG055561,,ONLINE,SES022259,,,anonymous_unresolvable,Not applicable,,,,,
STG055563,,ONLINE,SES022261,,,anonymous_unresolvable,Not applicable,,,,,
STG055564,,ONLINE,SES022262,,,anonymous_unresolvable,Not applicable,,,,,
STG055565,,ONLINE,SES022263,,,anonymous_unresolvable,Not applicable,,,,,
STG055568,,ONLINE,SES022266,,,anonymous_unresolvable,Not applicable,,,,,
STG055569,,ONLINE,SES022267,,,anonymous_unresolvable,Not applicable,,,,,
STG055570,,ONLINE,SES022268,,,anonymous_unresolvable,Not applicable,,,,,
STG055571,,ONLINE,SES022269,,,anonymous_unresolvable,Not applicable,,,,,
STG055574,,ONLINE,SES022272,,,anonymous_unresolvable,Not applicable,,,,,
STG055575,,ONLINE,SES022273,,,anonymous_unresolvable,Not applicable,,,,,
STG055576,,ONLINE,SES022274,,,anonymous_unresolvable,Not applicable,,,,,
STG055578,,ONLINE,SES022276,,,anonymous_unresolvable,Not applicable,,,,,
STG055579,,ONLINE,SES022277,,,anonymous_unresolvable,Not applicable,,,,,
STG055580,,ONLINE,SES022278,,,anonymous_unresolvable,Not applicable,,,,,
STG055581,,ONLINE,SES022279,,,anonymous_unresolvable,Not applicable,,,,,
STG055584,,ONLINE,SES022282,,,anonymous_unresolvable,Not applicable,,,,,
STG055586,,ONLINE,SES022284,,,anonymous_unresolvable,Not applicable,,,,,
STG055589,,ONLINE,SES022287,,,anonymous_unresolvable,Not applicable,,,,,
STG055590,,ONLINE,SES022288,,,anonymous_unresolvable,Not applicable,,,,,
STG055591,,ONLINE,SES022289,,,anonymous_unresolvable,Not applicable,,,,,
STG055592,,ONLINE,SES022290,,,anonymous_unresolvable,Not applicable,,,,,
STG055593,,ONLINE,SES022291,,,anonymous_unresolvable,Not applicable,,,,,
STG055594,,ONLINE,SES022292,,,anonymous_unresolvable,Not applicable,,,,,
STG055595,,ONLINE,SES022293,,,anonymous_unresolvable,Not applicable,,,,,
STG055596,,ONLINE,SES022294,,,anonymous_unresolvable,Not applicable,,,,,
STG055597,,ONLINE,SES022295,,,anonymous_unresolvable,Not applicable,,,,,
STG055600,,ONLINE,SES022298,,,anonymous_unresolvable,Not applicable,,,,,
STG055603,,ONLINE,SES022301,,,anonymous_unresolvable,Not applicable,,,,,
STG055604,,ONLINE,SES022302,,,anonymous_unresolvable,Not applicable,,,,,
STG055606,,ONLINE,SES022304,,,anonymous_unresolvable,Not applicable,,,,,
STG055609,,ONLINE,SES022307,,,anonymous_unresolvable,Not applicable,,,,,
STG055611,,ONLINE,SES022309,,,anonymous_unresolvable,Not applicable,,,,,
STG055612,,ONLINE,SES022310,,,anonymous_unresolvable,Not applicable,,,,,
STG055616,,ONLINE,SES022314,,,anonymous_unresolvable,Not applicable,,,,,
STG055617,,ONLINE,SES022315,,,anonymous_unresolvable,Not applicable,,,,,
STG055618,,ONLINE,SES022316,,,anonymous_unresolvable,Not applicable,,,,,
STG055619,,ONLINE,SES022317,,,anonymous_unresolvable,Not applicable,,,,,
STG055621,,ONLINE,SES022319,,,anonymous_unresolvable,Not applicable,,,,,
STG055623,,ONLINE,SES022321,,,anonymous_unresolvable,Not applicable,,,,,
STG055624,,ONLINE,SES022322,,,anonymous_unresolvable,Not applicable,,,,,
STG055625,,ONLINE,SES022323,,,anonymous_unresolvable,Not applicable,,,,,
STG055626,,ONLINE,SES022324,,,anonymous_unresolvable,Not applicable,,,,,
STG055627,,ONLINE,SES022325,,,anonymous_unresolvable,Not applicable,,,,,
STG055628,,ONLINE,SES022326,,,anonymous_unresolvable,Not applicable,,,,,
STG055633,,ONLINE,SES022331,,,anonymous_unresolvable,Not applicable,,,,,
STG055635,,ONLINE,SES022333,,,anonymous_unresolvable,Not applicable,,,,,
STG055639,,ONLINE,SES022337,,,anonymous_unresolvable,Not applicable,,,,,
STG055641,,ONLINE,SES022339,,,anonymous_unresolvable,Not applicable,,,,,
STG055644,,ONLINE,SES022342,,,anonymous_unresolvable,Not applicable,,,,,
STG055647,,ONLINE,SES022345,,,anonymous_unresolvable,Not applicable,,,,,
STG055649,,ONLINE,SES022347,,,anonymous_unresolvable,Not applicable,,,,,
STG055650,,ONLINE,SES022348,,,anonymous_unresolvable,Not applicable,,,,,
STG055651,,ONLINE,SES022349,,,anonymous_unresolvable,Not applicable,,,,,
STG055652,,ONLINE,SES022350,,,anonymous_unresolvable,Not applicable,,,,,
STG055654,,ONLINE,SES022352,,,anonymous_unresolvable,Not applicable,,,,,
STG055655,,ONLINE,SES022353,,,anonymous_unresolvable,Not applicable,,,,,
STG055656,,ONLINE,SES022354,,,anonymous_unresolvable,Not applicable,,,,,
STG055657,,ONLINE,SES022355,,,anonymous_unresolvable,Not applicable,,,,,
STG055658,,ONLINE,SES022356,,,anonymous_unresolvable,Not applicable,,,,,
STG055659,,ONLINE,SES022357,,,anonymous_unresolvable,Not applicable,,,,,
STG055661,,ONLINE,SES022359,,,anonymous_unresolvable,Not applicable,,,,,
STG055662,,ONLINE,SES022360,,,anonymous_unresolvable,Not applicable,,,,,
STG055664,,ONLINE,SES022362,,,anonymous_unresolvable,Not applicable,,,,,
STG055665,,ONLINE,SES022363,,,anonymous_unresolvable,Not applicable,,,,,
STG055668,,ONLINE,SES022366,,,anonymous_unresolvable,Not applicable,,,,,
STG055669,,ONLINE,SES022367,,,anonymous_unresolvable,Not applicable,,,,,
STG055670,,ONLINE,SES022368,,,anonymous_unresolvable,Not applicable,,,,,
STG055671,,ONLINE,SES022369,,,anonymous_unresolvable,Not applicable,,,,,
STG055673,,ONLINE,SES022371,,,anonymous_unresolvable,Not applicable,,,,,
STG055676,,ONLINE,SES022374,,,anonymous_unresolvable,Not applicable,,,,,
STG055679,,ONLINE,SES022377,,,anonymous_unresolvable,Not applicable,,,,,
STG055680,,ONLINE,SES022378,,,anonymous_unresolvable,Not applicable,,,,,
STG055681,,ONLINE,SES022379,,,anonymous_unresolvable,Not applicable,,,,,
STG055682,,ONLINE,SES022380,,,anonymous_unresolvable,Not applicable,,,,,
STG055683,,ONLINE,SES022381,,,anonymous_unresolvable,Not applicable,,,,,
STG055686,,ONLINE,SES022384,,,anonymous_unresolvable,Not applicable,,,,,
STG055690,,ONLINE,SES022388,,,anonymous_unresolvable,Not applicable,,,,,
STG055696,,ONLINE,SES022394,,,anonymous_unresolvable,Not applicable,,,,,
STG055698,,ONLINE,SES022396,,,anonymous_unresolvable,Not applicable,,,,,
STG055703,,ONLINE,SES022401,,,anonymous_unresolvable,Not applicable,,,,,
STG055704,,ONLINE,SES022402,,,anonymous_unresolvable,Not applicable,,,,,
STG055707,,ONLINE,SES022405,,,anonymous_unresolvable,Not applicable,,,,,
STG055708,,ONLINE,SES022406,,,anonymous_unresolvable,Not applicable,,,,,
STG055712,,ONLINE,SES022410,,,anonymous_unresolvable,Not applicable,,,,,
STG055714,,ONLINE,SES022412,,,anonymous_unresolvable,Not applicable,,,,,
STG055716,,ONLINE,SES022414,,,anonymous_unresolvable,Not applicable,,,,,
STG055717,,ONLINE,SES022415,,,anonymous_unresolvable,Not applicable,,,,,
STG055718,,ONLINE,SES022416,,,anonymous_unresolvable,Not applicable,,,,,
STG055720,,ONLINE,SES022418,,,anonymous_unresolvable,Not applicable,,,,,
STG055722,,ONLINE,SES022420,,,anonymous_unresolvable,Not applicable,,,,,
STG055723,,ONLINE,SES022421,,,anonymous_unresolvable,Not applicable,,,,,
STG055724,,ONLINE,SES022422,,,anonymous_unresolvable,Not applicable,,,,,
STG055725,,ONLINE,SES022423,,,anonymous_unresolvable,Not applicable,,,,,
STG055726,,ONLINE,SES022424,,,anonymous_unresolvable,Not applicable,,,,,
STG055727,,ONLINE,SES022425,,,anonymous_unresolvable,Not applicable,,,,,
STG055731,,ONLINE,SES022429,,,anonymous_unresolvable,Not applicable,,,,,
STG055732,,ONLINE,SES022430,,,anonymous_unresolvable,Not applicable,,,,,
STG055733,,ONLINE,SES022431,,,anonymous_unresolvable,Not applicable,,,,,
STG055734,,ONLINE,SES022432,,,anonymous_unresolvable,Not applicable,,,,,
STG055735,,ONLINE,SES022433,,,anonymous_unresolvable,Not applicable,,,,,
STG055737,,ONLINE,SES022435,,,anonymous_unresolvable,Not applicable,,,,,
STG055739,,ONLINE,SES022437,,,anonymous_unresolvable,Not applicable,,,,,
STG055741,,ONLINE,SES022439,,,anonymous_unresolvable,Not applicable,,,,,
STG055742,,ONLINE,SES022440,,,anonymous_unresolvable,Not applicable,,,,,
STG055743,,ONLINE,SES022441,,,anonymous_unresolvable,Not applicable,,,,,
STG055744,,ONLINE,SES022442,,,anonymous_unresolvable,Not applicable,,,,,
STG055746,,ONLINE,SES022444,,,anonymous_unresolvable,Not applicable,,,,,
STG055747,,ONLINE,SES022445,,,anonymous_unresolvable,Not applicable,,,,,
STG055748,,ONLINE,SES022446,,,anonymous_unresolvable,Not applicable,,,,,
STG055750,,ONLINE,SES022448,,,anonymous_unresolvable,Not applicable,,,,,
STG055751,,ONLINE,SES022449,,,anonymous_unresolvable,Not applicable,,,,,
STG055752,,ONLINE,SES022450,,,anonymous_unresolvable,Not applicable,,,,,
STG055753,,ONLINE,SES022451,,,anonymous_unresolvable,Not applicable,,,,,
STG055754,,ONLINE,SES022452,,,anonymous_unresolvable,Not applicable,,,,,
STG055756,,ONLINE,SES022454,,,anonymous_unresolvable,Not applicable,,,,,
STG055758,,ONLINE,SES022456,,,anonymous_unresolvable,Not applicable,,,,,
STG055761,,ONLINE,SES022459,,,anonymous_unresolvable,Not applicable,,,,,
STG055762,,ONLINE,SES022460,,,anonymous_unresolvable,Not applicable,,,,,
STG055763,,ONLINE,SES022461,,,anonymous_unresolvable,Not applicable,,,,,
STG055768,,ONLINE,SES022466,,,anonymous_unresolvable,Not applicable,,,,,
STG055769,,ONLINE,SES022467,,,anonymous_unresolvable,Not applicable,,,,,
STG055770,,ONLINE,SES022468,,,anonymous_unresolvable,Not applicable,,,,,
STG055771,,ONLINE,SES022469,,,anonymous_unresolvable,Not applicable,,,,,
STG055773,,ONLINE,SES022471,,,anonymous_unresolvable,Not applicable,,,,,
STG055774,,ONLINE,SES022472,,,anonymous_unresolvable,Not applicable,,,,,
STG055775,,ONLINE,SES022473,,,anonymous_unresolvable,Not applicable,,,,,
STG055776,,ONLINE,SES022474,,,anonymous_unresolvable,Not applicable,,,,,
STG055777,,ONLINE,SES022475,,,anonymous_unresolvable,Not applicable,,,,,
STG055780,,ONLINE,SES022478,,,anonymous_unresolvable,Not applicable,,,,,
STG055781,,ONLINE,SES022479,,,anonymous_unresolvable,Not applicable,,,,,
STG055782,,ONLINE,SES022480,,,anonymous_unresolvable,Not applicable,,,,,
STG055783,,ONLINE,SES022481,,,anonymous_unresolvable,Not applicable,,,,,
STG055785,,ONLINE,SES022483,,,anonymous_unresolvable,Not applicable,,,,,
STG055786,,ONLINE,SES022484,,,anonymous_unresolvable,Not applicable,,,,,
STG055787,,ONLINE,SES022485,,,anonymous_unresolvable,Not applicable,,,,,
STG055789,,ONLINE,SES022487,,,anonymous_unresolvable,Not applicable,,,,,
STG055790,,ONLINE,SES022488,,,anonymous_unresolvable,Not applicable,,,,,
STG055792,,ONLINE,SES022490,,,anonymous_unresolvable,Not applicable,,,,,
STG055793,,ONLINE,SES022491,,,anonymous_unresolvable,Not applicable,,,,,
STG055794,,ONLINE,SES022492,,,anonymous_unresolvable,Not applicable,,,,,
STG055797,,ONLINE,SES022495,,,anonymous_unresolvable,Not applicable,,,,,
STG055799,,ONLINE,SES022497,,,anonymous_unresolvable,Not applicable,,,,,
STG055801,,ONLINE,SES022499,,,anonymous_unresolvable,Not applicable,,,,,
STG055802,,ONLINE,SES022500,,,anonymous_unresolvable,Not applicable,,,,,
STG055803,,ONLINE,SES022501,,,anonymous_unresolvable,Not applicable,,,,,
STG055804,,ONLINE,SES022502,,,anonymous_unresolvable,Not applicable,,,,,
STG055805,,ONLINE,SES022503,,,anonymous_unresolvable,Not applicable,,,,,
STG055807,,ONLINE,SES022505,,,anonymous_unresolvable,Not applicable,,,,,
STG055812,,ONLINE,SES022510,,,anonymous_unresolvable,Not applicable,,,,,
STG055813,,ONLINE,SES022511,,,anonymous_unresolvable,Not applicable,,,,,
STG055814,,ONLINE,SES022512,,,anonymous_unresolvable,Not applicable,,,,,
STG055816,,ONLINE,SES022514,,,anonymous_unresolvable,Not applicable,,,,,
STG055819,,ONLINE,SES022517,,,anonymous_unresolvable,Not applicable,,,,,
STG055821,,ONLINE,SES022519,,,anonymous_unresolvable,Not applicable,,,,,
STG055822,,ONLINE,SES022520,,,anonymous_unresolvable,Not applicable,,,,,
STG055823,,ONLINE,SES022521,,,anonymous_unresolvable,Not applicable,,,,,
STG055824,,ONLINE,SES022522,,,anonymous_unresolvable,Not applicable,,,,,
STG055826,,ONLINE,SES022524,,,anonymous_unresolvable,Not applicable,,,,,
STG055828,,ONLINE,SES022526,,,anonymous_unresolvable,Not applicable,,,,,
STG055829,,ONLINE,SES022527,,,anonymous_unresolvable,Not applicable,,,,,
STG055830,,ONLINE,SES022528,,,anonymous_unresolvable,Not applicable,,,,,
STG055831,,ONLINE,SES022529,,,anonymous_unresolvable,Not applicable,,,,,
STG055833,,ONLINE,SES022531,,,anonymous_unresolvable,Not applicable,,,,,
STG055834,,ONLINE,SES022532,,,anonymous_unresolvable,Not applicable,,,,,
STG055835,,ONLINE,SES022533,,,anonymous_unresolvable,Not applicable,,,,,
STG055837,,ONLINE,SES022535,,,anonymous_unresolvable,Not applicable,,,,,
STG055838,,ONLINE,SES022536,,,anonymous_unresolvable,Not applicable,,,,,
STG055839,,ONLINE,SES022537,,,anonymous_unresolvable,Not applicable,,,,,
STG055842,,ONLINE,SES022540,,,anonymous_unresolvable,Not applicable,,,,,
STG055844,,ONLINE,SES022542,,,anonymous_unresolvable,Not applicable,,,,,
STG055845,,ONLINE,SES022543,,,anonymous_unresolvable,Not applicable,,,,,
STG055847,,ONLINE,SES022545,,,anonymous_unresolvable,Not applicable,,,,,
STG055849,,ONLINE,SES022547,,,anonymous_unresolvable,Not applicable,,,,,
STG055851,,ONLINE,SES022549,,,anonymous_unresolvable,Not applicable,,,,,
STG055852,,ONLINE,SES022550,,,anonymous_unresolvable,Not applicable,,,,,
STG055856,,ONLINE,SES022554,,,anonymous_unresolvable,Not applicable,,,,,
STG055857,,ONLINE,SES022555,,,anonymous_unresolvable,Not applicable,,,,,
STG055858,,ONLINE,SES022556,,,anonymous_unresolvable,Not applicable,,,,,
STG055859,,ONLINE,SES022557,,,anonymous_unresolvable,Not applicable,,,,,
STG055862,,ONLINE,SES022560,,,anonymous_unresolvable,Not applicable,,,,,
STG055867,,ONLINE,SES022565,,,anonymous_unresolvable,Not applicable,,,,,
STG055868,,ONLINE,SES022566,,,anonymous_unresolvable,Not applicable,,,,,
STG055869,,ONLINE,SES022567,,,anonymous_unresolvable,Not applicable,,,,,
STG055870,,ONLINE,SES022568,,,anonymous_unresolvable,Not applicable,,,,,
STG055871,,ONLINE,SES022569,,,anonymous_unresolvable,Not applicable,,,,,
STG055876,,ONLINE,SES022574,,,anonymous_unresolvable,Not applicable,,,,,
STG055878,,ONLINE,SES022576,,,anonymous_unresolvable,Not applicable,,,,,
STG055879,,ONLINE,SES022577,,,anonymous_unresolvable,Not applicable,,,,,
STG055880,,ONLINE,SES022578,,,anonymous_unresolvable,Not applicable,,,,,
STG055882,,ONLINE,SES022580,,,anonymous_unresolvable,Not applicable,,,,,
STG055889,,ONLINE,SES022587,,,anonymous_unresolvable,Not applicable,,,,,
STG055891,,ONLINE,SES022589,,,anonymous_unresolvable,Not applicable,,,,,
STG055892,,ONLINE,SES022590,,,anonymous_unresolvable,Not applicable,,,,,
STG055893,,ONLINE,SES022591,,,anonymous_unresolvable,Not applicable,,,,,
STG055894,,ONLINE,SES022592,,,anonymous_unresolvable,Not applicable,,,,,
STG055896,,ONLINE,SES022594,,,anonymous_unresolvable,Not applicable,,,,,
STG055897,,ONLINE,SES022595,,,anonymous_unresolvable,Not applicable,,,,,
STG055898,,ONLINE,SES022596,,,anonymous_unresolvable,Not applicable,,,,,
STG055900,,ONLINE,SES022598,,,anonymous_unresolvable,Not applicable,,,,,
STG055901,,ONLINE,SES022599,,,anonymous_unresolvable,Not applicable,,,,,
STG055902,,ONLINE,SES022600,,,anonymous_unresolvable,Not applicable,,,,,
STG055903,,ONLINE,SES022601,,,anonymous_unresolvable,Not applicable,,,,,
STG055905,,ONLINE,SES022603,,,anonymous_unresolvable,Not applicable,,,,,
STG055906,,ONLINE,SES022604,,,anonymous_unresolvable,Not applicable,,,,,
STG055908,,ONLINE,SES022606,,,anonymous_unresolvable,Not applicable,,,,,
STG055910,,ONLINE,SES022608,,,anonymous_unresolvable,Not applicable,,,,,
STG055911,,ONLINE,SES022609,,,anonymous_unresolvable,Not applicable,,,,,
STG055912,,ONLINE,SES022610,,,anonymous_unresolvable,Not applicable,,,,,
STG055913,,ONLINE,SES022611,,,anonymous_unresolvable,Not applicable,,,,,
STG055915,,ONLINE,SES022613,,,anonymous_unresolvable,Not applicable,,,,,
STG055917,,ONLINE,SES022615,,,anonymous_unresolvable,Not applicable,,,,,
STG055918,,ONLINE,SES022616,,,anonymous_unresolvable,Not applicable,,,,,
STG055920,,ONLINE,SES022618,,,anonymous_unresolvable,Not applicable,,,,,
STG055921,,ONLINE,SES022619,,,anonymous_unresolvable,Not applicable,,,,,
STG055923,,ONLINE,SES022621,,,anonymous_unresolvable,Not applicable,,,,,
STG055924,,ONLINE,SES022622,,,anonymous_unresolvable,Not applicable,,,,,
STG055926,,ONLINE,SES022624,,,anonymous_unresolvable,Not applicable,,,,,
STG055927,,ONLINE,SES022625,,,anonymous_unresolvable,Not applicable,,,,,
STG055932,,ONLINE,SES022630,,,anonymous_unresolvable,Not applicable,,,,,
STG055933,,ONLINE,SES022631,,,anonymous_unresolvable,Not applicable,,,,,
STG055934,,ONLINE,SES022632,,,anonymous_unresolvable,Not applicable,,,,,
STG055935,,ONLINE,SES022633,,,anonymous_unresolvable,Not applicable,,,,,
STG055937,,ONLINE,SES022635,,,anonymous_unresolvable,Not applicable,,,,,
STG055938,,ONLINE,SES022636,,,anonymous_unresolvable,Not applicable,,,,,
STG055940,,ONLINE,SES022638,,,anonymous_unresolvable,Not applicable,,,,,
STG055941,,ONLINE,SES022639,,,anonymous_unresolvable,Not applicable,,,,,
STG055942,,ONLINE,SES022640,,,anonymous_unresolvable,Not applicable,,,,,
STG055944,,ONLINE,SES022642,,,anonymous_unresolvable,Not applicable,,,,,
STG055945,,ONLINE,SES022643,,,anonymous_unresolvable,Not applicable,,,,,
STG055948,,ONLINE,SES022646,,,anonymous_unresolvable,Not applicable,,,,,
STG055949,,ONLINE,SES022647,,,anonymous_unresolvable,Not applicable,,,,,
STG055951,,ONLINE,SES022649,,,anonymous_unresolvable,Not applicable,,,,,
STG055952,,ONLINE,SES022650,,,anonymous_unresolvable,Not applicable,,,,,
STG055954,,ONLINE,SES022652,,,anonymous_unresolvable,Not applicable,,,,,
STG055955,,ONLINE,SES022653,,,anonymous_unresolvable,Not applicable,,,,,
STG055956,,ONLINE,SES022654,,,anonymous_unresolvable,Not applicable,,,,,
STG055957,,ONLINE,SES022655,,,anonymous_unresolvable,Not applicable,,,,,
STG055958,,ONLINE,SES022656,,,anonymous_unresolvable,Not applicable,,,,,
STG055959,,ONLINE,SES022657,,,anonymous_unresolvable,Not applicable,,,,,
STG055960,,ONLINE,SES022658,,,anonymous_unresolvable,Not applicable,,,,,
STG055961,,ONLINE,SES022659,,,anonymous_unresolvable,Not applicable,,,,,
STG055965,,ONLINE,SES022663,,,anonymous_unresolvable,Not applicable,,,,,
STG055966,,ONLINE,SES022664,,,anonymous_unresolvable,Not applicable,,,,,
STG055971,,ONLINE,SES022669,,,anonymous_unresolvable,Not applicable,,,,,
STG055972,,ONLINE,SES022670,,,anonymous_unresolvable,Not applicable,,,,,
STG055973,,ONLINE,SES022671,,,anonymous_unresolvable,Not applicable,,,,,
STG055974,,ONLINE,SES022672,,,anonymous_unresolvable,Not applicable,,,,,
STG055975,,ONLINE,SES022673,,,anonymous_unresolvable,Not applicable,,,,,
STG055976,,ONLINE,SES022674,,,anonymous_unresolvable,Not applicable,,,,,
STG055977,,ONLINE,SES022675,,,anonymous_unresolvable,Not applicable,,,,,
STG055979,,ONLINE,SES022677,,,anonymous_unresolvable,Not applicable,,,,,
STG055982,,ONLINE,SES022680,,,anonymous_unresolvable,Not applicable,,,,,
STG055983,,ONLINE,SES022681,,,anonymous_unresolvable,Not applicable,,,,,
STG055984,,ONLINE,SES022682,,,anonymous_unresolvable,Not applicable,,,,,
STG055987,,ONLINE,SES022685,,,anonymous_unresolvable,Not applicable,,,,,
STG055988,,ONLINE,SES022686,,,anonymous_unresolvable,Not applicable,,,,,
STG055990,,ONLINE,SES022688,,,anonymous_unresolvable,Not applicable,,,,,
STG055991,,ONLINE,SES022689,,,anonymous_unresolvable,Not applicable,,,,,
STG055992,,ONLINE,SES022690,,,anonymous_unresolvable,Not applicable,,,,,
STG055998,,ONLINE,SES022696,,,anonymous_unresolvable,Not applicable,,,,,
STG056000,,ONLINE,SES022698,,,anonymous_unresolvable,Not applicable,,,,,
STG056003,,ONLINE,SES022701,,,anonymous_unresolvable,Not applicable,,,,,
STG056006,,ONLINE,SES022704,,,anonymous_unresolvable,Not applicable,,,,,
STG056007,,ONLINE,SES022705,,,anonymous_unresolvable,Not applicable,,,,,
STG056009,,ONLINE,SES022707,,,anonymous_unresolvable,Not applicable,,,,,
STG056016,,ONLINE,SES022714,,,anonymous_unresolvable,Not applicable,,,,,
STG056017,,ONLINE,SES022715,,,anonymous_unresolvable,Not applicable,,,,,
STG056019,,ONLINE,SES022717,,,anonymous_unresolvable,Not applicable,,,,,
STG056020,,ONLINE,SES022718,,,anonymous_unresolvable,Not applicable,,,,,
STG056023,,ONLINE,SES022721,,,anonymous_unresolvable,Not applicable,,,,,
STG056025,,ONLINE,SES022723,,,anonymous_unresolvable,Not applicable,,,,,
STG056027,,ONLINE,SES022725,,,anonymous_unresolvable,Not applicable,,,,,
STG056029,,ONLINE,SES022727,,,anonymous_unresolvable,Not applicable,,,,,
STG056030,,ONLINE,SES022728,,,anonymous_unresolvable,Not applicable,,,,,
STG056031,,ONLINE,SES022729,,,anonymous_unresolvable,Not applicable,,,,,
STG056035,,ONLINE,SES022733,,,anonymous_unresolvable,Not applicable,,,,,
STG056039,,ONLINE,SES022737,,,anonymous_unresolvable,Not applicable,,,,,
STG056041,,ONLINE,SES022739,,,anonymous_unresolvable,Not applicable,,,,,
STG056045,,ONLINE,SES022743,,,anonymous_unresolvable,Not applicable,,,,,
STG056046,,ONLINE,SES022744,,,anonymous_unresolvable,Not applicable,,,,,
STG056047,,ONLINE,SES022745,,,anonymous_unresolvable,Not applicable,,,,,
STG056048,,ONLINE,SES022746,,,anonymous_unresolvable,Not applicable,,,,,
STG056051,,ONLINE,SES022749,,,anonymous_unresolvable,Not applicable,,,,,
STG056055,,ONLINE,SES022753,,,anonymous_unresolvable,Not applicable,,,,,
STG056056,,ONLINE,SES022754,,,anonymous_unresolvable,Not applicable,,,,,
STG056057,,ONLINE,SES022755,,,anonymous_unresolvable,Not applicable,,,,,
STG056058,,ONLINE,SES022756,,,anonymous_unresolvable,Not applicable,,,,,
STG056061,,ONLINE,SES022759,,,anonymous_unresolvable,Not applicable,,,,,
STG056063,,ONLINE,SES022761,,,anonymous_unresolvable,Not applicable,,,,,
STG056065,,ONLINE,SES022763,,,anonymous_unresolvable,Not applicable,,,,,
STG056066,,ONLINE,SES022764,,,anonymous_unresolvable,Not applicable,,,,,
STG056067,,ONLINE,SES022765,,,anonymous_unresolvable,Not applicable,,,,,
STG056070,,ONLINE,SES022768,,,anonymous_unresolvable,Not applicable,,,,,
STG056071,,ONLINE,SES022769,,,anonymous_unresolvable,Not applicable,,,,,
STG056072,,ONLINE,SES022770,,,anonymous_unresolvable,Not applicable,,,,,
STG056073,,ONLINE,SES022771,,,anonymous_unresolvable,Not applicable,,,,,
STG056074,,ONLINE,SES022772,,,anonymous_unresolvable,Not applicable,,,,,
STG056075,,ONLINE,SES022773,,,anonymous_unresolvable,Not applicable,,,,,
STG056076,,ONLINE,SES022774,,,anonymous_unresolvable,Not applicable,,,,,
STG056078,,ONLINE,SES022776,,,anonymous_unresolvable,Not applicable,,,,,
STG056079,,ONLINE,SES022777,,,anonymous_unresolvable,Not applicable,,,,,
STG056083,,ONLINE,SES022781,,,anonymous_unresolvable,Not applicable,,,,,
STG056085,,ONLINE,SES022783,,,anonymous_unresolvable,Not applicable,,,,,
STG056086,,ONLINE,SES022784,,,anonymous_unresolvable,Not applicable,,,,,
STG056087,,ONLINE,SES022785,,,anonymous_unresolvable,Not applicable,,,,,
STG056089,,ONLINE,SES022787,,,anonymous_unresolvable,Not applicable,,,,,
STG056090,,ONLINE,SES022788,,,anonymous_unresolvable,Not applicable,,,,,
STG056091,,ONLINE,SES022789,,,anonymous_unresolvable,Not applicable,,,,,
STG056094,,ONLINE,SES022792,,,anonymous_unresolvable,Not applicable,,,,,
STG056095,,ONLINE,SES022793,,,anonymous_unresolvable,Not applicable,,,,,
STG056097,,ONLINE,SES022795,,,anonymous_unresolvable,Not applicable,,,,,
STG056098,,ONLINE,SES022796,,,anonymous_unresolvable,Not applicable,,,,,
STG056099,,ONLINE,SES022797,,,anonymous_unresolvable,Not applicable,,,,,
STG056100,,ONLINE,SES022798,,,anonymous_unresolvable,Not applicable,,,,,
STG056101,,ONLINE,SES022799,,,anonymous_unresolvable,Not applicable,,,,,
STG056102,,ONLINE,SES022800,,,anonymous_unresolvable,Not applicable,,,,,
STG056105,,ONLINE,SES022803,,,anonymous_unresolvable,Not applicable,,,,,
STG056106,,ONLINE,SES022804,,,anonymous_unresolvable,Not applicable,,,,,
STG056109,,ONLINE,SES022807,,,anonymous_unresolvable,Not applicable,,,,,
STG056110,,ONLINE,SES022808,,,anonymous_unresolvable,Not applicable,,,,,
STG056112,,ONLINE,SES022810,,,anonymous_unresolvable,Not applicable,,,,,
STG056113,,ONLINE,SES022811,,,anonymous_unresolvable,Not applicable,,,,,
STG056114,,ONLINE,SES022812,,,anonymous_unresolvable,Not applicable,,,,,
STG056116,,ONLINE,SES022814,,,anonymous_unresolvable,Not applicable,,,,,
STG056117,,ONLINE,SES022815,,,anonymous_unresolvable,Not applicable,,,,,
STG056119,,ONLINE,SES022817,,,anonymous_unresolvable,Not applicable,,,,,
STG056120,,ONLINE,SES022818,,,anonymous_unresolvable,Not applicable,,,,,
STG056121,,ONLINE,SES022819,,,anonymous_unresolvable,Not applicable,,,,,
STG056122,,ONLINE,SES022820,,,anonymous_unresolvable,Not applicable,,,,,
STG056126,,ONLINE,SES022824,,,anonymous_unresolvable,Not applicable,,,,,
STG056127,,ONLINE,SES022825,,,anonymous_unresolvable,Not applicable,,,,,
STG056130,,ONLINE,SES022828,,,anonymous_unresolvable,Not applicable,,,,,
