marketing_contact_id,ground_truth_id,customer_segment,is_repeat_contact,consent_status,dq_duplicate_contact,dq_missing_contact_name,dq_contact_name_typo,dq_alternative_email,dq_outdated_email,dq_incomplete_postcode,dq_outdated_postcode,dq_alternative_postcode
MKT005413,GT001821,VIP,False,True,False,True,False,True,False,False,False,False
MKT005414,GT001675,Occasional,False,True,False,False,False,True,False,False,False,False
MKT005415,GT006074,VIP,True,True,True,False,False,False,True,False,False,False
MKT005416,GT001905,New,False,False,False,False,False,False,False,False,False,False
MKT005417,GT003273,Regular,True,False,True,False,False,False,False,True,False,False
MKT005418,GT006705,New,False,False,False,False,False,False,False,False,False,False
MKT005419,GT002896,Regular,False,True,False,False,False,False,False,False,False,False
MKT005420,GT000115,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005421,GT000099,Regular,True,True,True,False,False,False,False,False,False,False
MKT005422,GT004255,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005423,GT007886,New,False,False,False,False,False,False,True,False,False,False
MKT005424,GT007843,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005425,GT000801,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005426,GT009239,Regular,False,True,False,False,False,False,False,False,False,False
MKT005427,GT001654,VIP,True,True,True,False,False,False,False,False,False,False
MKT005428,GT008818,VIP,False,True,False,False,False,False,False,False,False,False
MKT005429,GT005345,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005430,GT005898,Regular,False,False,False,False,False,False,False,False,False,False
MKT005431,GT003128,Regular,False,True,False,False,True,False,False,False,False,False
MKT005432,GT002916,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005433,GT004041,Regular,False,True,False,False,False,False,False,False,False,False
MKT005434,GT008421,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005435,GT003762,Regular,False,False,False,False,True,False,False,True,False,False
MKT005436,GT001585,Occasional,False,True,False,False,False,False,False,False,True,False
MKT005437,GT006067,Regular,False,False,False,False,False,False,False,False,False,False
MKT005438,GT005359,Regular,False,False,False,False,False,False,False,False,False,False
MKT005439,GT002657,Regular,False,True,False,False,False,False,False,False,False,False
MKT005440,GT000916,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005441,GT000389,New,False,False,False,False,False,False,False,False,False,False
MKT005442,GT000672,Regular,False,True,False,False,False,False,False,False,False,True
MKT005443,GT009572,Occasional,False,True,False,False,False,False,True,False,False,False
MKT005444,GT004030,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005445,GT005661,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005446,GT009553,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005447,GT006102,VIP,False,True,False,False,False,True,False,False,False,False
MKT005448,GT008003,Regular,True,True,True,False,True,False,False,False,True,False
MKT005449,GT007241,VIP,True,True,True,False,False,False,False,False,False,False
MKT005450,GT005824,VIP,True,True,True,False,False,True,False,False,False,False
MKT005451,GT008949,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005452,GT006121,Occasional,True,False,True,False,False,False,False,True,False,False
MKT005453,GT009289,Regular,False,False,False,False,False,False,False,False,False,False
MKT005454,GT001113,Regular,False,True,False,False,False,False,False,False,False,False
MKT005455,GT001215,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005456,GT007383,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005457,GT000306,Regular,False,True,False,True,False,False,False,False,True,False
MKT005458,GT006621,Regular,False,True,False,False,False,False,False,False,False,False
MKT005459,GT009378,VIP,False,True,False,False,False,False,False,False,False,False
MKT005460,GT008752,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005461,GT005927,Regular,True,True,True,False,False,False,False,False,False,True
MKT005462,GT000066,Regular,False,True,False,False,False,False,False,False,False,False
MKT005463,GT009521,Regular,True,False,True,False,False,False,False,False,False,False
MKT005464,GT003083,Regular,False,False,False,False,False,False,False,True,False,False
MKT005465,GT009566,New,False,False,False,False,False,False,False,False,True,False
MKT005466,GT004844,Occasional,True,False,True,False,False,False,False,False,True,False
MKT005467,GT000856,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005468,GT009116,Regular,True,True,True,False,False,False,False,False,False,False
MKT005469,GT001431,Regular,True,True,True,True,False,False,False,True,False,False
MKT005470,GT007563,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005471,GT005176,Regular,True,False,True,False,False,False,False,False,False,False
MKT005472,GT001816,Regular,False,True,False,False,False,False,True,False,False,False
MKT005473,GT001778,New,True,False,True,False,False,False,False,False,True,False
MKT005474,GT005326,Occasional,False,True,False,False,False,False,False,False,False,True
MKT005475,GT001396,Regular,False,True,False,False,False,False,False,False,False,False
MKT005476,GT009468,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005477,GT006879,Regular,True,True,True,False,False,False,False,False,False,False
MKT005478,GT001663,Regular,True,True,True,False,False,True,False,False,False,False
MKT005479,GT006589,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005480,GT005302,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005481,GT003115,Regular,False,True,False,False,False,False,False,False,False,False
MKT005482,GT006111,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005483,GT002087,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005484,GT008377,Regular,False,True,False,False,False,False,False,False,False,False
MKT005485,GT008496,VIP,True,True,True,False,False,False,False,False,False,False
MKT005486,GT000964,Occasional,False,True,False,False,False,False,False,False,False,True
MKT005487,GT005214,Regular,False,False,False,False,False,False,False,False,False,False
MKT005488,GT007026,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005489,GT006897,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005490,GT008555,Regular,True,True,True,True,False,False,False,False,False,False
MKT005491,GT003353,New,False,False,False,False,False,False,False,False,False,False
MKT005492,GT009181,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005493,GT000476,Regular,False,True,False,True,False,False,False,False,False,False
MKT005494,GT004948,Occasional,False,True,False,False,False,True,False,False,False,False
MKT005495,GT002377,Occasional,False,False,False,False,False,False,True,True,False,False
MKT005496,GT002936,VIP,False,True,False,False,False,False,False,False,False,False
MKT005497,GT000423,Regular,False,True,False,False,False,False,False,False,False,False
MKT005498,GT008610,Regular,False,True,False,False,False,False,False,False,False,False
MKT005499,GT001299,Regular,False,True,False,False,False,False,False,False,False,False
MKT005500,GT007265,Occasional,False,True,False,False,False,False,False,False,True,False
MKT005501,GT004344,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005502,GT004181,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005503,GT003474,VIP,False,True,False,False,False,False,False,False,False,False
MKT005504,GT009261,Regular,False,False,False,False,False,False,False,False,False,False
MKT005505,GT005038,VIP,False,True,False,False,False,False,False,False,False,False
MKT005506,GT002904,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005507,GT001878,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005508,GT006356,Occasional,True,False,True,True,False,False,False,False,False,False
MKT005509,GT004099,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005510,GT005426,Occasional,False,True,False,True,False,False,False,False,True,False
MKT005511,GT001207,New,False,True,False,False,False,False,True,False,False,False
MKT005512,GT000774,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005513,GT006413,Regular,False,True,False,False,False,False,False,False,False,False
MKT005514,GT003063,Regular,False,True,False,False,False,False,False,False,False,False
MKT005515,GT005077,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005516,GT006929,Regular,False,False,False,False,False,False,False,False,False,False
MKT005517,GT005359,Regular,True,True,True,False,False,False,False,False,False,False
MKT005518,GT001782,VIP,True,False,True,False,False,False,False,False,False,False
MKT005519,GT005650,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005520,GT000385,New,False,True,False,False,False,False,False,False,False,False
MKT005521,GT002920,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005522,GT006981,Regular,True,True,True,False,False,False,False,False,False,False
MKT005523,GT008153,New,True,False,True,False,False,False,False,False,False,False
MKT005524,GT000627,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005525,GT007195,Regular,True,False,True,False,False,False,False,False,False,False
MKT005526,GT000172,Regular,False,True,False,False,False,False,False,False,False,False
MKT005527,GT004228,VIP,False,True,False,False,False,False,False,False,False,False
MKT005528,GT002486,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005529,GT002697,Occasional,True,False,True,False,False,False,True,False,False,False
MKT005530,GT006470,VIP,True,True,True,True,False,False,False,False,False,False
MKT005531,GT004428,VIP,False,False,False,False,False,True,False,False,False,False
MKT005532,GT009962,Regular,False,False,False,False,False,False,False,False,False,False
MKT005533,GT008032,Regular,False,True,False,False,True,False,False,False,False,False
MKT005534,GT002036,New,True,True,True,False,False,False,False,False,False,False
MKT005535,GT007549,VIP,False,True,False,False,False,False,False,True,False,False
MKT005536,GT001941,Regular,False,True,False,False,False,False,False,False,False,False
MKT005537,GT003148,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005538,GT003199,Regular,False,True,False,False,False,False,False,False,False,False
MKT005539,GT000215,Occasional,True,True,True,True,False,False,False,False,False,False
MKT005540,GT009909,New,False,False,False,False,False,False,False,False,False,False
MKT005541,GT001622,Occasional,True,False,True,False,False,False,False,True,False,False
MKT005542,GT000992,Regular,False,False,False,False,False,False,False,False,False,False
MKT005543,GT003709,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005544,GT008453,VIP,True,True,True,False,False,False,False,False,False,False
MKT005545,GT005355,Regular,True,True,True,False,False,False,False,False,False,False
MKT005546,GT006042,Regular,False,False,False,False,False,False,False,False,False,False
MKT005547,GT002580,Regular,False,True,False,False,False,False,False,False,False,False
MKT005548,GT008433,VIP,False,False,False,False,False,False,False,False,False,False
MKT005549,GT007094,Occasional,False,True,False,False,False,False,False,True,False,False
MKT005550,GT006297,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005551,GT000948,New,False,False,False,False,False,False,False,False,False,False
MKT005552,GT006254,VIP,False,True,False,False,False,False,False,False,False,False
MKT005553,GT009489,Regular,True,True,True,False,True,False,False,False,False,False
MKT005554,GT009571,Occasional,True,False,True,False,False,False,True,False,False,False
MKT005555,GT001941,Regular,True,True,True,False,False,False,False,False,True,False
MKT005556,GT007934,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005557,GT003298,New,False,False,False,False,False,False,False,False,False,False
MKT005558,GT007960,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005559,GT001173,New,True,False,True,False,False,False,False,False,False,False
MKT005560,GT001278,Regular,False,False,False,False,False,False,False,False,False,False
MKT005561,GT003303,Occasional,False,False,False,False,True,False,False,False,False,False
MKT005562,GT006093,Regular,False,True,False,False,False,False,False,False,False,False
MKT005563,GT009832,Regular,True,True,True,False,False,False,False,False,False,False
MKT005564,GT000624,Regular,False,True,False,False,False,False,False,False,False,False
MKT005565,GT007372,New,False,False,False,False,False,False,False,False,False,False
MKT005566,GT008208,Regular,False,True,False,False,False,False,False,False,False,False
MKT005567,GT007520,New,False,False,False,False,False,False,False,False,False,False
MKT005568,GT003652,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005569,GT002596,New,False,False,False,False,False,False,False,False,False,True
MKT005570,GT000492,Regular,False,True,False,False,False,False,False,False,False,False
MKT005571,GT009399,Occasional,False,True,False,False,False,False,False,True,False,False
MKT005572,GT005919,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005573,GT005389,Occasional,False,True,False,False,False,False,False,False,True,False
MKT005574,GT000498,VIP,False,True,False,False,False,False,False,False,False,False
MKT005575,GT000726,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005576,GT003805,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005577,GT002158,Occasional,True,False,True,True,False,True,False,False,False,False
MKT005578,GT003700,Occasional,False,False,False,False,False,True,False,False,False,False
MKT005579,GT001510,Regular,True,True,True,False,False,False,False,False,False,False
MKT005580,GT007371,Occasional,False,False,False,False,True,False,False,False,False,False
MKT005581,GT004487,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005582,GT002208,Regular,False,False,False,False,True,False,False,False,False,False
MKT005583,GT009237,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005584,GT006119,Occasional,False,True,False,False,False,False,False,False,True,False
MKT005585,GT000712,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005586,GT000314,Occasional,True,True,True,False,False,False,False,True,False,False
MKT005587,GT008034,VIP,True,True,True,False,True,False,False,False,False,False
MKT005588,GT001961,New,False,True,False,False,False,True,False,False,False,False
MKT005589,GT001184,VIP,False,False,False,False,True,True,False,False,False,False
MKT005590,GT006237,Regular,False,True,False,False,False,False,False,False,False,False
MKT005591,GT003447,Regular,True,True,True,False,False,False,False,False,False,False
MKT005592,GT005293,Regular,True,True,True,False,False,False,False,False,False,False
MKT005593,GT007327,Regular,False,True,False,False,False,False,False,False,False,False
MKT005594,GT004302,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005595,GT002037,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005596,GT006898,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005597,GT004348,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005598,GT008913,Regular,True,True,True,False,False,False,False,False,False,False
MKT005599,GT009578,Regular,False,True,False,False,False,False,False,False,False,False
MKT005600,GT000189,VIP,True,True,True,False,False,False,True,False,False,False
MKT005601,GT007337,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005602,GT004878,Regular,False,True,False,False,False,False,False,False,True,False
MKT005603,GT009024,Regular,False,True,False,False,False,False,False,False,False,False
MKT005604,GT006224,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005605,GT003167,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005606,GT001076,Regular,False,False,False,False,False,False,False,False,False,False
MKT005607,GT006375,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005608,GT000575,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005609,GT005791,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005610,GT008033,Regular,False,True,False,False,False,False,False,False,False,False
MKT005611,GT002620,New,False,False,False,False,False,False,True,False,False,False
MKT005612,GT008194,Occasional,True,False,True,False,False,False,True,True,False,False
MKT005613,GT004167,Regular,False,False,False,False,False,False,False,False,True,False
MKT005614,GT004678,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005615,GT004333,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005616,GT008661,VIP,True,True,True,False,False,False,False,False,False,False
MKT005617,GT001379,Regular,False,False,False,False,True,False,False,False,True,False
MKT005618,GT004862,Regular,False,True,False,False,False,False,False,True,False,False
MKT005619,GT006409,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005620,GT007427,VIP,True,True,True,True,False,False,False,False,False,False
MKT005621,GT002818,VIP,False,True,False,False,False,False,False,False,False,False
MKT005622,GT003105,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005623,GT003527,VIP,False,True,False,False,False,False,False,False,False,False
MKT005624,GT001729,New,False,False,False,False,False,False,False,False,False,False
MKT005625,GT000783,VIP,False,True,False,False,False,True,False,False,False,False
MKT005626,GT000555,Regular,False,False,False,False,False,False,False,False,False,False
MKT005627,GT003860,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005628,GT005097,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005629,GT000796,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005630,GT004477,Regular,True,True,True,False,False,False,False,False,False,False
MKT005631,GT009669,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005632,GT004728,Regular,False,False,False,False,True,False,False,False,False,False
MKT005633,GT006698,Regular,True,True,True,False,False,False,False,False,False,False
MKT005634,GT009460,Regular,False,False,False,False,False,False,False,False,False,False
MKT005635,GT008562,Occasional,False,True,False,False,False,True,False,False,False,False
MKT005636,GT004307,New,True,False,True,False,False,False,False,False,False,False
MKT005637,GT004391,Regular,True,True,True,False,False,False,False,False,True,False
MKT005638,GT001053,VIP,False,True,False,False,False,False,False,False,False,False
MKT005639,GT004290,Regular,True,True,True,False,False,False,False,False,False,False
MKT005640,GT001236,Regular,True,True,True,False,False,False,False,True,False,False
MKT005641,GT007240,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005642,GT004071,VIP,False,True,False,False,False,False,False,False,False,False
MKT005643,GT004378,VIP,False,True,False,False,False,False,False,False,False,False
MKT005644,GT002328,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005645,GT001301,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005646,GT000599,Occasional,False,True,False,False,True,False,False,False,False,False
MKT005647,GT003671,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005648,GT000414,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005649,GT004727,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005650,GT002360,VIP,False,True,False,False,False,False,False,False,False,False
MKT005651,GT003532,New,False,False,False,False,False,False,False,False,False,True
MKT005652,GT003888,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005653,GT007381,Occasional,True,True,True,True,False,False,False,False,False,False
MKT005654,GT003131,VIP,False,True,False,False,False,False,True,True,False,False
MKT005655,GT000739,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005656,GT000292,Regular,False,True,False,False,False,False,False,False,False,False
MKT005657,GT004489,Regular,False,True,False,False,False,False,False,False,True,False
MKT005658,GT004894,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005659,GT003059,New,True,False,True,False,False,False,False,False,False,False
MKT005660,GT006588,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005661,GT007890,Occasional,False,False,False,False,False,True,False,False,False,False
MKT005662,GT008592,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005663,GT005043,Regular,False,True,False,False,False,True,False,False,False,False
MKT005664,GT007242,New,False,False,False,False,False,False,False,True,False,False
MKT005665,GT007700,New,True,False,True,False,False,False,False,False,False,False
MKT005666,GT004032,VIP,False,False,False,False,False,False,False,False,False,False
MKT005667,GT004043,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005668,GT005849,Occasional,True,False,True,False,False,False,True,False,False,False
MKT005669,GT009967,New,False,False,False,False,False,False,False,False,False,True
MKT005670,GT002194,VIP,True,False,True,False,False,False,False,False,False,False
MKT005671,GT000338,Occasional,False,True,False,False,False,False,False,True,False,False
MKT005672,GT005003,Regular,False,True,False,False,False,False,False,False,False,False
MKT005673,GT006039,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005674,GT006734,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005675,GT000907,Regular,True,True,True,False,False,False,False,False,False,False
MKT005676,GT001512,VIP,True,True,True,False,False,False,False,False,False,False
MKT005677,GT005903,Regular,False,False,False,False,False,False,False,False,False,False
MKT005678,GT000276,Occasional,False,False,False,False,False,True,False,False,False,False
MKT005679,GT000790,VIP,True,True,True,False,False,False,False,False,True,False
MKT005680,GT001511,Regular,False,False,False,False,False,False,False,False,False,False
MKT005681,GT007118,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005682,GT001362,Regular,True,True,True,False,False,False,False,False,False,False
MKT005683,GT006040,Regular,False,True,False,False,False,False,False,True,False,False
MKT005684,GT007484,VIP,False,True,False,False,False,False,False,False,False,False
MKT005685,GT004097,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005686,GT005506,Regular,False,True,False,False,False,False,False,False,False,False
MKT005687,GT005587,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005688,GT001762,Regular,False,False,False,False,False,True,False,True,False,False
MKT005689,GT001516,Occasional,False,True,False,False,False,True,False,False,False,False
MKT005690,GT008139,Regular,True,True,True,False,False,True,False,False,False,False
MKT005691,GT000390,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005692,GT005873,New,False,True,False,False,False,False,False,False,False,False
MKT005693,GT004780,VIP,False,True,False,False,False,False,False,False,False,False
MKT005694,GT005903,Regular,True,True,True,True,False,False,False,False,False,False
MKT005695,GT005715,Occasional,False,False,False,False,True,False,False,False,False,False
MKT005696,GT001205,Occasional,True,True,True,False,False,True,False,False,False,False
MKT005697,GT002321,Regular,False,True,False,False,False,False,False,False,False,False
MKT005698,GT009892,Regular,True,True,True,False,False,False,False,False,False,False
MKT005699,GT005985,Regular,True,False,True,False,False,False,False,False,False,False
MKT005700,GT002561,Occasional,True,False,True,True,False,False,False,False,False,False
MKT005701,GT006176,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005702,GT003670,VIP,True,True,True,False,False,False,False,False,False,False
MKT005703,GT004214,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005704,GT004518,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005705,GT008765,Regular,False,True,False,True,False,False,False,False,False,False
MKT005706,GT001132,Occasional,False,True,False,False,False,False,False,False,False,True
MKT005707,GT006182,Regular,True,False,True,False,False,False,False,False,True,False
MKT005708,GT001791,Regular,False,True,False,False,False,False,False,True,False,False
MKT005709,GT001122,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005710,GT007559,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005711,GT000804,Occasional,False,False,False,False,True,False,False,False,False,False
MKT005712,GT007523,Regular,True,False,True,False,False,False,False,False,False,False
MKT005713,GT000525,VIP,True,True,True,False,False,False,False,False,False,False
MKT005714,GT008654,VIP,True,True,True,False,False,False,False,False,False,False
MKT005715,GT007687,New,False,True,False,False,False,False,False,False,False,False
MKT005716,GT002712,Regular,False,False,False,False,False,False,False,False,False,False
MKT005717,GT003284,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005718,GT009175,Regular,False,False,False,False,False,False,False,False,False,False
MKT005719,GT005921,Occasional,False,True,False,False,False,False,True,False,False,False
MKT005720,GT000562,Regular,True,True,True,False,False,False,False,False,False,False
MKT005721,GT004632,Regular,True,False,True,False,False,True,False,False,False,False
MKT005722,GT001609,Regular,False,True,False,False,False,False,False,False,False,False
MKT005723,GT008656,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005724,GT008310,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005725,GT001423,Occasional,True,True,True,False,False,False,True,False,False,False
MKT005726,GT003536,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005727,GT000499,Occasional,True,False,True,False,True,False,False,False,False,False
MKT005728,GT003480,VIP,False,True,False,False,False,False,True,False,False,False
MKT005729,GT004028,Occasional,True,True,True,False,True,False,False,False,False,False
MKT005730,GT005555,Regular,True,True,True,False,False,False,True,False,False,True
MKT005731,GT005857,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005732,GT007578,VIP,True,True,True,False,False,False,False,False,False,False
MKT005733,GT004839,Regular,False,True,False,False,False,False,False,False,False,False
MKT005734,GT008541,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005735,GT000709,Occasional,True,False,True,False,False,False,True,False,False,False
MKT005736,GT009315,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005737,GT001362,Regular,True,True,True,False,False,False,False,False,False,False
MKT005738,GT009450,Regular,True,False,True,False,False,False,False,False,False,False
MKT005739,GT001752,Occasional,False,True,False,False,False,False,False,False,False,True
MKT005740,GT007021,Regular,True,True,True,False,False,False,False,True,False,False
MKT005741,GT008799,VIP,False,True,False,False,False,False,False,False,True,False
MKT005742,GT006829,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005743,GT004501,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005744,GT002951,New,False,True,False,False,False,True,False,False,False,False
MKT005745,GT000608,New,True,False,True,False,False,False,False,False,False,False
MKT005746,GT004588,Regular,False,True,False,False,False,False,True,False,False,False
MKT005747,GT000392,Occasional,False,True,False,False,False,False,True,False,False,False
MKT005748,GT006779,Regular,False,True,False,False,False,False,False,False,False,False
MKT005749,GT005238,VIP,False,True,False,False,False,False,False,False,False,False
MKT005750,GT007198,Occasional,True,True,True,False,False,False,True,False,False,False
MKT005751,GT005625,Occasional,True,True,True,False,False,False,False,False,True,False
MKT005752,GT006255,New,False,False,False,False,False,False,False,False,True,False
MKT005753,GT005252,Regular,False,True,False,False,True,False,False,False,False,False
MKT005754,GT005200,Regular,False,False,False,True,False,False,False,False,False,False
MKT005755,GT001004,New,True,True,True,False,False,True,False,False,True,False
MKT005756,GT003810,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005757,GT003151,VIP,True,True,True,False,False,False,False,False,False,False
MKT005758,GT003652,Occasional,True,False,True,False,True,False,False,False,False,False
MKT005759,GT002531,Occasional,False,False,False,True,False,False,False,True,False,False
MKT005760,GT004920,Regular,False,True,False,False,False,False,False,False,False,False
MKT005761,GT000807,Regular,True,True,True,False,False,False,False,False,False,False
MKT005762,GT008859,Regular,True,True,True,False,False,False,False,False,False,False
MKT005763,GT006283,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005764,GT009511,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005765,GT001065,New,False,True,False,False,False,False,False,False,False,False
MKT005766,GT004064,New,False,False,False,False,False,False,False,True,False,False
MKT005767,GT001851,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005768,GT009895,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005769,GT007345,Occasional,True,False,True,False,False,False,False,False,False,False
MKT005770,GT000278,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005771,GT002629,Regular,False,True,False,False,True,False,False,False,True,False
MKT005772,GT005932,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005773,GT008395,Regular,False,True,False,False,False,False,False,False,False,False
MKT005774,GT003998,Occasional,False,True,False,False,False,True,False,False,False,False
MKT005775,GT009124,Occasional,False,False,False,False,False,False,False,True,False,False
MKT005776,GT000673,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005777,GT009260,Regular,True,False,True,False,False,False,False,False,False,False
MKT005778,GT004706,VIP,True,True,True,False,False,False,False,False,False,False
MKT005779,GT003295,Regular,False,True,False,False,False,False,False,False,False,False
MKT005780,GT001245,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005781,GT006668,VIP,True,True,True,False,False,False,False,False,False,False
MKT005782,GT003903,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005783,GT008380,Regular,True,True,True,False,False,False,False,False,False,False
MKT005784,GT004790,Regular,False,True,False,False,False,False,False,False,False,False
MKT005785,GT003943,VIP,False,True,False,False,False,False,False,False,False,False
MKT005786,GT002597,Regular,True,True,True,False,False,False,False,False,False,False
MKT005787,GT007825,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005788,GT007463,New,False,False,False,False,False,False,False,True,False,False
MKT005789,GT007695,Regular,False,True,False,False,False,False,False,False,False,False
MKT005790,GT007584,Occasional,True,True,True,False,False,False,False,False,True,False
MKT005791,GT000175,Occasional,True,True,True,False,False,False,False,False,False,False
MKT005792,GT000260,Regular,False,False,False,False,False,False,False,False,False,False
MKT005793,GT004019,Occasional,True,True,True,False,False,False,True,False,False,False
MKT005794,GT001123,New,False,True,False,False,False,False,False,False,False,False
MKT005795,GT007967,New,True,True,True,False,False,False,False,False,False,False
MKT005796,GT008899,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005797,GT000001,Regular,True,True,True,False,False,False,False,False,False,False
MKT005798,GT005411,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005799,GT007069,Regular,True,True,True,False,False,False,True,False,False,False
MKT005800,GT001295,Occasional,True,True,True,False,False,False,False,True,False,False
MKT005801,GT002231,Occasional,True,True,True,False,False,True,False,False,False,False
MKT005802,GT001931,Occasional,False,True,False,False,False,False,False,False,False,False
MKT005803,GT005005,VIP,False,True,False,False,False,False,False,False,False,False
MKT005804,GT009027,Occasional,False,False,False,False,False,False,False,False,False,False
MKT005805,GT005534,Regular,False,False,False,False,False,False,False,False,False,False
