session_id,ground_truth_id,customer_segment,guest_session,portal_user_id,available_portal_user_id,basket_created,basket_converted,linked_transaction_id
SES019985,GT003477,Occasional,True,,,False,False,
SES019986,GT000121,VIP,True,,,False,False,
SES019987,GT006241,Occasional,True,,,False,False,
SES019988,GT003797,Regular,True,,,True,False,
SES019989,GT009880,Regular,True,,,False,False,
SES019990,GT005217,Occasional,True,,,False,False,
SES019991,GT007945,Occasional,True,,,False,False,
SES019992,GT003517,Occasional,False,USR003897,USR003897,False,False,
SES019993,GT008075,VIP,False,USR002472,USR002472,False,False,
SES019994,GT004093,Occasional,True,,,True,False,
SES019995,GT004850,Occasional,True,,,False,False,
SES019996,GT001588,Regular,False,USR000617,USR000617,False,False,
SES019997,GT007601,Regular,False,USR000377,USR000377,False,False,
SES019998,GT002572,Occasional,False,USR000355,USR000355,False,False,
SES019999,GT006148,VIP,True,,USR002309,False,False,
SES020000,GT009081,Regular,True,,,False,False,
SES020001,GT002019,Occasional,False,USR001705,USR001705,False,False,
SES020002,GT007014,Regular,True,,,False,False,
SES020003,GT005867,Regular,False,USR002495,USR002495,False,False,
SES020004,GT002186,VIP,False,USR002194,USR002194,False,False,
SES020005,GT006942,Occasional,False,USR002307,USR002307,False,False,
SES020006,GT002289,Regular,False,USR002332,USR002332,True,False,
SES020007,GT001919,VIP,True,,,False,False,
SES020008,GT002784,Occasional,True,,,False,False,
SES020009,GT009298,Occasional,True,,,False,False,
SES020010,GT008190,New,False,USR000576,USR000576,False,False,
SES020011,GT009263,Regular,False,USR001408,USR001408,False,False,
SES020012,GT001627,VIP,True,,,False,False,
SES020013,GT003084,Regular,True,,,True,False,
SES020014,GT003618,Regular,True,,,False,False,
SES020015,GT003455,Regular,False,USR003559,USR003559,False,False,
SES020016,GT002852,Regular,False,USR002425,USR002425,True,False,
SES020017,GT000217,VIP,False,USR001152,USR001152,False,False,
SES020018,GT007118,Occasional,True,,,False,False,
SES020019,GT001401,Regular,True,,USR000371,False,False,
SES020020,GT009698,Regular,False,USR000494,USR000494,False,False,
SES020021,GT007155,Regular,True,,,True,False,
SES020022,GT008692,Regular,True,,,False,False,
SES020023,GT001841,Regular,False,USR001709,USR001709,True,True,TXN010827
SES020024,GT004281,Regular,False,USR002261,USR002261,True,False,
SES020025,GT007607,Occasional,True,,,False,False,
SES020026,GT007201,New,True,,,False,False,
SES020027,GT006042,Regular,True,,,True,False,
SES020028,GT000273,Occasional,True,,,True,False,
SES020029,GT004015,Occasional,True,,,False,False,
SES020030,GT008333,Regular,True,,,False,False,
SES020031,GT008193,Regular,False,USR001747,USR001747,False,False,
SES020032,GT003272,Occasional,True,,,False,False,
SES020033,GT001713,Regular,True,,,True,True,TXN010830
SES020034,GT002316,Occasional,True,,,False,False,
SES020035,GT001519,Occasional,False,USR001054,USR001054,False,False,
SES020036,GT004927,Occasional,True,,,False,False,
SES020037,GT009688,Occasional,False,USR002017,USR002017,True,True,TXN010831
SES020038,GT001308,Regular,True,,USR000943,False,False,
SES020039,GT000941,Regular,False,USR002838,USR002838,False,False,
SES020040,GT007882,Occasional,True,,,False,False,
SES020041,GT004408,VIP,True,,,True,False,
SES020042,GT001302,VIP,False,USR003584,USR003584,False,False,
SES020043,GT004972,New,True,,,False,False,
SES020044,GT005922,New,True,,,False,False,
SES020045,GT008067,VIP,True,,,False,False,
SES020046,GT007339,Occasional,True,,USR000608,True,False,
SES020047,GT001050,Occasional,True,,,True,False,
SES020048,GT002008,Occasional,True,,,False,False,
SES020049,GT006715,Occasional,True,,,False,False,
SES020050,GT009032,Occasional,False,USR000333,USR000333,True,True,TXN010832
SES020051,GT008417,Regular,True,,,False,False,
SES020052,GT007671,Occasional,False,USR000721,USR000721,False,False,
SES020053,GT000112,New,True,,,False,False,
SES020054,GT008288,Occasional,True,,,False,False,
SES020055,GT008719,VIP,False,USR001805,USR001805,True,False,
SES020056,GT009625,Regular,False,USR000337,USR000337,False,False,
SES020057,GT001484,New,True,,,True,True,TXN010833
SES020058,GT009935,VIP,False,USR002304,USR002304,False,False,
SES020059,GT006693,Regular,False,USR002743,USR002743,True,True,TXN010835
SES020060,GT003578,Regular,True,,,False,False,
SES020061,GT009326,Occasional,False,USR003313,USR003313,False,False,
SES020062,GT002527,New,False,USR002563,USR002563,False,False,
SES020063,GT000674,Regular,False,USR004149,USR004149,False,False,
SES020064,GT005533,Occasional,True,,,True,True,TXN010836
SES020065,GT002210,Regular,False,USR001931,USR001931,True,False,
SES020066,GT009646,Regular,True,,,False,False,
SES020067,GT001148,VIP,True,,,False,False,
SES020068,GT009138,Occasional,False,USR000352,USR000352,True,True,TXN010837
SES020069,GT002517,Occasional,False,USR003189,USR003189,False,False,
SES020070,GT007080,Occasional,True,,,False,False,
SES020071,GT005307,New,False,USR000729,USR000729,False,False,
SES020072,GT005787,Regular,False,USR001881,USR001881,True,True,TXN010840
SES020073,GT007409,Occasional,True,,,True,False,
SES020074,GT009972,Occasional,False,USR002243,USR002243,True,True,TXN010842
SES020075,GT002595,Regular,True,,,False,False,
SES020076,GT000133,Regular,True,,,False,False,
SES020077,GT004580,Regular,True,,,False,False,
SES020078,GT007990,Regular,True,,USR002267,True,False,
SES020079,GT001589,Regular,False,USR002947,USR002947,False,False,
SES020080,GT004249,Occasional,False,USR001526,USR001526,True,False,
SES020081,GT006705,New,False,USR000980,USR000980,False,False,
SES020082,GT000829,New,True,,,False,False,
SES020083,GT001902,Occasional,True,,USR002254,True,False,
SES020084,GT006529,Regular,False,USR002859,USR002859,False,False,
SES020085,GT007477,Regular,True,,,True,True,TXN010845
SES020086,GT004414,Regular,True,,,True,False,
SES020087,GT006204,Occasional,False,USR003263,USR003263,True,False,
SES020088,GT006993,Regular,False,USR000706,USR000706,True,False,
SES020089,GT001220,VIP,True,,,False,False,
SES020090,GT004274,Occasional,True,,,False,False,
SES020091,GT007939,Regular,True,,,False,False,
SES020092,GT004460,Regular,False,USR000837,USR000837,False,False,
SES020093,GT009260,Regular,True,,,True,False,
SES020094,GT006580,VIP,False,USR002210,USR002210,False,False,
SES020095,GT001330,Occasional,True,,,True,False,
SES020096,GT003665,Regular,True,,,False,False,
SES020097,GT008546,Occasional,True,,,True,False,
SES020098,GT002823,Occasional,True,,,False,False,
SES020099,GT004706,VIP,True,,USR000849,False,False,
SES020100,GT007243,Regular,True,,,True,False,
SES020101,GT004880,Occasional,True,,USR003528,False,False,
SES020102,GT007080,Occasional,True,,,False,False,
SES020103,GT009048,Occasional,True,,,False,False,
SES020104,GT005366,Occasional,True,,USR000669,False,False,
SES020105,GT007185,New,True,,USR004094,True,True,TXN010850
SES020106,GT009343,Occasional,True,,,False,False,
SES020107,GT004859,Occasional,True,,,False,False,
SES020108,GT007871,Regular,True,,,True,False,
SES020109,GT005299,New,True,,,True,True,TXN010852
SES020110,GT009048,Occasional,True,,,False,False,
SES020111,GT000014,Regular,True,,USR003092,False,False,
SES020112,GT004421,Occasional,True,,,True,False,
SES020113,GT002497,Occasional,True,,,True,False,
SES020114,GT008218,Occasional,True,,,False,False,
SES020115,GT007095,Occasional,True,,,False,False,
SES020116,GT004872,New,True,,,False,False,
SES020117,GT002508,New,True,,USR002288,True,True,TXN010854
SES020118,GT004504,Regular,False,USR003656,USR003656,True,False,
SES020119,GT003903,Occasional,True,,,False,False,
SES020120,GT005264,Occasional,False,USR003642,USR003642,False,False,
SES020121,GT008675,New,False,USR003442,USR003442,True,True,TXN010855
SES020122,GT001697,New,False,USR000331,USR000331,True,False,
SES020123,GT005898,Regular,False,USR004275,USR004275,False,False,
SES020124,GT007836,New,False,USR003692,USR003692,False,False,
SES020125,GT009673,Occasional,True,,,True,False,
SES020126,GT009676,Regular,True,,USR000555,False,False,
SES020127,GT003718,Occasional,False,USR000013,USR000013,False,False,
SES020128,GT008131,Occasional,True,,USR002943,False,False,
SES020129,GT005916,Occasional,True,,,True,False,
SES020130,GT009981,Occasional,True,,,False,False,
SES020131,GT003869,VIP,False,USR001117,USR001117,False,False,
SES020132,GT006201,Regular,True,,,False,False,
SES020133,GT004436,New,True,,,True,True,TXN010858
SES020134,GT003411,Regular,True,,,False,False,
SES020135,GT003289,Regular,True,,,False,False,
SES020136,GT004411,Occasional,False,USR000064,USR000064,False,False,
SES020137,GT009654,Regular,True,,,False,False,
SES020138,GT006073,Occasional,True,,,False,False,
SES020139,GT000390,Occasional,False,USR001775,USR001775,False,False,
SES020140,GT009007,Regular,True,,,False,False,
SES020141,GT000186,Occasional,True,,,False,False,
SES020142,GT009837,Occasional,True,,,True,False,
SES020143,GT001774,Occasional,True,,USR003530,False,False,
SES020144,GT000940,Regular,False,USR003564,USR003564,True,True,TXN010860
SES020145,GT004005,Occasional,True,,,False,False,
SES020146,GT005110,New,False,USR003533,USR003533,False,False,
SES020147,GT004695,New,True,,,False,False,
SES020148,GT005982,Occasional,True,,,False,False,
SES020149,GT005729,VIP,True,,,True,True,TXN010862
SES020150,GT003560,Regular,True,,,True,True,TXN010863
SES020151,GT007117,Regular,False,USR002465,USR002465,True,False,
SES020152,GT005874,Occasional,True,,,True,False,
SES020153,GT008418,Occasional,True,,,False,False,
SES020154,GT007663,Occasional,False,USR001596,USR001596,True,False,
SES020155,GT000753,Occasional,False,USR000436,USR000436,True,True,TXN010865
SES020156,GT009228,Regular,True,,,False,False,
SES020157,GT006707,Regular,False,USR002402,USR002402,True,True,TXN010866
SES020158,GT007971,Regular,True,,,False,False,
SES020159,GT005799,VIP,False,USR003132,USR003132,True,False,
SES020160,GT003395,Regular,True,,,False,False,
SES020161,GT007952,VIP,True,,,True,True,TXN010867
SES020162,GT009392,Regular,False,USR000325,USR000325,False,False,
SES020163,GT002457,Occasional,False,USR002400,USR002400,False,False,
SES020164,GT006787,VIP,True,,USR002825,False,False,
SES020165,GT004414,Regular,True,,,False,False,
SES020166,GT007465,VIP,True,,USR001127,False,False,
SES020167,GT007713,Occasional,True,,,True,False,
SES020168,GT006474,Occasional,True,,,True,True,TXN010868
SES020169,GT005558,VIP,False,USR001259,USR001259,False,False,
SES020170,GT005161,Regular,True,,,False,False,
SES020171,GT009197,VIP,False,USR000119,USR000119,True,False,
SES020172,GT002790,Occasional,False,USR004166,USR004166,True,False,
SES020173,GT000914,VIP,True,,,False,False,
SES020174,GT002597,Regular,False,USR001186,USR001186,False,False,
SES020175,GT001930,Occasional,False,USR002663,USR002663,False,False,
SES020176,GT007736,New,False,USR002070,USR002070,False,False,
SES020177,GT003162,Occasional,False,USR000823,USR000823,False,False,
SES020178,GT000863,Occasional,True,,,True,False,
SES020179,GT008909,Regular,False,USR004192,USR004192,True,False,
SES020180,GT001061,New,True,,,False,False,
SES020181,GT002235,Occasional,False,USR003989,USR003989,False,False,
SES020182,GT003663,Occasional,False,USR001852,USR001852,False,False,
SES020183,GT001421,Regular,True,,,True,True,TXN010870
SES020184,GT004445,Regular,True,,,False,False,
SES020185,GT002571,VIP,False,USR000475,USR000475,False,False,
SES020186,GT005723,New,False,USR002996,USR002996,True,True,TXN010871
SES020187,GT003956,Occasional,True,,,False,False,
SES020188,GT006203,VIP,False,USR000533,USR000533,True,False,
SES020189,GT006842,Occasional,False,USR003850,USR003850,False,False,
SES020190,GT006256,VIP,False,USR002231,USR002231,False,False,
SES020191,GT006603,Occasional,True,,USR002617,False,False,
SES020192,GT005075,Occasional,False,USR002705,USR002705,True,False,
SES020193,GT004676,New,False,USR003376,USR003376,True,True,TXN010872
SES020194,GT001853,VIP,False,USR000428,USR000428,False,False,
SES020195,GT002561,Occasional,False,USR002765,USR002765,False,False,
SES020196,GT003309,Occasional,True,,,False,False,
SES020197,GT003843,Occasional,True,,USR001179,True,False,
SES020198,GT006534,Occasional,True,,,True,False,
SES020199,GT006251,Regular,False,USR002244,USR002244,True,True,TXN010875
SES020200,GT002658,New,False,USR000877,USR000877,True,True,TXN010874
SES020201,GT001921,Occasional,True,,,False,False,
SES020202,GT008998,VIP,False,USR003633,USR003633,False,False,
SES020203,GT004884,New,True,,,False,False,
SES020204,GT007322,Occasional,True,,,False,False,
SES020205,GT006936,Regular,False,USR003231,USR003231,False,False,
SES020206,GT005831,Occasional,True,,,False,False,
SES020207,GT000071,Regular,False,USR004277,USR004277,False,False,
SES020208,GT007610,Regular,False,USR002678,USR002678,False,False,
SES020209,GT002420,Regular,False,USR001165,USR001165,False,False,
SES020210,GT008894,Occasional,True,,USR000223,False,False,
SES020211,GT004520,Occasional,True,,USR004214,False,False,
SES020212,GT009395,Regular,True,,,False,False,
SES020213,GT003395,Regular,True,,,False,False,
SES020214,GT000428,VIP,True,,,False,False,
SES020215,GT008245,Occasional,True,,,False,False,
SES020216,GT009814,Occasional,True,,,False,False,
SES020217,GT008463,VIP,True,,,False,False,
SES020218,GT008786,Regular,True,,USR003574,False,False,
SES020219,GT008074,Occasional,False,USR002075,USR002075,False,False,
SES020220,GT008293,New,False,USR000284,USR000284,False,False,
SES020221,GT005335,New,True,,,True,True,TXN010878
SES020222,GT000340,VIP,False,USR003435,USR003435,True,False,
SES020223,GT003505,Regular,True,,,True,False,
SES020224,GT006294,Regular,True,,,False,False,
SES020225,GT001132,Occasional,False,USR000902,USR000902,False,False,
SES020226,GT000290,Regular,False,USR000334,USR000334,False,False,
SES020227,GT003238,Regular,True,,,True,True,TXN010880
SES020228,GT003967,New,True,,,False,False,
SES020229,GT008846,Regular,False,USR003011,USR003011,False,False,
SES020230,GT006586,Occasional,True,,,True,False,
SES020231,GT001531,VIP,False,USR001343,USR001343,False,False,
SES020232,GT007404,New,True,,,True,False,
SES020233,GT009027,Occasional,False,USR003923,USR003923,True,False,
SES020234,GT003367,Regular,False,USR000871,USR000871,False,False,
SES020235,GT001930,Occasional,True,,USR002663,False,False,
SES020236,GT001686,VIP,True,,,False,False,
SES020237,GT008872,New,False,USR001331,USR001331,True,True,TXN010881
SES020238,GT000786,Occasional,False,USR004037,USR004037,False,False,
SES020239,GT009186,VIP,False,USR003048,USR003048,False,False,
SES020240,GT001144,Occasional,True,,,False,False,
SES020241,GT005459,New,False,USR003664,USR003664,False,False,
SES020242,GT001317,Regular,True,,,True,False,
SES020243,GT009188,Regular,True,,,True,False,
SES020244,GT000655,Regular,True,,USR001289,True,True,TXN010883
SES020245,GT007792,New,True,,,True,True,TXN010884
SES020246,GT006546,Occasional,True,,,False,False,
SES020247,GT008388,Regular,True,,,False,False,
SES020248,GT000310,New,True,,,False,False,
SES020249,GT000593,New,True,,,False,False,
SES020250,GT008854,Regular,True,,,False,False,
SES020251,GT001834,Regular,True,,,False,False,
SES020252,GT003494,VIP,True,,,False,False,
SES020253,GT005047,Occasional,False,USR002587,USR002587,False,False,
SES020254,GT002708,Occasional,True,,USR003105,False,False,
SES020255,GT004075,Regular,True,,,True,True,TXN010886
SES020256,GT003388,Occasional,True,,,False,False,
SES020257,GT004787,New,True,,,False,False,
SES020258,GT006151,Regular,True,,,False,False,
SES020259,GT006711,Occasional,True,,,False,False,
SES020260,GT008970,New,False,USR002753,USR002753,False,False,
SES020261,GT006167,VIP,True,,,True,True,TXN010887
SES020262,GT007492,VIP,False,USR000561,USR000561,True,True,TXN010888
SES020263,GT006372,Regular,False,USR004185,USR004185,True,False,
SES020264,GT009416,Occasional,False,USR003795,USR003795,True,False,
SES020265,GT002289,Regular,False,USR002332,USR002332,False,False,
SES020266,GT007813,Regular,False,USR000193,USR000193,True,False,
SES020267,GT004787,New,True,,,False,False,
SES020268,GT008364,Occasional,True,,,False,False,
SES020269,GT008401,Regular,True,,,True,False,
SES020270,GT008884,Regular,False,USR003516,USR003516,True,False,
SES020271,GT005089,Occasional,True,,USR000124,False,False,
SES020272,GT008492,Regular,True,,,True,False,
SES020273,GT006169,Regular,True,,USR002984,False,False,
SES020274,GT003377,Regular,True,,,False,False,
SES020275,GT005023,Occasional,True,,USR001917,False,False,
SES020276,GT003336,New,True,,,False,False,
SES020277,GT005569,Regular,True,,,True,True,TXN010891
SES020278,GT003690,Occasional,True,,,True,False,
SES020279,GT005843,Regular,True,,,False,False,
SES020280,GT009068,Occasional,True,,,True,False,
SES020281,GT001514,Regular,False,USR002636,USR002636,False,False,
SES020282,GT002797,Occasional,True,,,True,False,
SES020283,GT001623,Regular,True,,USR001509,False,False,
SES020284,GT002546,Occasional,True,,,False,False,
SES020285,GT004426,New,False,USR004050,USR004050,False,False,
SES020286,GT004378,VIP,False,USR002090,USR002090,True,True,TXN010895
SES020287,GT009086,Regular,True,,,False,False,
SES020288,GT002749,Regular,True,,,False,False,
SES020289,GT005873,New,True,,,False,False,
SES020290,GT008707,Regular,False,USR003631,USR003631,False,False,
SES020291,GT001821,VIP,True,,,False,False,
SES020292,GT003974,Regular,False,USR001934,USR001934,False,False,
SES020293,GT007312,VIP,False,USR000131,USR000131,True,False,
SES020294,GT001200,Occasional,False,USR002007,USR002007,False,False,
SES020295,GT001720,Occasional,True,,,False,False,
SES020296,GT003059,New,True,,,False,False,
SES020297,GT004273,New,True,,,False,False,
SES020298,GT003652,Occasional,True,,,False,False,
SES020299,GT007116,Occasional,False,USR001902,USR001902,False,False,
SES020300,GT003737,Occasional,False,USR003014,USR003014,True,False,
SES020301,GT000151,VIP,True,,USR001149,False,False,
SES020302,GT005369,Occasional,False,USR001448,USR001448,False,False,
SES020303,GT007150,Regular,True,,,False,False,
SES020304,GT009608,Occasional,False,USR003665,USR003665,False,False,
SES020305,GT004493,VIP,False,USR004171,USR004171,True,False,
SES020306,GT002479,Occasional,True,,USR000940,False,False,
SES020307,GT007559,Occasional,False,USR001291,USR001291,False,False,
SES020308,GT000279,Occasional,True,,,True,False,
SES020309,GT007450,Regular,True,,,False,False,
SES020310,GT007821,Occasional,False,USR003683,USR003683,False,False,
SES020311,GT001716,Regular,True,,,False,False,
SES020312,GT004795,Occasional,False,USR000784,USR000784,False,False,
SES020313,GT004978,Regular,False,USR003449,USR003449,False,False,
SES020314,GT008939,New,True,,,False,False,
SES020315,GT008257,Occasional,True,,,False,False,
SES020316,GT001756,Regular,False,USR001139,USR001139,True,False,
SES020317,GT002767,Occasional,True,,USR000996,False,False,
SES020318,GT008589,Regular,False,USR004231,USR004231,True,False,
SES020319,GT000627,Occasional,True,,,False,False,
SES020320,GT003494,VIP,True,,,False,False,
SES020321,GT004026,Regular,True,,,False,False,
SES020322,GT002300,Regular,False,USR001554,USR001554,False,False,
SES020323,GT000274,Regular,False,USR000599,USR000599,True,True,TXN010900
SES020324,GT009638,Occasional,False,USR001658,USR001658,False,False,
SES020325,GT002970,Regular,True,,,False,False,
SES020326,GT008104,Occasional,False,USR001236,USR001236,False,False,
SES020327,GT003864,Occasional,True,,,False,False,
SES020328,GT009546,Regular,False,USR000112,USR000112,False,False,
SES020329,GT003839,Regular,True,,,False,False,
SES020330,GT003039,Occasional,True,,USR002438,False,False,
SES020331,GT001772,Regular,True,,,True,False,
SES020332,GT008704,VIP,True,,,False,False,
SES020333,GT002914,Regular,False,USR000840,USR000840,True,True,TXN010902
SES020334,GT002128,VIP,True,,USR001936,False,False,
SES020335,GT000636,Occasional,True,,,False,False,
SES020336,GT004617,Regular,False,USR003129,USR003129,False,False,
SES020337,GT007673,New,False,USR001488,USR001488,False,False,
SES020338,GT009939,New,False,USR004153,USR004153,True,True,TXN010903
SES020339,GT004384,New,False,USR003694,USR003694,False,False,
SES020340,GT001911,Occasional,False,USR004110,USR004110,False,False,
SES020341,GT005027,Occasional,False,USR003003,USR003003,True,True,TXN010904
SES020342,GT008600,Occasional,False,USR001379,USR001379,True,False,
SES020343,GT002697,Occasional,True,,,True,True,TXN010905
SES020344,GT000881,Occasional,False,USR000179,USR000179,False,False,
SES020345,GT006419,VIP,True,,,False,False,
SES020346,GT007530,Regular,False,USR000214,USR000214,False,False,
SES020347,GT000338,Occasional,True,,,False,False,
SES020348,GT000233,New,True,,,False,False,
SES020349,GT000489,Occasional,False,USR001217,USR001217,True,True,TXN010908
SES020350,GT002191,Regular,True,,,True,True,TXN010909
SES020351,GT004927,Occasional,True,,,False,False,
SES020352,GT009593,Occasional,True,,,True,True,TXN010910
SES020353,GT008662,Occasional,True,,,False,False,
SES020354,GT006450,Occasional,True,,,False,False,
SES020355,GT001052,Regular,False,USR003357,USR003357,False,False,
SES020356,GT007295,Regular,False,USR000543,USR000543,False,False,
SES020357,GT009068,Occasional,True,,,True,False,
SES020358,GT005787,Regular,False,USR001881,USR001881,False,False,
SES020359,GT000380,VIP,True,,,False,False,
SES020360,GT007171,Occasional,True,,,False,False,
SES020361,GT002852,Regular,False,USR002425,USR002425,False,False,
SES020362,GT009889,Regular,True,,,False,False,
SES020363,GT004430,Regular,False,USR003378,USR003378,False,False,
SES020364,GT006160,Regular,False,USR000743,USR000743,False,False,
SES020365,GT007540,Occasional,True,,,False,False,
SES020366,GT008749,Occasional,True,,,False,False,
SES020367,GT006038,Regular,True,,,False,False,
SES020368,GT003692,Occasional,True,,,False,False,
SES020369,GT007336,Occasional,True,,,False,False,
SES020370,GT009738,Occasional,True,,,True,False,
SES020371,GT000703,Occasional,True,,,False,False,
SES020372,GT006867,Regular,True,,,True,False,
SES020373,GT000148,Occasional,False,USR002130,USR002130,True,False,
SES020374,GT007030,New,True,,,True,True,TXN010913
SES020375,GT004724,Occasional,True,,,False,False,
SES020376,GT002695,VIP,True,,USR002534,False,False,
SES020377,GT007084,Regular,True,,,False,False,
SES020378,GT007014,Regular,True,,,False,False,
SES020379,GT005427,Occasional,True,,,False,False,
SES020380,GT009412,VIP,True,,,False,False,
SES020381,GT006124,Occasional,False,USR003322,USR003322,False,False,
SES020382,GT007561,VIP,True,,,True,True,TXN010914
SES020383,GT000931,Regular,False,USR000134,USR000134,True,False,
SES020384,GT007216,Occasional,False,USR000913,USR000913,False,False,
SES020385,GT000573,Occasional,True,,,True,True,TXN010915
SES020386,GT003392,Occasional,True,,,False,False,
SES020387,GT008765,Regular,True,,,False,False,
SES020388,GT003027,Regular,False,USR000205,USR000205,True,False,
SES020389,GT002633,VIP,True,,,True,True,TXN010916
SES020390,GT001327,Regular,True,,,True,True,TXN010918
SES020391,GT007956,Regular,True,,,False,False,
SES020392,GT000070,Regular,False,USR001466,USR001466,True,False,
SES020393,GT004051,Regular,True,,,False,False,
SES020394,GT000574,Occasional,True,,,True,False,
SES020395,GT003744,Occasional,False,USR002882,USR002882,False,False,
SES020396,GT008765,Regular,True,,,False,False,
SES020397,GT003367,Regular,False,USR000871,USR000871,False,False,
SES020398,GT003961,Regular,True,,,False,False,
SES020399,GT007616,Occasional,True,,USR003935,False,False,
SES020400,GT005799,VIP,False,USR003132,USR003132,False,False,
SES020401,GT002820,Regular,False,USR003205,USR003205,True,False,
SES020402,GT007200,Regular,True,,USR002320,False,False,
SES020403,GT009213,Occasional,True,,,False,False,
SES020404,GT007950,Occasional,False,USR000749,USR000749,True,False,
SES020405,GT006786,Occasional,False,USR002258,USR002258,True,True,TXN010921
SES020406,GT007026,Occasional,True,,,False,False,
SES020407,GT006721,New,True,,,False,False,
SES020408,GT000838,Occasional,True,,,False,False,
SES020409,GT000860,Occasional,False,USR000791,USR000791,True,True,TXN010923
SES020410,GT002379,Occasional,True,,,True,False,
SES020411,GT001437,Regular,True,,USR000901,False,False,
SES020412,GT008912,Regular,True,,,True,False,
SES020413,GT003765,Occasional,False,USR003857,USR003857,False,False,
SES020414,GT009770,Occasional,False,USR002971,USR002971,False,False,
SES020415,GT008463,VIP,True,,,False,False,
SES020416,GT008987,Regular,False,USR001723,USR001723,False,False,
SES020417,GT004580,Regular,True,,,False,False,
SES020418,GT002872,VIP,True,,,False,False,
SES020419,GT001290,Regular,True,,USR002516,True,False,
SES020420,GT005551,Regular,True,,,False,False,
SES020421,GT008977,Regular,False,USR002586,USR002586,False,False,
SES020422,GT003174,New,True,,,True,False,
SES020423,GT008820,Regular,False,USR003437,USR003437,True,True,TXN010925
SES020424,GT007619,Occasional,False,USR002817,USR002817,False,False,
SES020425,GT008992,New,True,,,True,False,
SES020426,GT005161,Regular,True,,,False,False,
SES020427,GT007833,VIP,False,USR001950,USR001950,False,False,
SES020428,GT002021,Regular,False,USR000549,USR000549,False,False,
SES020429,GT007867,New,True,,,False,False,
SES020430,GT006399,Occasional,True,,,False,False,
SES020431,GT002735,Regular,True,,,False,False,
SES020432,GT001106,Occasional,True,,,True,True,TXN010928
SES020433,GT000544,Occasional,True,,,False,False,
SES020434,GT004561,VIP,False,USR001749,USR001749,False,False,
SES020435,GT004933,Regular,True,,,False,False,
SES020436,GT009887,Occasional,False,USR001834,USR001834,False,False,
SES020437,GT008651,VIP,False,USR002406,USR002406,False,False,
SES020438,GT009727,VIP,True,,,True,False,
SES020439,GT007636,Regular,False,USR002338,USR002338,False,False,
SES020440,GT004841,Regular,True,,,True,False,
SES020441,GT000913,Regular,False,USR001314,USR001314,True,False,
SES020442,GT001176,New,True,,,False,False,
SES020443,GT000448,New,True,,,True,True,TXN010929
SES020444,GT000347,New,True,,,False,False,
SES020445,GT009688,Occasional,True,,USR002017,False,False,
SES020446,GT000620,VIP,False,USR003860,USR003860,True,True,TXN010931
SES020447,GT005325,Occasional,False,USR002546,USR002546,False,False,
SES020448,GT006699,Occasional,False,USR001794,USR001794,True,True,TXN010933
SES020449,GT001138,Regular,True,,,False,False,
SES020450,GT001350,VIP,True,,,True,True,TXN010934
SES020451,GT008449,Occasional,True,,,False,False,
SES020452,GT003711,Regular,True,,,True,False,
SES020453,GT002282,Regular,True,,,False,False,
SES020454,GT004833,New,True,,,False,False,
SES020455,GT007751,Regular,True,,,False,False,
SES020456,GT000235,Occasional,True,,,False,False,
SES020457,GT006292,New,False,USR004086,USR004086,True,False,
SES020458,GT000961,Occasional,True,,USR000534,True,False,
SES020459,GT005910,VIP,True,,,False,False,
SES020460,GT004980,Regular,False,USR001639,USR001639,True,True,TXN010936
SES020461,GT009308,Regular,False,USR001587,USR001587,True,True,TXN010937
SES020462,GT009517,Regular,True,,,False,False,
SES020463,GT001196,Occasional,True,,,False,False,
SES020464,GT008223,Occasional,True,,,True,False,
SES020465,GT001833,Regular,True,,,True,True,TXN010938
SES020466,GT000021,Occasional,False,USR001600,USR001600,True,False,
SES020467,GT004828,Occasional,True,,,True,False,
SES020468,GT008153,New,False,USR004268,USR004268,True,True,TXN010939
SES020469,GT006491,New,True,,,True,True,TXN010940
SES020470,GT001644,Occasional,True,,,False,False,
SES020471,GT009344,Regular,True,,,False,False,
SES020472,GT001225,VIP,True,,,False,False,
SES020473,GT001443,Occasional,True,,,True,False,
SES020474,GT009074,Occasional,False,USR001737,USR001737,False,False,
SES020475,GT007232,Regular,True,,,False,False,
SES020476,GT004296,Occasional,True,,,False,False,
SES020477,GT000445,Occasional,True,,USR003859,False,False,
SES020478,GT005278,Occasional,False,USR000841,USR000841,False,False,
SES020479,GT000484,Occasional,True,,,False,False,
SES020480,GT002396,Regular,True,,,False,False,
SES020481,GT009734,Occasional,False,USR001222,USR001222,False,False,
SES020482,GT004005,Occasional,True,,,False,False,
SES020483,GT005934,Regular,False,USR001305,USR001305,True,True,TXN010942
SES020484,GT000386,Occasional,True,,,False,False,
SES020485,GT006947,Regular,True,,,False,False,
SES020486,GT001572,Occasional,True,,,True,False,
SES020487,GT003759,Regular,True,,,False,False,
SES020488,GT007043,VIP,True,,,True,False,
SES020489,GT006013,VIP,True,,,False,False,
SES020490,GT006909,VIP,True,,,False,False,
SES020491,GT005804,Occasional,True,,,False,False,
SES020492,GT007269,Occasional,False,USR003237,USR003237,True,False,
SES020493,GT001401,Regular,True,,USR000371,False,False,
SES020494,GT000218,Regular,False,USR003206,USR003206,True,False,
SES020495,GT007074,New,True,,USR000616,False,False,
SES020496,GT004593,Regular,False,USR001045,USR001045,True,True,TXN010946
SES020497,GT001466,Occasional,True,,,False,False,
