transaction_id,ground_truth_id,guest_transaction,portal_user_id,available_portal_user_id,event_id,ticket_type,dq_missing_email,dq_missing_phone,dq_alternative_email,dq_email_typo,dq_name_typo,dq_historical_billing_address,dq_postcode_format_variation,dq_incorrect_phone,dq_cardholder_name_variation
TXN007721,GT000879,False,USR003816,USR003816,EVT0026,Standing,False,False,False,False,False,True,False,False,False
TXN007722,GT006474,True,,,EVT0030,Standing,False,False,False,False,False,False,False,False,False
TXN007723,GT002920,False,USR002445,USR002445,EVT0027,Standing,False,False,True,False,False,False,False,False,False
TXN007724,GT004183,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN007725,GT001139,True,,,EVT0019,Seated,False,False,False,False,False,False,False,False,False
TXN007726,GT001474,True,,USR000593,EVT0025,Standing,False,False,False,False,False,False,True,False,False
TXN007727,GT008395,False,USR001002,USR001002,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007728,GT001607,True,,,EVT0031,Standing,False,True,False,False,False,False,False,False,False
TXN007729,GT000814,False,USR001153,USR001153,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007730,GT008835,True,,,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007731,GT008648,False,USR001837,USR001837,EVT0019,Standing,False,False,False,False,False,False,True,False,False
TXN007732,GT000398,True,,USR000653,EVT0036,Seated,False,False,False,False,True,False,False,False,False
TXN007733,GT007982,False,USR003636,USR003636,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN007734,GT003628,False,USR000777,USR000777,EVT0019,Seated,False,False,False,False,False,False,False,False,False
TXN007735,GT004946,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN007736,GT009800,False,USR001537,USR001537,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007737,GT005038,True,,,EVT0029,Standing,False,False,False,False,False,False,False,False,True
TXN007738,GT004136,False,USR001079,USR001079,EVT0034,Seated,False,False,False,False,False,False,False,False,False
TXN007739,GT003559,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007740,GT003104,False,USR003281,USR003281,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007741,GT003364,False,USR000753,USR000753,EVT0027,Seated,False,False,True,False,False,False,True,False,False
TXN007742,GT005542,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN007743,GT005230,False,USR002869,USR002869,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007744,GT006758,False,USR002903,USR002903,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN007745,GT008997,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN007746,GT002345,True,,,EVT0049,Standing,False,False,False,False,False,False,False,False,False
TXN007747,GT008839,True,,,EVT0031,Standing,False,False,False,False,False,False,False,False,False
TXN007748,GT000740,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN007749,GT008977,True,,USR002586,EVT0032,Seated,False,False,False,True,False,False,False,False,False
TXN007750,GT008946,False,USR001734,USR001734,EVT0023,Seated,False,False,False,False,False,False,False,False,False
TXN007751,GT002242,False,USR002147,USR002147,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN007752,GT006278,True,,,EVT0015,Standing,False,False,False,False,False,True,True,False,False
TXN007753,GT006945,False,USR000544,USR000544,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007754,GT004352,True,,,EVT0052,Standing,False,True,False,False,False,False,False,False,False
TXN007755,GT004706,False,USR000849,USR000849,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007756,GT000511,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007757,GT007074,True,,USR000616,EVT0020,Standing,False,True,False,False,False,False,False,False,False
TXN007758,GT002325,True,,,EVT0017,Standing,False,False,False,False,False,False,False,True,True
TXN007759,GT008092,True,,,EVT0028,Standing,False,False,False,False,False,False,True,False,False
TXN007760,GT005219,True,,,EVT0039,Seated,False,False,False,False,False,True,False,False,False
TXN007761,GT003852,True,,,EVT0019,Standing,False,False,False,False,False,False,False,False,False
TXN007762,GT003601,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007763,GT005562,False,USR002606,USR002606,EVT0017,Seated,False,False,False,False,False,False,False,True,False
TXN007764,GT008137,False,USR004285,USR004285,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN007765,GT002371,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007766,GT005591,False,USR001797,USR001797,EVT0026,Standing,False,False,False,False,True,True,True,False,False
TXN007767,GT005019,False,USR003806,USR003806,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN007768,GT007382,True,,,EVT0015,Seated,False,True,False,False,False,False,False,False,False
TXN007769,GT009318,False,USR003226,USR003226,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN007770,GT009352,True,,USR000851,EVT0032,Standing,False,False,False,False,False,False,False,False,False
TXN007771,GT005301,True,,,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN007772,GT009420,True,,,EVT0044,Standing,True,False,False,False,False,False,True,False,False
TXN007773,GT009168,False,USR003611,USR003611,EVT0024,Standing,False,False,False,False,False,False,False,False,False
TXN007774,GT002945,True,,,EVT0015,Standing,True,False,False,False,False,False,False,False,False
TXN007775,GT001428,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN007776,GT004470,False,USR002300,USR002300,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN007777,GT005576,True,,,EVT0032,Seated,False,False,False,False,False,False,False,False,False
TXN007778,GT006384,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007779,GT003993,True,,,EVT0022,Standing,False,False,False,True,False,False,False,False,False
TXN007780,GT005893,True,,,EVT0015,Standing,False,True,False,False,False,False,False,False,True
TXN007781,GT008448,False,USR000788,USR000788,EVT0020,Standing,False,False,False,False,False,False,True,False,False
TXN007782,GT004332,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007783,GT001911,False,USR004110,USR004110,EVT0024,Standing,False,False,False,False,False,True,True,False,False
TXN007784,GT005334,False,USR002522,USR002522,EVT0027,Standing,False,False,False,False,False,False,False,False,True
TXN007785,GT007112,False,USR000247,USR000247,EVT0017,Seated,False,False,False,False,False,False,False,False,False
TXN007786,GT002706,True,,,EVT0017,Seated,False,False,True,False,False,False,False,False,False
TXN007787,GT008130,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN007788,GT005397,True,,,EVT0021,Standing,False,False,False,False,False,False,True,False,False
TXN007789,GT006168,True,,USR002443,EVT0034,Standing,False,False,True,False,False,False,False,False,False
TXN007790,GT004489,True,,,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN007791,GT001021,False,USR002620,USR002620,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007792,GT006589,True,,,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN007793,GT003265,True,,,EVT0025,Standing,False,False,False,False,True,False,True,False,False
TXN007794,GT002125,True,,,EVT0017,Seated,False,True,False,False,False,False,False,False,False
TXN007795,GT006987,False,USR003771,USR003771,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN007796,GT004152,True,,USR003779,EVT0034,Standing,False,False,True,False,False,False,False,False,False
TXN007797,GT002887,True,,,EVT0035,Seated,False,False,False,False,False,False,True,False,False
TXN007798,GT004619,False,USR000386,USR000386,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN007799,GT003834,True,,,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN007800,GT009904,True,,,EVT0027,Standing,False,False,True,False,False,True,False,False,True
TXN007801,GT002339,True,,,EVT0026,Standing,False,False,True,False,False,False,False,False,False
TXN007802,GT005865,True,,,EVT0015,Standing,False,False,False,False,False,False,True,True,False
TXN007803,GT002831,False,USR003212,USR003212,EVT0019,Seated,False,False,False,False,False,False,False,False,False
TXN007804,GT001628,False,USR001406,USR001406,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN007805,GT003307,True,,,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007806,GT004395,True,,,EVT0038,Standing,False,True,False,False,False,False,False,False,False
TXN007807,GT000638,True,,,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007808,GT000021,False,USR001600,USR001600,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN007809,GT008820,False,USR003437,USR003437,EVT0021,Standing,False,False,False,False,False,False,False,False,True
TXN007810,GT005757,True,,,EVT0020,Standing,False,False,False,False,False,False,False,True,False
TXN007811,GT002242,True,,USR002147,EVT0028,Seated,False,False,False,False,False,False,False,True,False
TXN007812,GT007570,True,,,EVT0029,Seated,False,False,False,False,False,False,False,False,False
TXN007813,GT008056,True,,,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN007814,GT005077,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007815,GT008328,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN007816,GT008547,True,,,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN007817,GT009788,True,,USR001147,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN007818,GT008239,False,USR000094,USR000094,EVT0022,Seated,False,False,False,False,False,False,False,False,False
TXN007819,GT007329,False,USR003614,USR003614,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN007820,GT005170,True,,USR001431,EVT0041,Standing,False,False,True,False,False,False,False,False,False
TXN007821,GT001617,True,,,EVT0033,Standing,False,False,False,False,False,False,False,True,True
TXN007822,GT003996,True,,USR002731,EVT0019,Seated,False,False,True,False,False,False,False,False,False
TXN007823,GT003248,False,USR003739,USR003739,EVT0015,Seated,True,False,False,False,False,False,False,False,False
TXN007824,GT007944,True,,,EVT0019,Standing,False,False,False,False,False,False,False,False,False
TXN007825,GT008032,True,,,EVT0033,Standing,False,True,False,False,False,False,False,False,False
TXN007826,GT002769,True,,,EVT0031,Standing,False,False,False,False,False,False,False,False,False
TXN007827,GT003970,True,,USR003019,EVT0027,Standing,True,False,False,False,False,False,True,False,False
TXN007828,GT008536,False,USR003356,USR003356,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN007829,GT007654,True,,USR001031,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007830,GT007285,True,,,EVT0041,Standing,True,False,False,False,False,False,False,False,False
TXN007831,GT007054,True,,,EVT0015,Standing,False,True,False,False,False,False,False,False,False
TXN007832,GT004718,False,USR003960,USR003960,EVT0018,Standing,False,False,False,False,False,False,True,False,True
TXN007833,GT008017,True,,,EVT0030,Standing,False,False,True,False,False,False,False,False,False
TXN007834,GT004743,True,,,EVT0036,Standing,False,False,False,True,False,False,True,False,False
TXN007835,GT009289,False,USR001520,USR001520,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007836,GT000594,False,USR000778,USR000778,EVT0028,Standing,False,False,False,False,False,False,False,False,False
TXN007837,GT005754,True,,USR000244,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007838,GT009572,True,,,EVT0037,Seated,False,False,True,False,False,False,False,False,False
TXN007839,GT008970,False,USR002753,USR002753,EVT0036,Seated,False,False,False,False,False,False,False,False,False
TXN007840,GT005734,False,USR001384,USR001384,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007841,GT007446,True,,,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN007842,GT009905,False,USR001462,USR001462,EVT0023,Standing,False,False,False,False,False,False,True,False,False
TXN007843,GT008914,False,USR003556,USR003556,EVT0046,Seated,False,False,False,False,False,True,False,False,False
TXN007844,GT009287,False,USR002411,USR002411,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN007845,GT003615,True,,USR002966,EVT0024,Seated,False,False,False,False,False,False,False,False,False
TXN007846,GT001286,False,USR002149,USR002149,EVT0034,Standing,False,False,False,False,False,True,False,False,False
TXN007847,GT004962,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007848,GT008295,True,,,EVT0018,Standing,False,True,False,False,True,False,False,False,False
TXN007849,GT001615,True,,,EVT0025,Standing,False,False,False,False,False,False,False,False,False
TXN007850,GT004339,False,USR000836,USR000836,EVT0015,Standing,False,False,False,True,False,True,False,False,False
TXN007851,GT006700,True,,USR001726,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007852,GT006894,True,,,EVT0021,Standing,False,False,False,False,False,False,True,False,True
TXN007853,GT009730,True,,USR003787,EVT0015,Standing,False,False,False,True,False,True,False,False,False
TXN007854,GT008209,False,USR003288,USR003288,EVT0018,Seated,False,False,True,False,False,False,False,False,False
TXN007855,GT008744,False,USR001696,USR001696,EVT0045,Standing,False,False,False,False,False,False,False,False,False
TXN007856,GT005785,False,USR002295,USR002295,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007857,GT009733,False,USR002989,USR002989,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN007858,GT006398,True,,,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN007859,GT005801,False,USR000623,USR000623,EVT0042,Seated,False,False,False,False,False,False,False,False,False
TXN007860,GT006681,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007861,GT003238,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007862,GT007809,True,,USR000058,EVT0036,Standing,False,True,False,False,False,False,False,False,False
TXN007863,GT004427,False,USR001255,USR001255,EVT0042,Seated,False,False,False,False,False,False,False,False,False
TXN007864,GT001114,True,,,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN007865,GT008633,True,,,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007866,GT000152,True,,USR003185,EVT0045,Seated,False,False,False,False,False,False,True,False,False
TXN007867,GT005140,False,USR001351,USR001351,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007868,GT009441,False,USR002019,USR002019,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN007869,GT000756,True,,USR003493,EVT0017,Seated,False,False,False,False,False,False,False,False,False
TXN007870,GT009157,True,,,EVT0015,Standing,False,False,True,False,False,False,False,False,False
TXN007871,GT006343,True,,USR003506,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007872,GT001411,True,,,EVT0047,Seated,False,False,False,False,False,False,False,False,False
TXN007873,GT009567,False,USR003296,USR003296,EVT0042,Seated,False,False,False,False,False,False,True,False,False
TXN007874,GT004948,True,,,EVT0017,Seated,False,False,False,False,False,False,False,False,False
TXN007875,GT008846,True,,USR003011,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007876,GT001868,True,,,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007877,GT002023,True,,,EVT0022,Standing,False,True,False,False,False,False,False,False,False
TXN007878,GT003172,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN007879,GT003763,True,,,EVT0022,Seated,False,False,False,False,False,False,False,False,False
TXN007880,GT008214,True,,,EVT0018,Standing,False,False,False,False,False,True,False,False,False
TXN007881,GT007811,True,,,EVT0024,Standing,False,False,False,True,False,False,False,False,False
TXN007882,GT007504,True,,,EVT0027,Standing,False,True,True,False,False,False,False,False,False
TXN007883,GT001093,True,,,EVT0017,Seated,False,True,False,False,False,False,False,False,False
TXN007884,GT008650,True,,,EVT0038,Standing,False,True,False,False,False,False,False,False,False
TXN007885,GT009336,False,USR001067,USR001067,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN007886,GT002349,True,,,EVT0021,Standing,False,False,False,False,True,False,False,False,False
TXN007887,GT007198,False,USR001388,USR001388,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN007888,GT008027,True,,,EVT0035,Standing,False,True,False,False,False,False,False,False,False
TXN007889,GT007993,False,USR000963,USR000963,EVT0026,Standing,False,True,False,False,False,False,False,False,False
TXN007890,GT005226,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN007891,GT001514,False,USR002636,USR002636,EVT0043,Standing,False,False,False,False,False,False,False,False,False
TXN007892,GT007075,False,USR002159,USR002159,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007893,GT005052,False,USR001005,USR001005,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007894,GT004639,True,,,EVT0015,Standing,False,True,True,False,False,False,False,False,False
TXN007895,GT004354,True,,,EVT0016,Standing,True,False,False,False,False,False,False,False,False
TXN007896,GT008423,True,,,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007897,GT005942,False,USR001619,USR001619,EVT0044,Standing,False,False,False,False,False,False,False,False,True
TXN007898,GT005587,True,,,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN007899,GT005117,True,,,EVT0036,Seated,False,False,False,False,False,True,False,False,False
TXN007900,GT003405,True,,,EVT0021,Standing,False,False,False,False,False,False,False,False,False
TXN007901,GT006698,True,,,EVT0020,Standing,False,False,False,True,False,False,False,False,True
TXN007902,GT002099,False,USR001562,USR001562,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN007903,GT006952,False,USR000073,USR000073,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007904,GT009373,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,True
TXN007905,GT001267,True,,,EVT0019,Standing,False,False,False,True,False,False,False,False,False
TXN007906,GT008847,True,,,EVT0015,Seated,False,True,False,False,False,False,False,False,False
TXN007907,GT008746,False,USR001926,USR001926,EVT0016,Standing,False,False,True,False,False,False,False,False,False
TXN007908,GT000499,True,,,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN007909,GT003791,True,,,EVT0015,Standing,False,False,False,False,False,True,False,False,False
TXN007910,GT008973,True,,,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007911,GT009959,True,,USR000800,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN007912,GT000373,True,,USR001594,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN007913,GT004706,True,,USR000849,EVT0023,Seated,False,False,True,False,False,False,False,True,False
TXN007914,GT000460,True,,,EVT0015,Seated,False,False,False,False,False,False,False,False,True
TXN007915,GT008592,False,USR002455,USR002455,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN007916,GT006946,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN007917,GT002287,True,,,EVT0015,Seated,False,True,False,False,False,False,False,False,False
TXN007918,GT009419,True,,,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN007919,GT009489,False,USR002520,USR002520,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN007920,GT005153,True,,,EVT0017,Seated,False,False,True,False,False,False,False,False,False
TXN007921,GT005688,True,,,EVT0032,Seated,True,False,False,False,False,False,False,False,False
TXN007922,GT001276,True,,,EVT0049,Seated,False,False,False,False,False,False,False,False,False
TXN007923,GT005038,True,,,EVT0017,Standing,False,False,False,False,False,False,False,True,False
TXN007924,GT003025,True,,,EVT0031,Standing,False,False,False,False,False,False,False,False,False
TXN007925,GT008220,True,,,EVT0023,Standing,False,True,False,False,False,False,False,False,False
TXN007926,GT001296,True,,,EVT0028,Standing,False,False,False,False,False,False,False,False,False
TXN007927,GT008589,False,USR004231,USR004231,EVT0016,Seated,False,False,False,False,False,False,True,False,False
TXN007928,GT001847,True,,,EVT0048,Standing,False,False,False,False,False,False,False,False,False
TXN007929,GT009900,True,,USR000111,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN007930,GT009440,True,,,EVT0030,Standing,False,False,False,False,False,False,False,False,False
TXN007931,GT008300,False,USR003751,USR003751,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007932,GT008948,True,,,EVT0015,Seated,False,False,False,False,False,False,True,False,False
TXN007933,GT006084,False,USR001395,USR001395,EVT0015,Standing,False,False,False,False,False,False,False,False,True
TXN007934,GT005515,True,,USR001378,EVT0015,Standing,False,False,False,False,False,False,False,False,False
TXN007935,GT009491,False,USR001436,USR001436,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN007936,GT000506,True,,,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN007937,GT001776,True,,,EVT0036,Seated,False,False,False,False,False,False,True,False,False
TXN007938,GT003166,True,,USR003976,EVT0018,Seated,False,False,True,False,False,False,False,True,False
TXN007939,GT003877,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN007940,GT009326,False,USR003313,USR003313,EVT0028,Standing,False,False,False,False,False,False,False,False,False
TXN007941,GT008410,False,USR000595,USR000595,EVT0022,Standing,False,True,False,False,False,False,False,False,False
TXN007942,GT003091,False,USR004227,USR004227,EVT0037,Seated,False,False,False,False,False,False,False,False,False
TXN007943,GT000953,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN007944,GT003313,True,,USR001072,EVT0037,Standing,False,True,False,False,False,False,False,False,False
TXN007945,GT007892,False,USR003169,USR003169,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007946,GT003494,True,,,EVT0025,Seated,False,False,False,False,False,False,False,False,False
TXN007947,GT002618,True,,USR002835,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN007948,GT005951,False,USR000852,USR000852,EVT0032,Standing,False,False,False,False,False,False,False,False,False
TXN007949,GT004318,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN007950,GT009332,True,,,EVT0033,Standing,False,False,False,False,False,False,False,False,False
TXN007951,GT006319,False,USR001703,USR001703,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007952,GT000762,False,USR003162,USR003162,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN007953,GT009070,True,,,EVT0025,Standing,False,False,False,False,False,False,False,False,False
TXN007954,GT005196,True,,USR003143,EVT0022,Standing,False,False,True,False,False,False,False,False,False
TXN007955,GT006039,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN007956,GT003232,True,,,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN007957,GT003917,True,,,EVT0019,Standing,False,False,False,False,False,False,False,False,False
TXN007958,GT009613,False,USR001643,USR001643,EVT0019,Seated,False,True,False,False,False,False,False,False,False
TXN007959,GT001842,True,,USR000056,EVT0020,Standing,False,False,True,False,True,False,False,False,False
TXN007960,GT006447,False,USR001866,USR001866,EVT0017,Standing,False,False,False,False,False,False,False,False,True
TXN007961,GT005206,True,,,EVT0049,Seated,False,False,False,False,False,False,True,False,False
TXN007962,GT000369,False,USR002203,USR002203,EVT0038,Standing,False,False,False,True,True,False,True,False,False
TXN007963,GT004450,True,,,EVT0051,Seated,False,False,False,True,False,False,False,False,False
TXN007964,GT001640,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN007965,GT004078,True,,,EVT0022,Standing,False,True,False,False,False,False,False,False,False
TXN007966,GT001577,False,USR004220,USR004220,EVT0034,Standing,False,False,True,False,False,False,False,False,False
TXN007967,GT000038,False,USR003759,USR003759,EVT0029,Seated,False,False,False,False,False,False,False,False,True
TXN007968,GT005319,False,USR000110,USR000110,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007969,GT003536,True,,,EVT0033,Standing,False,False,False,False,True,False,True,False,False
TXN007970,GT009175,False,USR002422,USR002422,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007971,GT009077,True,,,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007972,GT008030,True,,USR000238,EVT0033,Seated,False,False,False,False,False,False,False,False,False
TXN007973,GT005676,False,USR000362,USR000362,EVT0030,Standing,False,False,False,False,False,False,True,False,False
TXN007974,GT005322,True,,,EVT0025,Standing,False,False,False,False,False,False,False,False,False
TXN007975,GT007426,False,USR003279,USR003279,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN007976,GT007465,True,,USR001127,EVT0017,Seated,False,False,False,True,False,False,False,False,False
TXN007977,GT007251,False,USR001882,USR001882,EVT0044,Standing,False,False,False,False,False,False,False,False,False
TXN007978,GT009213,True,,,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN007979,GT008384,False,USR000410,USR000410,EVT0026,Standing,False,False,False,False,False,False,False,True,False
TXN007980,GT006780,False,USR003400,USR003400,EVT0018,Standing,False,False,False,False,False,True,False,False,False
TXN007981,GT003554,True,,,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN007982,GT003348,True,,,EVT0037,Seated,False,False,True,False,False,False,False,False,False
TXN007983,GT001005,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN007984,GT007356,True,,,EVT0022,Standing,False,False,False,True,False,False,False,False,False
TXN007985,GT002291,True,,,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN007986,GT003468,True,,,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN007987,GT005964,True,,,EVT0016,Standing,False,True,False,False,False,False,False,False,False
TXN007988,GT007957,True,,,EVT0018,Standing,False,True,True,False,False,False,False,False,False
TXN007989,GT006216,True,,,EVT0018,Standing,False,False,False,False,False,False,False,False,False
TXN007990,GT004379,True,,USR002789,EVT0026,Seated,False,True,False,False,False,False,False,False,False
TXN007991,GT008765,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN007992,GT008486,False,USR001270,USR001270,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN007993,GT004392,True,,,EVT0027,Standing,False,False,False,False,False,False,False,False,False
TXN007994,GT009096,True,,,EVT0019,Standing,False,True,False,False,False,False,False,False,False
TXN007995,GT005785,False,USR002295,USR002295,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN007996,GT008934,False,USR001935,USR001935,EVT0025,Standing,False,False,False,False,False,False,False,False,True
TXN007997,GT008028,True,,,EVT0046,Standing,False,True,False,False,False,False,False,False,False
TXN007998,GT002547,True,,,EVT0020,Standing,False,False,False,False,False,False,True,False,False
TXN007999,GT004130,False,USR001523,USR001523,EVT0028,Seated,False,True,True,False,False,False,False,False,False
TXN008000,GT005509,False,USR000121,USR000121,EVT0030,Seated,False,False,False,False,False,False,False,False,False
TXN008001,GT001980,True,,,EVT0016,Seated,False,False,False,False,False,False,False,False,False
TXN008002,GT009347,True,,,EVT0027,Standing,False,False,False,False,False,False,False,True,False
TXN008003,GT008289,False,USR004030,USR004030,EVT0020,Standing,False,False,False,False,False,False,False,False,False
TXN008004,GT004126,False,USR001024,USR001024,EVT0020,Seated,False,False,False,False,False,False,False,False,True
TXN008005,GT009639,True,,,EVT0023,Standing,False,True,True,False,False,False,False,False,False
TXN008006,GT006445,False,USR001750,USR001750,EVT0017,Standing,False,False,False,False,False,False,False,False,False
TXN008007,GT001716,True,,,EVT0022,Seated,False,True,False,False,False,False,False,False,False
TXN008008,GT005438,True,,USR003216,EVT0025,Seated,False,False,False,False,False,False,False,False,False
TXN008009,GT007387,False,USR001344,USR001344,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN008010,GT004652,True,,,EVT0048,Seated,False,False,False,False,False,False,False,False,False
TXN008011,GT008537,True,,,EVT0017,Seated,False,False,False,False,False,False,False,False,False
TXN008012,GT002067,True,,,EVT0016,Standing,False,False,False,False,False,False,False,True,False
TXN008013,GT003174,True,,,EVT0033,Standing,False,False,True,False,False,True,False,False,False
TXN008014,GT000439,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
TXN008015,GT008743,True,,USR001487,EVT0046,Standing,False,False,False,False,False,False,False,False,False
TXN008016,GT009792,False,USR003788,USR003788,EVT0016,Standing,False,False,False,False,False,False,False,False,False
TXN008017,GT009819,False,USR001500,USR001500,EVT0036,Standing,False,False,False,False,False,False,False,False,True
TXN008018,GT003117,True,,,EVT0023,Standing,False,False,False,False,False,False,False,False,False
TXN008019,GT008965,True,,,EVT0035,Standing,False,False,False,False,False,False,False,False,False
