crm_customer_id,ground_truth_id,portal_user_id,is_duplicate_record,duplicate_of_crm_customer_id,dq_missing_email,dq_missing_phone,dq_missing_address,dq_missing_postcode,dq_outdated_address,dq_email_case_variation,dq_abbreviated_first_name,dq_name_typo,dq_phone_format_variation,dq_postcode_format_variation
CRM003419,GT001003,USR001901,False,,False,False,False,False,False,True,False,False,False,False
CRM003420,GT000482,,False,,False,False,False,False,False,False,False,False,True,False
CRM003421,GT007116,USR001902,False,,False,False,True,False,False,False,False,False,False,False
CRM003422,GT007209,USR001903,False,,False,False,False,False,False,False,False,False,False,False
CRM003423,GT004369,,False,,False,False,False,False,False,False,False,False,False,False
CRM003424,GT000080,,False,,True,False,False,False,False,False,False,False,False,True
CRM003425,GT002409,USR001904,False,,False,False,False,False,True,False,False,False,False,False
CRM003426,GT000230,USR001905,False,,False,False,False,False,False,False,False,False,False,True
CRM003427,GT004610,,False,,False,False,False,False,False,False,False,False,False,False
CRM003428,GT002347,,False,,False,False,False,False,True,False,False,False,False,False
CRM003429,GT002308,,False,,False,False,False,False,False,False,False,False,False,False
CRM003430,GT003522,USR001906,False,,False,False,False,False,False,False,False,False,False,True
CRM003431,GT004888,USR001907,False,,False,False,False,False,False,False,False,False,False,False
CRM003432,GT006344,USR001908,False,,False,True,False,False,False,False,False,True,False,False
CRM003433,GT005398,,False,,False,True,False,False,False,False,False,False,False,True
CRM003434,GT009683,,False,,False,True,False,False,False,False,False,False,False,False
CRM003435,GT002292,USR001909,False,,False,False,True,False,False,False,False,False,False,False
CRM003436,GT002358,USR001910,False,,False,False,False,False,False,False,False,False,False,False
CRM003437,GT001446,,False,,False,False,False,False,False,True,False,False,True,False
CRM003438,GT002004,USR001911,False,,False,False,False,False,False,False,False,False,False,False
CRM003439,GT002322,USR001912,False,,False,True,False,False,False,False,True,False,False,False
CRM003440,GT004776,USR001913,False,,False,False,False,False,False,False,False,False,False,False
CRM003441,GT009522,,False,,False,False,False,False,True,False,False,False,False,False
CRM003442,GT004684,USR001914,False,,False,False,True,False,False,False,False,False,True,False
CRM003443,GT004914,USR001915,False,,False,False,False,False,False,False,False,False,False,True
CRM003444,GT005789,USR001916,False,,False,False,False,False,False,False,False,False,False,False
CRM003445,GT005023,USR001917,False,,False,True,False,False,False,False,False,False,False,False
CRM003446,GT000173,USR001918,False,,False,False,False,False,False,False,False,False,False,False
CRM003447,GT008478,,False,,False,False,False,False,False,False,False,False,False,True
CRM003448,GT005315,USR001919,False,,False,False,False,False,False,False,False,False,False,False
CRM003449,GT005652,,False,,False,False,False,False,False,False,False,False,False,False
CRM003450,GT006324,USR001920,False,,False,True,False,False,False,False,False,False,False,False
CRM003451,GT002367,,False,,False,False,False,False,False,True,False,False,False,False
CRM003452,GT008418,,False,,False,False,False,False,False,False,False,False,False,False
CRM003453,GT006835,USR001921,False,,False,False,False,False,False,False,False,False,False,False
CRM003454,GT003449,USR001922,False,,False,False,False,False,False,False,False,False,False,True
CRM003455,GT009914,,False,,False,False,False,False,False,False,False,False,False,True
CRM003456,GT005970,USR001923,False,,False,False,False,False,False,False,False,False,False,False
CRM003457,GT000675,,False,,True,False,False,False,False,False,False,False,False,False
CRM003458,GT002258,USR001924,False,,False,False,False,False,False,False,False,False,False,False
CRM003459,GT007232,,False,,False,False,True,True,False,False,False,False,True,False
CRM003460,GT001664,,False,,False,False,False,False,False,False,False,False,False,False
CRM003461,GT007447,USR001925,False,,False,False,False,False,False,False,False,True,False,False
CRM003462,GT008746,USR001926,False,,False,False,False,True,False,False,False,False,False,False
CRM003463,GT007481,USR001927,False,,False,False,False,False,False,False,False,False,False,False
CRM003464,GT002485,USR001928,False,,False,False,False,True,False,False,False,False,False,False
CRM003465,GT001925,,False,,False,False,False,True,False,False,False,False,False,False
CRM003466,GT000193,,False,,False,False,False,False,False,False,False,False,False,True
CRM003467,GT007676,,False,,False,False,False,False,False,False,False,False,False,False
CRM003468,GT006053,,False,,False,True,False,False,False,False,True,False,False,False
CRM003469,GT003935,,False,,False,False,False,False,False,False,False,False,True,False
CRM003470,GT001858,,False,,False,False,False,False,False,True,False,False,False,False
CRM003471,GT003879,USR001929,False,,False,False,False,False,False,False,False,False,True,False
CRM003472,GT004810,USR001930,False,,False,True,False,False,False,False,False,False,False,False
CRM003473,GT002210,USR001931,False,,False,False,False,False,False,False,True,False,True,False
CRM003474,GT006860,,False,,False,False,False,False,False,False,False,False,False,False
CRM003475,GT009558,USR001932,False,,False,True,False,False,False,False,False,False,False,False
CRM003476,GT009833,USR001933,False,,False,False,False,False,True,False,False,False,False,False
CRM003477,GT001561,,False,,False,False,False,False,False,False,False,False,True,False
CRM003478,GT003974,USR001934,False,,False,False,False,False,False,False,False,False,False,False
CRM003479,GT008934,USR001935,False,,False,False,False,False,False,False,False,False,True,False
CRM003480,GT002128,USR001936,False,,False,False,False,False,False,False,False,False,False,False
CRM003481,GT000134,USR001937,False,,False,False,False,False,False,False,False,False,False,False
CRM003482,GT008691,,False,,False,False,False,False,False,False,False,True,False,False
CRM003483,GT008861,USR001938,False,,False,False,False,False,False,False,False,False,False,False
CRM003484,GT004573,USR001939,False,,False,False,False,False,False,False,False,False,True,False
CRM003485,GT006371,USR001940,False,,False,False,False,False,False,False,False,False,False,False
CRM003486,GT000190,USR001941,False,,False,False,False,False,True,False,False,False,True,False
CRM003487,GT003452,USR001942,False,,False,False,False,False,False,False,False,False,False,False
CRM003488,GT005078,,False,,False,False,False,False,False,False,False,False,False,True
CRM003489,GT007542,,False,,False,False,False,False,False,False,False,False,False,False
CRM003490,GT006961,USR001943,False,,False,False,False,False,False,False,False,False,True,False
CRM003491,GT001579,USR001944,False,,False,False,False,False,False,False,False,False,False,True
CRM003492,GT000558,USR001945,False,,False,False,False,False,False,False,False,False,False,False
CRM003493,GT000780,,False,,False,False,False,False,False,False,False,False,False,False
CRM003494,GT000033,,False,,False,False,False,False,False,False,False,False,False,False
CRM003495,GT000429,,False,,False,False,False,False,False,False,False,False,True,False
CRM003496,GT000896,USR001946,False,,False,False,False,False,False,False,False,False,False,False
CRM003497,GT009511,USR001947,False,,False,False,False,False,False,False,False,False,False,False
CRM003498,GT000525,USR001948,False,,False,False,False,False,False,False,False,False,False,False
CRM003499,GT007274,USR001949,False,,False,False,False,False,False,False,False,False,False,False
CRM003500,GT007833,USR001950,False,,False,True,False,False,False,False,False,False,False,False
CRM003501,GT008595,,False,,False,False,False,False,False,True,False,False,False,False
CRM003502,GT005288,,False,,False,False,False,False,False,False,False,False,False,False
CRM003503,GT005964,,False,,False,False,False,False,False,False,False,False,False,False
CRM003504,GT008397,,False,,False,False,False,False,False,False,False,False,False,True
CRM003505,GT002422,USR001951,False,,False,False,False,False,False,False,False,False,False,False
CRM003506,GT000930,,False,,False,False,False,False,False,False,False,False,False,True
CRM003507,GT001126,USR001952,False,,False,False,False,False,False,False,False,False,True,False
CRM003508,GT006791,,False,,False,False,False,False,False,False,False,False,True,False
CRM003509,GT006968,USR001953,False,,False,False,False,False,False,False,False,False,True,False
CRM003510,GT000336,,False,,False,True,False,False,False,True,False,False,False,False
CRM003511,GT006182,USR001954,False,,False,False,False,False,False,False,False,False,True,False
CRM003512,GT008133,,False,,False,True,False,False,False,False,False,False,False,False
CRM003513,GT008863,USR001955,False,,False,False,False,False,False,False,False,False,False,False
CRM003514,GT004491,,False,,False,True,False,False,False,False,False,False,False,False
CRM003515,GT002481,,False,,False,True,False,False,False,False,False,False,False,False
CRM003516,GT007123,USR001956,False,,False,True,False,False,False,False,False,False,False,False
CRM003517,GT009207,USR001957,False,,False,False,False,False,False,False,False,False,True,False
CRM003518,GT001104,USR001958,False,,False,False,False,False,False,False,False,False,False,False
CRM003519,GT008588,USR001959,False,,False,False,False,False,False,False,False,False,False,False
CRM003520,GT009968,USR001960,False,,False,False,False,False,False,False,False,False,False,False
CRM003521,GT003549,USR001961,False,,False,True,True,False,False,False,False,False,False,False
CRM003522,GT006054,,False,,False,False,False,False,False,False,False,False,False,False
CRM003523,GT004875,USR001962,False,,False,False,False,False,False,False,False,False,False,True
CRM003524,GT001762,USR001963,False,,False,False,False,False,False,False,False,False,False,False
CRM003525,GT009846,USR001964,False,,False,False,False,False,True,False,False,False,False,False
CRM003526,GT000020,USR001965,False,,False,False,False,False,False,False,False,False,False,False
CRM003527,GT007777,USR001966,False,,False,False,True,False,False,False,False,False,False,False
CRM003528,GT002228,,False,,False,False,False,False,False,False,False,False,False,False
CRM003529,GT007529,USR001967,False,,False,False,False,False,False,False,False,False,False,False
CRM003530,GT005423,,False,,False,False,False,False,False,False,False,False,False,False
CRM003531,GT005503,USR001968,False,,False,False,False,False,False,False,False,False,False,True
CRM003532,GT006450,,False,,False,False,False,False,False,False,False,False,True,False
CRM003533,GT000476,USR001969,False,,False,False,False,False,False,False,False,False,True,False
CRM003534,GT007550,,False,,False,False,False,False,True,False,False,False,True,False
CRM003535,GT002943,,False,,False,False,False,False,False,False,False,False,False,False
CRM003536,GT000068,,False,,False,False,False,False,False,False,False,False,False,False
CRM003537,GT008890,USR001970,False,,False,False,False,False,False,False,False,False,False,False
CRM003538,GT003107,USR001971,False,,False,False,False,False,False,False,False,False,False,False
CRM003539,GT005958,USR001972,False,,False,False,False,False,False,True,False,False,False,False
CRM003540,GT008503,USR001973,False,,False,False,False,False,False,False,False,True,False,False
CRM003541,GT007593,,False,,False,False,False,False,False,False,False,False,True,False
CRM003542,GT009913,USR001974,False,,False,False,False,False,False,False,False,False,False,False
CRM003543,GT007090,,False,,False,False,False,False,False,False,False,False,False,False
CRM003544,GT001257,,False,,False,False,False,False,False,False,False,False,False,False
CRM003545,GT004925,,False,,False,False,False,False,False,False,False,False,False,False
CRM003546,GT004993,,False,,False,False,False,False,False,False,False,False,False,False
CRM003547,GT007587,USR001975,False,,False,False,False,False,False,False,False,False,False,False
CRM003548,GT007969,,False,,False,False,False,False,False,False,False,False,False,False
CRM003549,GT009921,,False,,False,False,False,False,False,False,False,False,False,False
CRM003550,GT001404,USR001976,False,,True,False,False,False,False,False,False,False,True,False
CRM003551,GT005074,USR001977,False,,False,False,False,False,False,False,False,False,False,False
CRM003552,GT009162,,False,,False,False,False,False,False,False,False,False,True,False
CRM003553,GT001732,USR001978,False,,False,False,False,False,False,False,False,False,False,False
CRM003554,GT009398,USR001979,False,,False,False,False,False,False,False,False,False,True,False
CRM003555,GT007480,USR001980,False,,False,False,False,False,False,True,False,False,False,False
CRM003556,GT005327,USR001981,False,,False,False,False,False,False,False,False,False,False,False
CRM003557,GT002454,USR001982,False,,False,False,False,False,False,False,False,False,True,False
CRM003558,GT003756,USR001983,False,,False,False,False,False,False,True,False,False,True,False
CRM003559,GT003089,USR001984,False,,False,False,False,True,False,False,False,False,False,False
CRM003560,GT008840,USR001985,False,,False,False,False,False,False,False,False,False,False,False
CRM003561,GT005304,USR001986,False,,False,False,False,False,False,False,False,False,True,True
CRM003562,GT008278,,False,,False,False,False,False,False,False,False,False,False,False
CRM003563,GT006634,,False,,False,False,False,False,False,True,False,False,True,False
CRM003564,GT001834,,False,,False,True,False,False,False,False,False,False,False,False
CRM003565,GT001738,USR001987,False,,False,False,False,False,False,False,False,False,False,True
CRM003566,GT004141,USR001988,False,,False,True,False,False,False,False,False,False,False,False
CRM003567,GT004006,USR001989,False,,False,True,False,False,False,False,False,False,False,False
CRM003568,GT006999,,False,,False,False,False,False,False,False,False,False,True,False
CRM003569,GT007878,,False,,False,False,False,False,False,False,False,False,False,False
CRM003570,GT004664,USR001990,False,,False,False,False,False,False,False,False,False,False,False
CRM003571,GT008994,,False,,False,False,False,False,False,False,False,False,False,False
CRM003572,GT003417,USR001991,False,,False,False,False,False,False,False,False,False,False,False
CRM003573,GT009330,,False,,False,False,False,False,False,False,False,False,False,False
CRM003574,GT008320,,False,,False,False,False,False,False,False,False,False,True,False
CRM003575,GT007001,USR001992,False,,False,False,False,False,False,False,False,False,False,False
CRM003576,GT006416,,False,,True,False,False,False,False,False,False,False,False,False
CRM003577,GT000784,,False,,False,False,False,False,False,False,False,False,False,True
CRM003578,GT003607,,False,,False,False,False,True,False,False,False,True,False,False
CRM003579,GT006092,,False,,False,False,False,True,False,False,False,False,False,False
CRM003580,GT003225,USR001993,False,,False,True,False,False,False,True,False,False,False,False
CRM003581,GT006813,USR001994,False,,False,False,False,False,False,False,False,False,False,False
CRM003582,GT009194,,False,,False,False,False,False,False,False,False,False,False,False
CRM003583,GT001222,USR001995,False,,False,False,False,False,False,False,False,False,False,False
CRM003584,GT009118,,False,,False,False,False,False,False,False,False,False,False,False
CRM003585,GT006964,,False,,False,False,False,False,False,False,False,False,True,False
CRM003586,GT009510,USR001996,False,,False,False,False,False,False,False,False,False,False,False
CRM003587,GT007243,,False,,False,False,False,False,False,False,False,False,False,True
CRM003588,GT005925,USR001997,False,,False,False,False,True,False,False,False,False,False,False
CRM003589,GT008788,,False,,False,False,False,False,False,False,False,False,False,False
CRM003590,GT007497,USR001998,False,,False,False,False,False,False,False,False,False,False,False
CRM003591,GT002739,,False,,False,False,False,False,False,False,True,False,True,False
CRM003592,GT001367,USR001999,False,,False,False,False,False,False,False,False,False,False,False
CRM003593,GT005378,USR002000,False,,False,False,False,False,False,False,False,False,False,False
CRM003594,GT002472,USR002001,False,,False,False,False,False,False,False,False,False,False,False
CRM003595,GT001653,,False,,False,True,False,False,False,False,False,False,False,False
CRM003596,GT008844,,False,,False,False,False,False,False,False,False,False,False,False
CRM003597,GT007374,USR002002,False,,False,False,False,False,False,False,False,False,False,False
CRM003598,GT007033,,False,,False,False,False,False,False,False,False,False,True,False
CRM003599,GT004997,USR002003,False,,False,False,False,False,False,False,False,False,False,False
CRM003600,GT008732,USR002004,False,,False,False,False,False,False,False,False,False,False,False
CRM003601,GT005827,USR002005,False,,False,True,False,False,False,False,False,False,False,False
CRM003602,GT009405,,False,,False,False,False,False,False,False,False,False,False,False
CRM003603,GT009712,USR002006,False,,False,False,False,False,False,False,False,False,True,False
CRM003604,GT001200,USR002007,False,,False,False,False,False,False,False,False,False,False,False
CRM003605,GT001243,,False,,False,False,False,False,False,False,False,False,False,False
CRM003606,GT008253,,False,,False,False,False,False,True,False,False,False,False,False
CRM003607,GT009206,,False,,False,True,False,False,False,False,False,False,False,False
CRM003608,GT002867,USR002008,False,,False,False,True,False,False,False,False,False,True,False
CRM003609,GT008958,USR002009,False,,False,False,False,False,False,False,False,False,False,False
CRM003610,GT002365,USR002010,False,,False,False,False,False,False,False,False,False,True,False
CRM003611,GT002058,USR002011,False,,False,False,False,False,False,False,False,False,True,False
CRM003612,GT004528,USR002012,False,,False,False,False,False,False,False,False,False,False,True
CRM003613,GT006913,,False,,True,False,False,False,False,False,False,False,False,False
CRM003614,GT008128,USR002013,False,,False,False,True,False,False,False,False,False,True,False
CRM003615,GT005291,,False,,False,False,False,False,False,False,False,False,False,False
CRM003616,GT000291,USR002014,False,,False,True,False,False,False,False,False,False,False,False
CRM003617,GT004749,,False,,False,False,False,False,False,False,False,False,False,False
CRM003618,GT000188,USR002015,False,,False,False,False,False,True,True,False,False,False,False
CRM003619,GT005908,,False,,False,False,False,False,False,False,False,False,False,False
CRM003620,GT002794,USR002016,False,,False,True,False,False,False,False,False,False,False,False
CRM003621,GT009688,USR002017,False,,False,False,False,False,False,False,False,False,False,False
CRM003622,GT004985,USR002018,False,,False,False,False,False,False,False,False,False,False,False
CRM003623,GT009441,USR002019,False,,False,False,False,False,False,True,False,False,False,False
CRM003624,GT006875,,False,,False,False,False,False,False,False,False,False,False,False
CRM003625,GT000650,USR002020,False,,False,False,False,False,False,False,False,True,False,False
CRM003626,GT002766,,False,,False,False,False,True,False,False,False,False,False,False
CRM003627,GT004269,USR002021,False,,False,False,False,False,False,False,False,False,False,False
CRM003628,GT006552,USR002022,False,,False,True,False,False,False,False,False,False,False,False
CRM003629,GT003883,,False,,False,False,False,False,False,False,True,False,True,False
CRM003630,GT002029,USR002023,False,,False,False,False,False,False,False,True,False,False,False
CRM003631,GT008417,,False,,False,False,False,False,False,False,False,False,False,False
CRM003632,GT005413,,False,,False,False,False,False,False,False,False,False,False,False
CRM003633,GT005161,,False,,False,False,False,False,False,False,True,False,True,False
CRM003634,GT001191,USR002024,False,,False,False,False,False,False,False,False,False,False,False
CRM003635,GT000800,USR002025,False,,False,True,False,False,False,True,False,False,False,False
CRM003636,GT002195,,False,,True,False,False,False,False,False,False,False,False,False
CRM003637,GT007210,USR002026,False,,False,False,False,False,False,False,False,False,False,False
CRM003638,GT005446,USR002027,False,,False,False,False,False,False,False,False,False,True,False
CRM003639,GT007852,USR002028,False,,False,False,False,False,False,True,False,False,False,False
CRM003640,GT002162,USR002029,False,,False,False,False,False,False,False,False,False,False,False
CRM003641,GT009234,USR002030,False,,False,False,False,False,False,False,False,False,False,False
CRM003642,GT002966,USR002031,False,,False,True,False,False,False,False,False,False,False,True
CRM003643,GT001133,USR002032,False,,False,False,False,False,False,False,True,False,False,False
CRM003644,GT007453,,False,,False,False,False,False,False,False,False,False,False,False
CRM003645,GT008800,,False,,False,False,False,False,False,False,False,False,False,False
CRM003646,GT003984,USR002033,False,,False,False,False,False,False,False,False,False,False,False
CRM003647,GT001018,,False,,False,False,False,False,False,False,False,False,False,False
CRM003648,GT001077,,False,,False,False,False,False,False,True,False,False,False,False
CRM003649,GT004263,USR002034,False,,False,False,False,False,False,False,False,False,False,False
CRM003650,GT007221,USR002035,False,,False,False,False,False,False,True,False,False,False,False
CRM003651,GT006239,USR002036,False,,False,False,False,False,False,False,False,False,False,False
CRM003652,GT009464,USR002037,False,,True,False,False,False,False,False,False,False,False,False
CRM003653,GT001262,USR002038,False,,False,False,False,False,False,False,False,False,False,False
CRM003654,GT004256,USR002039,False,,False,False,False,False,False,False,False,False,True,False
CRM003655,GT008640,,False,,True,False,False,False,False,False,False,False,True,False
CRM003656,GT008897,,False,,False,False,False,False,False,False,False,False,True,False
CRM003657,GT008274,USR002040,False,,False,False,False,False,False,False,False,False,False,False
CRM003658,GT009542,USR002041,False,,False,True,False,False,False,False,False,False,False,False
CRM003659,GT009390,USR002042,False,,False,False,False,False,False,False,True,False,False,False
CRM003660,GT002321,USR002043,False,,False,False,False,False,False,False,False,False,False,False
CRM003661,GT000087,USR002044,False,,False,False,False,False,False,False,True,False,False,False
CRM003662,GT001673,USR002045,False,,False,False,False,False,False,False,False,False,False,False
CRM003663,GT001427,,False,,False,False,False,False,False,False,False,False,True,False
CRM003664,GT007413,USR002046,False,,False,True,False,False,False,False,False,False,False,False
CRM003665,GT000233,,False,,False,False,False,False,False,False,False,False,True,False
CRM003666,GT009753,,False,,False,False,False,False,False,False,False,False,True,False
CRM003667,GT001906,USR002047,False,,False,False,False,False,False,False,False,False,False,False
CRM003668,GT002859,USR002048,False,,False,False,False,False,False,False,False,False,False,False
CRM003669,GT008235,,False,,False,False,False,False,False,False,False,False,True,False
CRM003670,GT009636,USR002049,False,,False,False,False,False,False,False,False,False,False,False
CRM003671,GT006919,,False,,False,False,False,False,False,False,False,False,False,False
CRM003672,GT007677,,False,,False,False,False,False,False,False,False,False,False,False
CRM003673,GT002513,USR002050,False,,False,False,False,False,False,False,False,False,True,False
CRM003674,GT005280,,False,,False,False,False,False,True,False,False,False,False,False
CRM003675,GT007097,USR002051,False,,False,False,False,False,False,False,False,False,False,False
CRM003676,GT009769,USR002052,False,,False,False,False,False,False,False,False,False,False,True
CRM003677,GT009534,USR002053,False,,False,False,False,False,False,False,False,False,False,False
CRM003678,GT000997,,False,,False,True,False,False,False,False,False,False,False,False
CRM003679,GT009143,USR002054,False,,False,False,False,False,False,True,False,False,False,False
CRM003680,GT003631,,False,,False,False,False,False,False,False,False,False,False,False
CRM003681,GT004741,USR002055,False,,False,False,False,False,False,False,False,False,False,False
CRM003682,GT009482,USR002056,False,,False,False,False,False,False,False,False,False,True,False
CRM003683,GT006128,USR002057,False,,False,False,False,False,False,False,False,False,False,False
CRM003684,GT004405,,False,,False,False,False,False,True,False,False,False,False,True
CRM003685,GT006859,USR002058,False,,False,False,False,False,False,False,False,False,False,False
CRM003686,GT009848,USR002059,False,,False,False,False,False,False,False,False,False,True,False
CRM003687,GT001892,,False,,False,False,False,False,False,False,False,False,False,True
CRM003688,GT008139,,False,,False,False,False,False,False,False,False,False,False,True
CRM003689,GT000791,USR002060,False,,False,False,False,False,False,False,False,False,False,False
CRM003690,GT000924,,False,,False,False,False,False,False,False,False,False,False,False
CRM003691,GT001416,USR002061,False,,False,True,False,False,False,False,False,False,False,False
CRM003692,GT001238,,False,,False,False,False,False,False,False,False,False,True,False
CRM003693,GT008433,,False,,False,False,False,False,False,False,False,False,False,False
CRM003694,GT006098,USR002062,False,,False,False,False,False,False,False,False,True,False,False
CRM003695,GT006619,,False,,True,False,False,True,False,False,False,False,False,False
CRM003696,GT000246,USR002063,False,,False,False,False,False,False,True,False,False,True,False
CRM003697,GT001038,,False,,False,False,False,False,False,False,False,False,False,False
CRM003698,GT006314,USR002064,False,,False,False,False,False,False,False,False,False,False,False
CRM003699,GT006820,USR002065,False,,False,False,False,False,False,False,False,False,True,False
CRM003700,GT006652,,False,,False,True,False,False,False,False,False,False,False,False
CRM003701,GT003731,USR002066,False,,False,False,False,False,False,False,False,False,False,False
CRM003702,GT008323,,False,,False,False,False,False,False,False,False,False,False,False
CRM003703,GT005181,,False,,False,False,False,False,False,False,True,False,False,False
CRM003704,GT004428,,False,,False,False,False,False,False,False,False,True,True,False
CRM003705,GT009591,,False,,False,False,False,False,False,False,False,False,False,False
CRM003706,GT001694,USR002067,False,,False,False,False,False,False,False,False,False,False,True
CRM003707,GT005404,USR002068,False,,False,False,False,False,False,False,False,False,False,False
CRM003708,GT008113,,False,,False,False,True,False,False,False,False,False,False,False
CRM003709,GT000144,USR002069,False,,False,True,False,False,False,False,False,False,False,False
CRM003710,GT007736,USR002070,False,,False,False,False,False,False,False,False,False,False,False
CRM003711,GT000056,USR002071,False,,False,False,False,False,False,False,False,False,False,False
CRM003712,GT008325,USR002072,False,,False,False,False,False,False,False,False,False,False,False
CRM003713,GT006351,USR002073,False,,False,False,False,False,False,False,False,False,True,False
CRM003714,GT001770,USR002074,False,,False,True,False,False,False,False,False,False,False,False
CRM003715,GT008074,USR002075,False,,False,False,False,False,False,False,False,False,False,True
CRM003716,GT000079,,False,,False,False,False,False,False,False,False,False,False,False
CRM003717,GT006461,,False,,False,False,False,False,False,False,False,False,False,False
CRM003718,GT003651,USR002076,False,,False,True,True,False,False,False,False,False,False,True
CRM003719,GT009276,USR002077,False,,False,False,False,False,False,True,False,False,False,False
CRM003720,GT001209,USR002078,False,,False,False,False,False,False,False,False,False,False,False
CRM003721,GT006562,USR002079,False,,False,False,False,False,False,False,False,False,False,False
CRM003722,GT003004,USR002080,False,,False,False,False,False,False,False,False,False,False,False
CRM003723,GT006373,,False,,False,False,False,False,False,False,False,False,False,False
CRM003724,GT002470,,False,,False,False,False,False,False,True,False,False,False,False
CRM003725,GT004343,,False,,False,False,False,False,False,False,False,False,False,False
CRM003726,GT008620,USR002081,False,,False,True,False,False,False,False,False,True,False,False
CRM003727,GT000715,,False,,False,False,False,False,False,False,False,True,True,True
CRM003728,GT007101,USR002082,False,,False,False,False,False,False,False,False,False,False,False
CRM003729,GT004748,USR002083,False,,False,False,False,False,False,False,False,False,False,False
CRM003730,GT002802,USR002084,False,,False,False,False,False,False,False,False,False,False,False
CRM003731,GT004058,USR002085,False,,False,False,False,False,False,False,False,False,False,True
CRM003732,GT003976,USR002086,False,,False,False,False,False,False,False,False,False,False,True
CRM003733,GT007646,,False,,False,True,False,False,False,False,False,False,False,False
CRM003734,GT007664,USR002087,False,,False,False,False,False,False,False,False,False,False,False
CRM003735,GT001729,,False,,False,False,True,False,False,False,False,False,True,False
CRM003736,GT009244,,False,,False,False,False,False,False,False,False,False,False,False
CRM003737,GT001295,,False,,False,True,False,False,False,False,False,False,False,False
CRM003738,GT008665,,False,,False,False,False,False,False,False,False,False,True,False
CRM003739,GT003328,USR002088,False,,False,False,False,False,False,False,False,False,True,False
CRM003740,GT008521,USR002089,False,,False,False,False,False,False,False,False,False,False,False
CRM003741,GT004378,USR002090,False,,False,False,False,False,True,False,False,False,False,False
CRM003742,GT007257,,False,,False,True,False,False,False,False,False,False,False,False
CRM003743,GT008770,,False,,False,False,False,False,False,False,False,False,False,False
CRM003744,GT000908,USR002091,False,,False,False,False,False,False,False,False,False,False,False
CRM003745,GT002379,,False,,False,False,False,False,False,False,True,False,False,False
CRM003746,GT009603,,False,,False,False,False,False,False,False,True,False,True,False
CRM003747,GT001307,USR002092,False,,False,False,False,False,False,False,False,False,True,False
CRM003748,GT005221,,False,,False,False,False,False,False,False,False,False,False,False
CRM003749,GT009320,USR002093,False,,False,False,False,False,False,False,False,False,False,False
CRM003750,GT005093,,False,,False,False,False,False,False,False,False,False,True,False
CRM003751,GT003892,,False,,False,False,False,False,False,False,False,False,True,False
CRM003752,GT008895,,False,,False,False,False,False,False,False,False,False,False,False
CRM003753,GT003945,USR002094,False,,False,False,False,False,False,False,False,False,False,False
CRM003754,GT005433,,False,,False,True,False,False,False,False,False,False,False,False
CRM003755,GT006009,,False,,False,False,False,False,False,False,False,False,False,False
CRM003756,GT006497,USR002095,False,,False,True,False,False,False,False,False,False,False,False
CRM003757,GT004028,,False,,False,False,False,False,False,False,False,False,False,False
CRM003758,GT004649,USR002096,False,,False,False,False,False,False,False,False,False,False,False
CRM003759,GT004979,USR002097,False,,False,True,False,True,True,False,False,False,False,False
CRM003760,GT006495,,False,,False,False,False,False,False,False,False,False,True,False
CRM003761,GT004308,USR002098,False,,False,False,False,False,False,False,False,False,False,False
CRM003762,GT003746,USR002099,False,,False,False,False,False,False,False,False,False,False,False
CRM003763,GT004820,,False,,False,False,False,False,False,False,False,False,True,False
CRM003764,GT001913,,False,,False,False,True,False,False,False,False,False,False,False
CRM003765,GT009493,,False,,False,False,False,False,False,False,False,False,False,True
CRM003766,GT007687,,False,,False,False,False,False,False,False,False,False,False,False
CRM003767,GT003965,USR002100,False,,False,False,False,False,False,False,False,False,False,False
CRM003768,GT005342,,False,,False,False,False,False,False,False,False,False,False,False
CRM003769,GT007066,USR002101,False,,False,False,False,False,False,False,False,True,False,False
CRM003770,GT002194,USR002102,False,,False,False,False,False,False,True,False,False,False,False
CRM003771,GT003916,USR002103,False,,False,False,False,False,False,False,False,False,False,False
CRM003772,GT002393,USR002104,False,,False,False,False,False,True,False,False,False,False,False
CRM003773,GT000598,,False,,False,False,False,False,False,False,False,False,False,False
CRM003774,GT006605,USR002105,False,,False,False,False,False,False,False,False,False,False,False
CRM003775,GT000279,,False,,False,False,False,False,False,False,True,False,False,False
CRM003776,GT006852,,False,,False,False,False,False,False,False,False,False,False,False
CRM003777,GT003800,USR002106,False,,False,False,False,False,False,False,False,True,False,False
CRM003778,GT008368,USR002107,False,,False,False,False,False,False,False,False,False,False,False
CRM003779,GT006822,USR002108,False,,True,False,False,False,False,False,False,False,False,False
CRM003780,GT009609,USR002109,False,,False,False,False,False,False,False,True,False,False,False
CRM003781,GT003983,USR002110,False,,False,False,False,False,False,False,False,False,True,False
CRM003782,GT000701,USR002111,False,,False,False,False,False,False,True,False,False,False,False
CRM003783,GT003775,USR002112,False,,False,False,False,False,False,False,False,False,False,False
CRM003784,GT009908,,False,,False,False,False,False,False,False,False,False,True,False
CRM003785,GT004909,,False,,False,False,False,True,False,False,False,False,False,False
CRM003786,GT008157,,False,,False,False,False,False,False,True,False,False,False,False
CRM003787,GT001596,,False,,False,True,False,False,False,False,False,False,False,False
CRM003788,GT008685,USR002113,False,,False,True,False,False,False,False,False,False,False,False
CRM003789,GT001957,,False,,False,False,False,False,False,True,False,False,False,False
