source_system,source_record_id,session_id,guest_session,portal_user_id,session_date_time_start,session_date_time_end,session_duration_seconds,device_type,basket_created,basket_converted,linked_transaction_id
ONLINE,SES014310,SES014310,True,,2025-05-15 08:08:56,2025-05-15 08:29:25,1229,Mobile,False,False,
ONLINE,SES014311,SES014311,False,USR000918,2025-05-15 08:13:33,2025-05-15 08:32:04,1111,PC,False,False,
ONLINE,SES014312,SES014312,True,,2025-05-15 08:32:54,2025-05-15 08:49:56,1022,PC,False,False,
ONLINE,SES014313,SES014313,False,USR001262,2025-05-15 08:51:03,2025-05-15 09:21:42,1839,Mobile,False,False,
ONLINE,SES014314,SES014314,True,,2025-05-15 09:10:12,2025-05-15 09:22:42,750,Mobile,False,False,
ONLINE,SES014315,SES014315,True,,2025-05-15 09:13:43,2025-05-15 09:18:32,289,Mobile,False,False,
ONLINE,SES014316,SES014316,True,,2025-05-15 09:36:07,2025-05-15 09:46:07,600,PC,False,False,
ONLINE,SES014317,SES014317,True,,2025-05-15 09:59:00,2025-05-15 10:03:53,293,Mobile,True,True,TXN009240
ONLINE,SES014318,SES014318,True,,2025-05-15 10:23:40,2025-05-15 10:44:34,1254,PC,False,False,
ONLINE,SES014319,SES014319,True,,2025-05-15 10:34:07,2025-05-15 10:39:42,335,Mobile,True,False,
ONLINE,SES014320,SES014320,True,,2025-05-15 10:50:47,2025-05-15 10:54:39,232,Mobile,False,False,
ONLINE,SES014321,SES014321,False,USR004230,2025-05-15 11:02:03,2025-05-15 11:07:27,324,PC,False,False,
ONLINE,SES014322,SES014322,False,USR002204,2025-05-15 11:39:21,2025-05-15 11:50:34,673,Mobile,False,False,
ONLINE,SES014323,SES014323,False,USR002202,2025-05-15 11:41:52,2025-05-15 11:59:59,1087,Mobile,False,False,
ONLINE,SES014324,SES014324,True,,2025-05-15 11:57:25,2025-05-15 12:15:35,1090,Mobile,False,False,
ONLINE,SES014325,SES014325,True,,2025-05-15 12:14:00,2025-05-15 12:31:37,1057,PC,False,False,
ONLINE,SES014326,SES014326,True,,2025-05-15 12:26:55,2025-05-15 12:42:56,961,PC,False,False,
ONLINE,SES014327,SES014327,False,USR000502,2025-05-15 12:46:25,2025-05-15 12:54:33,488,Mobile,False,False,
ONLINE,SES014328,SES014328,False,USR001936,2025-05-15 13:42:46,2025-05-15 14:12:53,1807,Mobile,True,False,
ONLINE,SES014329,SES014329,False,USR000897,2025-05-15 13:50:47,2025-05-15 13:57:33,406,Mobile,True,False,
ONLINE,SES014330,SES014330,False,USR000632,2025-05-15 13:53:10,2025-05-15 14:24:36,1886,Mobile,False,False,
ONLINE,SES014331,SES014331,True,,2025-05-15 14:33:07,2025-05-15 14:40:28,441,Mobile,False,False,
ONLINE,SES014332,SES014332,True,,2025-05-15 14:42:52,2025-05-15 14:43:43,51,PC,False,False,
ONLINE,SES014333,SES014333,True,,2025-05-15 15:09:56,2025-05-15 15:15:45,349,Mobile,False,False,
ONLINE,SES014334,SES014334,False,USR000804,2025-05-15 15:13:25,2025-05-15 15:23:57,632,Mobile,True,True,TXN009244
ONLINE,SES014335,SES014335,True,,2025-05-15 16:15:43,2025-05-15 16:33:17,1054,Mobile,False,False,
ONLINE,SES014336,SES014336,True,,2025-05-15 17:00:10,2025-05-15 17:08:44,514,Mobile,False,False,
ONLINE,SES014337,SES014337,True,,2025-05-15 17:23:05,2025-05-15 17:36:50,825,Mobile,False,False,
ONLINE,SES014338,SES014338,True,,2025-05-15 17:35:54,2025-05-15 17:40:46,292,Mobile,False,False,
ONLINE,SES014339,SES014339,False,USR001210,2025-05-15 18:21:18,2025-05-15 18:31:09,591,Mobile,False,False,
ONLINE,SES014340,SES014340,True,,2025-05-15 18:28:15,2025-05-15 18:37:21,546,Mobile,True,True,TXN009245
ONLINE,SES014341,SES014341,True,,2025-05-15 18:29:34,2025-05-15 18:41:28,714,Mobile,False,False,
ONLINE,SES014342,SES014342,False,USR000228,2025-05-15 18:29:34,2025-05-15 18:42:03,749,Mobile,False,False,
ONLINE,SES014343,SES014343,False,USR000824,2025-05-15 18:31:56,2025-05-15 18:39:08,432,Mobile,False,False,
ONLINE,SES014344,SES014344,True,,2025-05-15 18:52:55,2025-05-15 18:56:40,225,Mobile,True,False,
ONLINE,SES014345,SES014345,True,,2025-05-15 19:53:01,2025-05-15 20:08:28,927,Mobile,False,False,
ONLINE,SES014346,SES014346,True,,2025-05-15 20:01:59,2025-05-15 20:13:03,664,PC,False,False,
ONLINE,SES014347,SES014347,True,,2025-05-15 20:37:33,2025-05-15 20:45:22,469,PC,False,False,
ONLINE,SES014348,SES014348,False,USR000727,2025-05-15 20:44:00,2025-05-15 20:58:03,843,Mobile,False,False,
ONLINE,SES014349,SES014349,False,USR001238,2025-05-15 21:02:55,2025-05-15 21:21:33,1118,PC,True,True,TXN009249
ONLINE,SES014350,SES014350,True,,2025-05-15 21:37:55,2025-05-15 21:41:45,230,PC,False,False,
ONLINE,SES014351,SES014351,True,,2025-05-15 21:42:12,2025-05-15 21:47:06,294,Mobile,False,False,
ONLINE,SES014352,SES014352,True,,2025-05-15 21:56:27,2025-05-15 21:57:35,68,Mobile,False,False,
ONLINE,SES014353,SES014353,False,USR003846,2025-05-15 22:17:11,2025-05-15 22:21:35,264,PC,False,False,
ONLINE,SES014354,SES014354,True,,2025-05-15 22:21:18,2025-05-15 22:26:17,299,PC,False,False,
ONLINE,SES014355,SES014355,True,,2025-05-15 22:25:03,2025-05-15 22:39:40,877,Mobile,True,False,
ONLINE,SES014356,SES014356,True,,2025-05-15 22:39:09,2025-05-15 22:46:43,454,PC,True,False,
ONLINE,SES014357,SES014357,True,,2025-05-15 22:51:30,2025-05-15 23:03:38,728,Mobile,True,True,TXN009253
ONLINE,SES014358,SES014358,True,,2025-05-15 23:16:04,2025-05-15 23:21:47,343,Mobile,False,False,
ONLINE,SES014359,SES014359,True,,2025-05-15 23:18:37,2025-05-15 23:28:52,615,Mobile,False,False,
ONLINE,SES014360,SES014360,False,USR003402,2025-05-15 23:57:22,2025-05-16 00:04:21,419,Mobile,False,False,
ONLINE,SES014361,SES014361,True,,2025-05-16 00:24:03,2025-05-16 00:31:39,456,Mobile,False,False,
ONLINE,SES014362,SES014362,False,USR004225,2025-05-16 00:35:00,2025-05-16 00:49:58,898,PC,False,False,
ONLINE,SES014363,SES014363,False,USR004248,2025-05-16 00:40:52,2025-05-16 00:50:51,599,Mobile,False,False,
ONLINE,SES014364,SES014364,True,,2025-05-16 00:46:19,2025-05-16 00:50:55,276,Mobile,False,False,
ONLINE,SES014365,SES014365,False,USR001900,2025-05-16 01:05:02,2025-05-16 01:21:02,960,Mobile,False,False,
ONLINE,SES014366,SES014366,True,,2025-05-16 01:11:30,2025-05-16 01:59:14,2864,PC,True,True,TXN009257
ONLINE,SES014367,SES014367,False,USR003959,2025-05-16 01:18:22,2025-05-16 01:21:37,195,PC,True,True,TXN009256
ONLINE,SES014368,SES014368,True,,2025-05-16 01:21:37,2025-05-16 01:25:05,208,PC,False,False,
ONLINE,SES014369,SES014369,True,,2025-05-16 01:24:19,2025-05-16 01:35:41,682,Mobile,True,False,
ONLINE,SES014370,SES014370,False,USR003615,2025-05-16 01:25:59,2025-05-16 01:42:03,964,Mobile,False,False,
ONLINE,SES014371,SES014371,True,,2025-05-16 01:29:51,2025-05-16 01:33:43,232,PC,False,False,
ONLINE,SES014372,SES014372,True,,2025-05-16 02:09:01,2025-05-16 02:23:20,859,PC,False,False,
ONLINE,SES014373,SES014373,True,,2025-05-16 02:36:45,2025-05-16 02:48:00,675,Mobile,False,False,
ONLINE,SES014374,SES014374,True,,2025-05-16 02:41:46,2025-05-16 03:00:24,1118,PC,True,False,
ONLINE,SES014375,SES014375,True,,2025-05-16 02:44:09,2025-05-16 02:48:59,290,PC,False,False,
ONLINE,SES014376,SES014376,True,,2025-05-16 04:00:21,2025-05-16 04:04:08,227,PC,False,False,
ONLINE,SES014377,SES014377,True,,2025-05-16 04:06:20,2025-05-16 04:14:25,485,PC,False,False,
ONLINE,SES014378,SES014378,True,,2025-05-16 04:06:57,2025-05-16 04:10:38,221,PC,False,False,
ONLINE,SES014379,SES014379,False,USR000063,2025-05-16 04:23:10,2025-05-16 04:34:21,671,Mobile,True,False,
ONLINE,SES014380,SES014380,True,,2025-05-16 04:26:06,2025-05-16 04:35:28,562,PC,False,False,
ONLINE,SES014381,SES014381,True,,2025-05-16 04:27:42,2025-05-16 04:45:42,1080,Mobile,True,False,
ONLINE,SES014382,SES014382,False,USR002343,2025-05-16 04:45:56,2025-05-16 04:49:10,194,PC,False,False,
ONLINE,SES014383,SES014383,False,USR000535,2025-05-16 04:48:28,2025-05-16 04:56:50,502,Mobile,False,False,
ONLINE,SES014384,SES014384,True,,2025-05-16 04:50:48,2025-05-16 05:06:35,947,Mobile,False,False,
ONLINE,SES014385,SES014385,True,,2025-05-16 05:03:50,2025-05-16 05:09:50,360,PC,True,False,
ONLINE,SES014386,SES014386,True,,2025-05-16 05:06:19,2025-05-16 05:09:13,174,Mobile,False,False,
ONLINE,SES014387,SES014387,True,,2025-05-16 05:50:28,2025-05-16 06:08:00,1052,Mobile,False,False,
ONLINE,SES014388,SES014388,True,,2025-05-16 05:52:49,2025-05-16 06:10:10,1041,Mobile,False,False,
ONLINE,SES014389,SES014389,True,,2025-05-16 06:11:22,2025-05-16 06:16:34,312,PC,True,True,TXN009260
ONLINE,SES014390,SES014390,True,,2025-05-16 06:12:56,2025-05-16 06:16:55,239,PC,False,False,
ONLINE,SES014391,SES014391,True,,2025-05-16 06:15:15,2025-05-16 06:17:22,127,PC,False,False,
ONLINE,SES014392,SES014392,True,,2025-05-16 06:33:15,2025-05-16 06:50:32,1037,Mobile,False,False,
ONLINE,SES014393,SES014393,False,USR003926,2025-05-16 07:00:33,2025-05-16 07:21:22,1249,PC,True,True,TXN009265
ONLINE,SES014394,SES014394,True,,2025-05-16 07:13:18,2025-05-16 07:36:56,1418,PC,False,False,
ONLINE,SES014395,SES014395,False,USR000571,2025-05-16 07:22:14,2025-05-16 07:33:34,680,Mobile,True,False,
ONLINE,SES014396,SES014396,True,,2025-05-16 07:28:00,2025-05-16 07:39:55,715,Mobile,False,False,
ONLINE,SES014397,SES014397,False,USR001206,2025-05-16 07:33:51,2025-05-16 07:43:47,596,Mobile,False,False,
ONLINE,SES014398,SES014398,True,,2025-05-16 07:57:40,2025-05-16 08:04:00,380,PC,False,False,
ONLINE,SES014399,SES014399,False,USR002924,2025-05-16 08:03:34,2025-05-16 08:21:14,1060,PC,False,False,
ONLINE,SES014400,SES014400,True,,2025-05-16 08:31:47,2025-05-16 08:40:12,505,Mobile,False,False,
ONLINE,SES014401,SES014401,True,,2025-05-16 08:36:33,2025-05-16 08:48:25,712,Mobile,False,False,
ONLINE,SES014402,SES014402,True,,2025-05-16 08:51:57,2025-05-16 08:53:21,84,PC,False,False,
ONLINE,SES014403,SES014403,True,,2025-05-16 08:53:59,2025-05-16 09:37:55,2636,Mobile,True,False,
ONLINE,SES014404,SES014404,True,,2025-05-16 09:11:42,2025-05-16 09:13:42,120,Mobile,True,False,
ONLINE,SES014405,SES014405,True,,2025-05-16 09:20:23,2025-05-16 09:23:49,206,Mobile,True,False,
ONLINE,SES014406,SES014406,True,,2025-05-16 09:59:39,2025-05-16 10:18:10,1111,Mobile,False,False,
ONLINE,SES014407,SES014407,False,USR001031,2025-05-16 10:02:51,2025-05-16 10:06:54,243,Mobile,False,False,
ONLINE,SES014408,SES014408,False,USR000912,2025-05-16 10:37:20,2025-05-16 11:02:07,1487,Mobile,True,True,TXN009270
ONLINE,SES014409,SES014409,True,,2025-05-16 10:45:16,2025-05-16 10:50:50,334,Mobile,True,False,
ONLINE,SES014410,SES014410,False,USR002769,2025-05-16 10:47:09,2025-05-16 10:54:37,448,PC,True,True,TXN009271
ONLINE,SES014411,SES014411,True,,2025-05-16 11:01:21,2025-05-16 11:06:51,330,PC,True,False,
ONLINE,SES014412,SES014412,True,,2025-05-16 11:08:13,2025-05-16 11:17:27,554,PC,True,False,
ONLINE,SES014413,SES014413,True,,2025-05-16 11:31:14,2025-05-16 11:38:47,453,Mobile,True,True,TXN009272
ONLINE,SES014414,SES014414,False,USR001706,2025-05-16 12:09:08,2025-05-16 12:21:57,769,Mobile,False,False,
ONLINE,SES014415,SES014415,True,,2025-05-16 12:13:36,2025-05-16 12:31:21,1065,Mobile,False,False,
ONLINE,SES014416,SES014416,True,,2025-05-16 12:16:27,2025-05-16 12:29:28,781,PC,False,False,
ONLINE,SES014417,SES014417,True,,2025-05-16 12:19:14,2025-05-16 12:28:36,562,PC,False,False,
ONLINE,SES014418,SES014418,False,USR000464,2025-05-16 12:32:16,2025-05-16 12:38:25,369,Mobile,True,True,TXN009273
ONLINE,SES014419,SES014419,False,USR002759,2025-05-16 12:33:03,2025-05-16 12:45:03,720,Mobile,True,False,
ONLINE,SES014420,SES014420,True,,2025-05-16 12:43:27,2025-05-16 12:49:15,348,PC,True,True,TXN009274
ONLINE,SES014421,SES014421,False,USR000544,2025-05-16 12:47:05,2025-05-16 12:53:25,380,Mobile,True,False,
ONLINE,SES014422,SES014422,True,,2025-05-16 13:18:58,2025-05-16 13:26:03,425,Mobile,True,True,TXN009275
ONLINE,SES014423,SES014423,True,,2025-05-16 13:42:28,2025-05-16 13:48:43,375,PC,False,False,
ONLINE,SES014424,SES014424,False,USR000247,2025-05-16 13:55:47,2025-05-16 14:04:29,522,Mobile,False,False,
ONLINE,SES014425,SES014425,True,,2025-05-16 14:17:10,2025-05-16 14:54:30,2240,Mobile,False,False,
ONLINE,SES014426,SES014426,True,,2025-05-16 14:22:33,2025-05-16 14:37:42,909,PC,False,False,
ONLINE,SES014427,SES014427,False,USR003581,2025-05-16 14:34:57,2025-05-16 14:39:15,258,PC,True,True,TXN009277
ONLINE,SES014428,SES014428,True,,2025-05-16 14:41:47,2025-05-16 14:52:39,652,Mobile,False,False,
ONLINE,SES014429,SES014429,False,USR002665,2025-05-16 15:23:45,2025-05-16 16:09:58,2773,PC,True,True,TXN009279
ONLINE,SES014430,SES014430,False,USR002330,2025-05-16 15:31:48,2025-05-16 15:42:34,646,PC,False,False,
ONLINE,SES014431,SES014431,True,,2025-05-16 15:47:55,2025-05-16 15:52:50,295,PC,False,False,
ONLINE,SES014432,SES014432,True,,2025-05-16 15:50:12,2025-05-16 16:29:34,2362,PC,True,True,TXN009280
ONLINE,SES014433,SES014433,True,,2025-05-16 16:32:38,2025-05-16 16:46:20,822,Mobile,True,False,
ONLINE,SES014434,SES014434,False,USR003791,2025-05-16 16:38:37,2025-05-16 16:45:46,429,PC,True,False,
ONLINE,SES014435,SES014435,True,,2025-05-16 16:39:38,2025-05-16 16:44:17,279,Mobile,True,False,
ONLINE,SES014436,SES014436,True,,2025-05-16 16:42:48,2025-05-16 17:03:51,1263,Mobile,False,False,
ONLINE,SES014437,SES014437,False,USR000592,2025-05-16 17:03:35,2025-05-16 17:10:52,437,Mobile,False,False,
ONLINE,SES014438,SES014438,False,USR000406,2025-05-16 17:06:42,2025-05-16 17:33:58,1636,PC,False,False,
ONLINE,SES014439,SES014439,False,USR002770,2025-05-16 17:34:15,2025-05-16 17:44:55,640,Mobile,True,False,
ONLINE,SES014440,SES014440,True,,2025-05-16 17:34:50,2025-05-16 17:49:47,897,PC,False,False,
ONLINE,SES014441,SES014441,False,USR003588,2025-05-16 17:40:02,2025-05-16 17:48:17,495,Mobile,True,False,
ONLINE,SES014442,SES014442,True,,2025-05-16 17:40:09,2025-05-16 17:46:16,367,Mobile,False,False,
ONLINE,SES014443,SES014443,True,,2025-05-16 17:43:06,2025-05-16 17:58:14,908,Mobile,True,False,
ONLINE,SES014444,SES014444,True,,2025-05-16 17:49:38,2025-05-16 18:02:49,791,PC,False,False,
ONLINE,SES014445,SES014445,True,,2025-05-16 18:07:27,2025-05-16 18:13:03,336,Mobile,False,False,
ONLINE,SES014446,SES014446,True,,2025-05-16 18:18:39,2025-05-16 18:21:35,176,Mobile,True,False,
ONLINE,SES014447,SES014447,True,,2025-05-16 18:19:27,2025-05-16 18:38:00,1113,PC,True,False,
ONLINE,SES014448,SES014448,True,,2025-05-16 18:40:38,2025-05-16 18:45:28,290,Mobile,False,False,
ONLINE,SES014449,SES014449,False,USR004160,2025-05-16 18:54:19,2025-05-16 19:09:05,886,Mobile,True,True,TXN009283
ONLINE,SES014450,SES014450,True,,2025-05-16 19:27:36,2025-05-16 19:32:56,320,PC,True,False,
ONLINE,SES014451,SES014451,True,,2025-05-16 19:28:00,2025-05-16 19:30:24,144,Mobile,False,False,
ONLINE,SES014452,SES014452,True,,2025-05-16 19:29:31,2025-05-16 19:32:58,207,Mobile,True,False,
ONLINE,SES014453,SES014453,True,,2025-05-16 19:47:49,2025-05-16 20:07:01,1152,PC,True,False,
ONLINE,SES014454,SES014454,True,,2025-05-16 19:57:41,2025-05-16 20:00:43,182,Mobile,False,False,
ONLINE,SES014455,SES014455,True,,2025-05-16 20:34:06,2025-05-16 20:40:03,357,PC,False,False,
ONLINE,SES014456,SES014456,False,USR000671,2025-05-16 20:36:57,2025-05-16 20:48:41,704,PC,False,False,
ONLINE,SES014457,SES014457,False,USR001944,2025-05-16 20:38:55,2025-05-16 20:42:55,240,PC,False,False,
ONLINE,SES014458,SES014458,False,USR001613,2025-05-16 21:17:22,2025-05-16 21:37:49,1227,Mobile,False,False,
ONLINE,SES014459,SES014459,False,USR001447,2025-05-16 21:27:36,2025-05-16 21:32:46,310,PC,False,False,
ONLINE,SES014460,SES014460,True,,2025-05-16 21:29:46,2025-05-16 22:03:44,2038,Mobile,True,True,TXN009287
ONLINE,SES014461,SES014461,True,,2025-05-16 21:58:24,2025-05-16 22:04:15,351,Mobile,False,False,
ONLINE,SES014462,SES014462,True,,2025-05-16 22:00:11,2025-05-16 22:10:30,619,Mobile,True,False,
ONLINE,SES014463,SES014463,True,,2025-05-16 22:04:01,2025-05-16 22:16:50,769,Mobile,False,False,
ONLINE,SES014464,SES014464,True,,2025-05-16 22:08:04,2025-05-16 22:09:36,92,PC,True,False,
ONLINE,SES014465,SES014465,True,,2025-05-16 22:11:04,2025-05-16 22:57:51,2807,Mobile,True,True,TXN009289
ONLINE,SES014466,SES014466,True,,2025-05-16 22:13:18,2025-05-16 22:23:41,623,PC,False,False,
ONLINE,SES014467,SES014467,False,USR000219,2025-05-16 22:14:39,2025-05-16 22:16:18,99,PC,True,False,
ONLINE,SES014468,SES014468,True,,2025-05-16 22:15:32,2025-05-16 22:19:10,218,Mobile,False,False,
ONLINE,SES014469,SES014469,True,,2025-05-16 22:16:43,2025-05-16 22:19:32,169,Mobile,False,False,
ONLINE,SES014470,SES014470,False,USR000840,2025-05-16 22:32:13,2025-05-16 22:39:06,413,Mobile,True,False,
ONLINE,SES014471,SES014471,True,,2025-05-16 22:34:43,2025-05-16 22:52:31,1068,Mobile,False,False,
ONLINE,SES014472,SES014472,True,,2025-05-16 22:36:16,2025-05-16 22:41:08,292,Mobile,False,False,
ONLINE,SES014473,SES014473,False,USR002442,2025-05-16 22:47:22,2025-05-16 23:08:56,1294,Mobile,False,False,
ONLINE,SES014474,SES014474,True,,2025-05-16 22:54:47,2025-05-16 23:01:50,423,PC,False,False,
ONLINE,SES014475,SES014475,True,,2025-05-16 23:07:06,2025-05-16 23:10:12,186,Mobile,True,False,
ONLINE,SES014476,SES014476,True,,2025-05-16 23:08:05,2025-05-16 23:33:12,1507,Mobile,False,False,
ONLINE,SES014477,SES014477,True,,2025-05-16 23:29:47,2025-05-16 23:36:22,395,Mobile,True,False,
ONLINE,SES014478,SES014478,True,,2025-05-16 23:32:25,2025-05-16 23:48:21,956,Mobile,True,False,
ONLINE,SES014479,SES014479,False,USR001266,2025-05-16 23:35:47,2025-05-16 23:47:14,687,PC,False,False,
ONLINE,SES014480,SES014480,False,USR003617,2025-05-17 00:09:24,2025-05-17 00:12:14,170,PC,False,False,
ONLINE,SES014481,SES014481,True,,2025-05-17 00:14:25,2025-05-17 00:16:42,137,Mobile,True,False,
ONLINE,SES014482,SES014482,True,,2025-05-17 00:41:52,2025-05-17 00:48:30,398,Mobile,True,False,
ONLINE,SES014483,SES014483,True,,2025-05-17 00:52:33,2025-05-17 01:10:25,1072,Mobile,True,False,
ONLINE,SES014484,SES014484,True,,2025-05-17 01:20:09,2025-05-17 01:40:13,1204,Mobile,True,False,
ONLINE,SES014485,SES014485,False,USR001128,2025-05-17 01:28:54,2025-05-17 01:31:59,185,Mobile,False,False,
ONLINE,SES014486,SES014486,False,USR001698,2025-05-17 01:42:01,2025-05-17 01:52:51,650,PC,True,False,
ONLINE,SES014487,SES014487,False,USR002263,2025-05-17 01:58:20,2025-05-17 02:18:18,1198,Mobile,False,False,
ONLINE,SES014488,SES014488,True,,2025-05-17 02:00:59,2025-05-17 02:10:40,581,Mobile,True,False,
ONLINE,SES014489,SES014489,False,USR002364,2025-05-17 02:08:25,2025-05-17 02:23:37,912,PC,False,False,
ONLINE,SES014490,SES014490,True,,2025-05-17 02:25:07,2025-05-17 02:52:18,1631,PC,True,False,
ONLINE,SES014491,SES014491,True,,2025-05-17 02:37:57,2025-05-17 02:40:03,126,PC,False,False,
ONLINE,SES014492,SES014492,True,,2025-05-17 02:52:26,2025-05-17 03:06:15,829,Mobile,False,False,
ONLINE,SES014493,SES014493,True,,2025-05-17 03:07:45,2025-05-17 03:24:10,985,Mobile,False,False,
ONLINE,SES014494,SES014494,True,,2025-05-17 03:13:42,2025-05-17 03:24:05,623,Mobile,False,False,
ONLINE,SES014495,SES014495,True,,2025-05-17 03:15:45,2025-05-17 03:16:18,33,Mobile,False,False,
ONLINE,SES014496,SES014496,True,,2025-05-17 03:22:23,2025-05-17 03:37:05,882,Mobile,False,False,
ONLINE,SES014497,SES014497,True,,2025-05-17 03:46:16,2025-05-17 04:01:02,886,Mobile,True,True,TXN009293
ONLINE,SES014498,SES014498,False,USR001459,2025-05-17 04:02:48,2025-05-17 04:06:25,217,Mobile,False,False,
ONLINE,SES014499,SES014499,True,,2025-05-17 04:10:41,2025-05-17 04:25:34,893,PC,False,False,
ONLINE,SES014500,SES014500,True,,2025-05-17 04:17:32,2025-05-17 04:31:48,856,Mobile,False,False,
ONLINE,SES014501,SES014501,True,,2025-05-17 04:32:23,2025-05-17 04:50:01,1058,Mobile,True,True,TXN009295
ONLINE,SES014502,SES014502,False,USR000635,2025-05-17 04:52:47,2025-05-17 04:57:50,303,Mobile,False,False,
ONLINE,SES014503,SES014503,True,,2025-05-17 05:16:21,2025-05-17 05:20:14,233,PC,False,False,
ONLINE,SES014504,SES014504,True,,2025-05-17 05:47:31,2025-05-17 05:51:54,263,Mobile,True,True,TXN009297
ONLINE,SES014505,SES014505,True,,2025-05-17 05:48:48,2025-05-17 05:50:51,123,Mobile,False,False,
ONLINE,SES014506,SES014506,True,,2025-05-17 05:58:04,2025-05-17 06:39:37,2493,Mobile,True,False,
ONLINE,SES014507,SES014507,True,,2025-05-17 06:20:50,2025-05-17 06:24:56,246,Mobile,False,False,
ONLINE,SES014508,SES014508,True,,2025-05-17 06:56:16,2025-05-17 07:13:37,1041,PC,False,False,
ONLINE,SES014509,SES014509,False,USR004125,2025-05-17 07:32:21,2025-05-17 07:40:46,505,PC,True,True,TXN009298
ONLINE,SES014510,SES014510,False,USR003584,2025-05-17 07:41:55,2025-05-17 07:58:40,1005,Mobile,False,False,
ONLINE,SES014511,SES014511,False,USR003014,2025-05-17 07:54:07,2025-05-17 08:04:40,633,Mobile,False,False,
ONLINE,SES014512,SES014512,True,,2025-05-17 08:09:15,2025-05-17 08:27:01,1066,Mobile,True,False,
ONLINE,SES014513,SES014513,False,USR000607,2025-05-17 08:11:51,2025-05-17 08:24:59,788,Mobile,True,False,
ONLINE,SES014514,SES014514,True,,2025-05-17 08:35:36,2025-05-17 08:47:23,707,Mobile,False,False,
ONLINE,SES014515,SES014515,False,USR001189,2025-05-17 08:41:39,2025-05-17 08:56:05,866,PC,False,False,
ONLINE,SES014516,SES014516,False,USR001815,2025-05-17 08:55:51,2025-05-17 09:13:07,1036,PC,False,False,
ONLINE,SES014517,SES014517,False,USR001611,2025-05-17 09:17:02,2025-05-17 09:20:09,187,Mobile,True,False,
ONLINE,SES014518,SES014518,True,,2025-05-17 09:44:31,2025-05-17 09:54:40,609,Mobile,False,False,
ONLINE,SES014519,SES014519,False,USR000208,2025-05-17 10:16:06,2025-05-17 10:21:38,332,PC,False,False,
ONLINE,SES014520,SES014520,True,,2025-05-17 10:19:26,2025-05-17 10:50:37,1871,Mobile,True,False,
ONLINE,SES014521,SES014521,False,USR004176,2025-05-17 10:20:56,2025-05-17 10:24:07,191,Mobile,True,False,
ONLINE,SES014522,SES014522,False,USR002094,2025-05-17 10:25:22,2025-05-17 11:03:26,2284,Mobile,False,False,
ONLINE,SES014523,SES014523,False,USR003909,2025-05-17 11:00:26,2025-05-17 11:09:08,522,Mobile,False,False,
ONLINE,SES014524,SES014524,True,,2025-05-17 11:29:28,2025-05-17 11:34:21,293,Mobile,False,False,
ONLINE,SES014525,SES014525,False,USR001648,2025-05-17 11:49:49,2025-05-17 11:54:04,255,Mobile,False,False,
ONLINE,SES014526,SES014526,True,,2025-05-17 11:58:27,2025-05-17 12:03:44,317,Mobile,True,False,
ONLINE,SES014527,SES014527,False,USR001818,2025-05-17 12:03:32,2025-05-17 12:08:22,290,Mobile,False,False,
ONLINE,SES014528,SES014528,True,,2025-05-17 12:06:30,2025-05-17 12:24:45,1095,PC,False,False,
ONLINE,SES014529,SES014529,False,USR001699,2025-05-17 12:19:40,2025-05-17 12:46:13,1593,PC,False,False,
ONLINE,SES014530,SES014530,True,,2025-05-17 12:27:48,2025-05-17 12:29:40,112,Mobile,False,False,
ONLINE,SES014531,SES014531,False,USR002956,2025-05-17 13:42:54,2025-05-17 13:49:35,401,Mobile,True,False,
ONLINE,SES014532,SES014532,True,,2025-05-17 14:03:08,2025-05-17 14:14:30,682,Mobile,True,False,
ONLINE,SES014533,SES014533,False,USR003423,2025-05-17 14:17:24,2025-05-17 14:19:52,148,PC,True,False,
ONLINE,SES014534,SES014534,True,,2025-05-17 14:27:19,2025-05-17 14:42:29,910,Mobile,True,True,TXN009305
ONLINE,SES014535,SES014535,True,,2025-05-17 14:42:15,2025-05-17 14:47:25,310,PC,False,False,
ONLINE,SES014536,SES014536,False,USR001337,2025-05-17 14:45:08,2025-05-17 14:51:24,376,Mobile,False,False,
ONLINE,SES014537,SES014537,True,,2025-05-17 14:49:24,2025-05-17 14:54:04,280,PC,True,True,TXN009306
ONLINE,SES014538,SES014538,True,,2025-05-17 14:50:11,2025-05-17 14:58:47,516,PC,False,False,
ONLINE,SES014539,SES014539,True,,2025-05-17 14:57:55,2025-05-17 15:00:40,165,Mobile,False,False,
ONLINE,SES014540,SES014540,False,USR002306,2025-05-17 14:58:57,2025-05-17 15:07:06,489,Mobile,True,True,TXN009307
ONLINE,SES014541,SES014541,True,,2025-05-17 15:12:29,2025-05-17 15:22:48,619,Mobile,False,False,
ONLINE,SES014542,SES014542,True,,2025-05-17 15:19:36,2025-05-17 15:31:31,715,Mobile,False,False,
ONLINE,SES014543,SES014543,True,,2025-05-17 15:42:14,2025-05-17 15:47:06,292,PC,False,False,
ONLINE,SES014544,SES014544,True,,2025-05-17 15:44:11,2025-05-17 16:11:32,1641,PC,False,False,
ONLINE,SES014545,SES014545,False,USR003430,2025-05-17 15:53:25,2025-05-17 15:58:03,278,PC,False,False,
ONLINE,SES014546,SES014546,True,,2025-05-17 16:00:28,2025-05-17 16:03:21,173,Mobile,False,False,
ONLINE,SES014547,SES014547,True,,2025-05-17 16:02:01,2025-05-17 16:06:18,257,Mobile,True,False,
