cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL004396,DCL010598,5,1,B04,Email domain and local-part prefix,1,5,STG019932,ECOMMERCE,TXN011932,STG075048,SUPPORT,SUP001746,True,1.0,False,0.0,True,0.9412,False,0.0,False,0.0,False,0.0,0.9765,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004396,PCL004396
DCL004424,DCL007826,1,7,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,7,STG004424,CRM,CRM004424,STG013057,ECOMMERCE,TXN005057,False,0.0,True,1.0,True,0.75,True,1.0,True,1.0,False,0.0,0.9231,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004424,PCL004424
DCL004449,DCL010489,3,3,B04,Email domain and local-part prefix,1,9,STG029147,MARKETING,MKT007845,STG078295,SUPPORT,SUP004993,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004449,PCL004449
DCL004451,DCL009626,4,1,B04,Email domain and local-part prefix,1,4,STG011417,ECOMMERCE,TXN003417,STG022197,MARKETING,MKT000895,True,1.0,False,0.0,True,0.9,False,0.0,True,0.6667,False,0.0,0.9111,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004451,PCL004451
DCL004487,DCL009826,9,1,B04,Email domain and local-part prefix,1,9,STG027530,MARKETING,MKT006228,STG024720,MARKETING,MKT003418,True,1.0,False,0.0,True,0.963,False,0.0,True,0.6,False,0.0,0.921,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004487,PCL004487
DCL004501,DCL009980,3,1,B04,Email domain and local-part prefix,1,3,STG024272,MARKETING,MKT002970,STG026553,MARKETING,MKT005251,True,1.0,False,0.0,True,0.9167,False,0.0,True,0.6,False,0.0,0.9056,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004501,PCL004501
DCL004516,DCL008263,5,6,B04,Email domain and local-part prefix,1,30,STG077676,SUPPORT,SUP004374,STG022360,MARKETING,MKT001058,True,0.9333,False,0.0,True,0.8696,False,0.0,False,0.0,False,0.0,0.9078,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004516,PCL004516
DCL004574,DCL010589,9,1,B04,Email domain and local-part prefix,1,9,STG030080,MARKETING,MKT008778,STG074760,SUPPORT,SUP001458,True,1.0,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9667,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004574,PCL004574
DCL004574,DCL010661,9,1,B04,Email domain and local-part prefix,1,9,STG030080,MARKETING,MKT008778,STG076309,SUPPORT,SUP003007,True,0.96,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.976,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004574,PCL004574
DCL004587,DCL010640,2,1,B04,Email domain and local-part prefix,1,2,STG024045,MARKETING,MKT002743,STG075870,SUPPORT,SUP002568,True,1.0,False,0.0,True,0.9524,False,0.0,False,0.0,False,0.0,0.981,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004587,PCL004587
DCL004594,DCL010663,6,1,B04,Email domain and local-part prefix,1,6,STG076663,SUPPORT,SUP003361,STG076378,SUPPORT,SUP003076,True,0.9615,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9769,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004594,PCL004594
DCL004621,DCL008367,5,3,B04,Email domain and local-part prefix,1,15,STG023079,MARKETING,MKT001777,STG023801,MARKETING,MKT002499,True,0.9796,False,0.0,True,1.0,False,0.0,True,0.3077,False,0.0,0.8744,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004621,PCL004621
DCL004625,DCL009726,3,3,B04,Email domain and local-part prefix,1,9,STG030051,MARKETING,MKT008749,STG074145,SUPPORT,SUP000843,True,0.9362,False,0.0,True,0.88,False,0.0,False,0.0,False,0.0,0.9137,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004625,PCL004625
DCL004626,DCL008689,5,5,B04,Email domain and local-part prefix,1,25,STG033046,MARKETING,MKT011744,STG030729,MARKETING,MKT009427,True,0.9362,False,0.0,True,1.0,False,0.0,True,0.3636,False,0.0,0.862,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004626,PCL004626
DCL004648,DCL010257,7,1,B04,Email domain and local-part prefix,1,7,STG074642,SUPPORT,SUP001340,STG030029,MARKETING,MKT008727,True,1.0,False,0.0,True,0.9231,False,0.0,False,0.0,False,0.0,0.9692,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004648,PCL004648
DCL004713,DCL009014,3,3,B04,Email domain and local-part prefix,1,9,STG029094,MARKETING,MKT007792,STG074591,SUPPORT,SUP001289,True,0.9259,False,0.0,True,0.8571,False,0.0,False,0.0,False,0.0,0.8984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004713,PCL004713
DCL004782,DCL010695,6,1,B04,Email domain and local-part prefix,1,6,STG074509,SUPPORT,SUP001207,STG077324,SUPPORT,SUP004022,True,0.9787,True,0.9091,True,1.0,False,0.0,False,0.0,False,0.0,0.9612,0.75,email | phone,email | name | phone,name,3,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004782,PCL004782
DCL004807,DCL009819,9,1,B04,Email domain and local-part prefix,1,9,STG077622,SUPPORT,SUP004320,STG024563,MARKETING,MKT003261,True,0.9048,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8629,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004807,PCL004807
DCL004812,DCL008266,4,4,B02,Surname initial and postcode outward code,1,16,STG027418,MARKETING,MKT006116,STG027273,MARKETING,MKT005971,True,0.9167,False,0.0,True,1.0,False,0.0,True,0.6,False,0.0,0.8917,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004812,PCL004812
DCL004812,DCL010146,4,1,B04,Email domain and local-part prefix,1,4,STG027418,MARKETING,MKT006116,STG028418,MARKETING,MKT007116,True,1.0,False,0.0,True,0.9565,False,0.0,True,0.6667,False,0.0,0.93,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004812,PCL004812
DCL004827,DCL009650,10,1,B04,Email domain and local-part prefix,1,10,STG029177,MARKETING,MKT007875,STG022487,MARKETING,MKT001185,True,1.0,False,0.0,True,0.9412,False,0.0,True,0.6,False,0.0,0.9137,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004827,PCL004827
DCL004838,DCL009866,7,1,B04,Email domain and local-part prefix,1,7,STG073980,SUPPORT,SUP000678,STG025237,MARKETING,MKT003935,True,1.0,False,0.0,True,0.9524,False,0.0,False,0.0,False,0.0,0.981,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004838,PCL004838
DCL004840,DCL010672,6,1,B04,Email domain and local-part prefix,1,6,STG011580,ECOMMERCE,TXN003580,STG076641,SUPPORT,SUP003339,True,0.973,True,1.0,True,0.9474,False,0.0,False,0.0,False,0.0,0.9752,0.75,email | phone,email | name | phone,name,3,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004840,PCL004840
DCL004959,DCL010626,4,1,B04,Email domain and local-part prefix,1,4,STG073584,SUPPORT,SUP000282,STG075673,SUPPORT,SUP002371,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004959,PCL004959
DCL004962,DCL010026,2,1,B04,Email domain and local-part prefix,1,2,STG004962,CRM,CRM004962,STG027073,MARKETING,MKT005771,True,1.0,False,0.0,True,0.9091,False,0.0,True,0.6,False,0.0,0.903,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004962,PCL004962
DCL004964,DCL008036,7,6,B04,Email domain and local-part prefix,1,42,STG076291,SUPPORT,SUP002989,STG031928,MARKETING,MKT010626,True,0.9787,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9872,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004964,PCL004964
DCL004966,DCL008803,3,2,B04,Email domain and local-part prefix,1,6,STG026851,MARKETING,MKT005549,STG027423,MARKETING,MKT006121,True,0.9787,False,0.0,True,1.0,False,0.0,True,0.25,False,0.0,0.8644,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004966,PCL004966
DCL004974,DCL010386,1,1,B04,Email domain and local-part prefix,1,1,STG004974,CRM,CRM004974,STG031742,MARKETING,MKT010440,True,1.0,False,0.0,True,0.963,False,0.0,True,0.6667,False,0.0,0.9321,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004974,PCL004974
DCL004980,DCL010750,6,1,B04,Email domain and local-part prefix,1,6,STG031518,MARKETING,MKT010216,STG078245,SUPPORT,SUP004943,True,0.9583,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.975,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL004980,PCL004980
DCL005008,DCL008535,1,3,B02 | B04,Email domain and local-part prefix | Surname initial and postcode outward code,2,3,STG005008,CRM,CRM005008,STG077401,SUPPORT,SUP004099,True,1.0,False,0.0,True,0.963,False,0.0,False,0.0,False,0.0,0.9852,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005008,PCL005008
DCL005016,DCL010539,2,2,B04,Email domain and local-part prefix,1,4,STG027712,MARKETING,MKT006410,STG073984,SUPPORT,SUP000682,True,0.9388,False,0.0,True,0.8333,False,0.0,False,0.0,False,0.0,0.8966,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005016,PCL005016
DCL005031,DCL009782,7,2,B04,Email domain and local-part prefix,1,14,STG031945,MARKETING,MKT010643,STG074728,SUPPORT,SUP001426,True,0.9091,False,0.0,True,0.8182,False,0.0,False,0.0,False,0.0,0.8727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005031,PCL005031
DCL005037,DCL008408,5,4,B04,Email domain and local-part prefix,1,20,STG026057,MARKETING,MKT004755,STG076907,SUPPORT,SUP003605,True,0.9048,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8629,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005037,PCL005037
DCL005052,DCL009675,8,1,B04,Email domain and local-part prefix,1,8,STG077318,SUPPORT,SUP004016,STG022743,MARKETING,MKT001441,True,1.0,False,0.0,True,0.9286,False,0.0,False,0.0,False,0.0,0.9714,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005052,PCL005052
DCL005095,DCL010680,5,2,B04,Email domain and local-part prefix,1,10,STG005095,CRM,CRM005095,STG076836,SUPPORT,SUP003534,True,0.898,False,0.0,True,0.7826,False,0.0,False,0.0,False,0.0,0.8518,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005095,PCL005095
DCL005133,DCL009015,7,2,B04,Email domain and local-part prefix,1,14,STG027761,MARKETING,MKT006459,STG030439,MARKETING,MKT009137,True,0.9778,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.85,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005133,PCL005133
DCL005137,DCL010478,3,2,B04,Email domain and local-part prefix,1,6,STG032053,MARKETING,MKT010751,STG032973,MARKETING,MKT011671,True,0.9778,False,0.0,True,1.0,False,0.0,True,0.3333,False,0.0,0.8778,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005137,PCL005137
DCL005140,DCL009169,2,2,B04,Email domain and local-part prefix,1,4,STG021170,ECOMMERCE,TXN013170,STG027958,MARKETING,MKT006656,True,0.9778,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.85,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005140,PCL005140
DCL005160,DCL010530,7,1,B04,Email domain and local-part prefix,1,7,STG076037,SUPPORT,SUP002735,STG073721,SUPPORT,SUP000419,True,0.9787,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9872,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005160,PCL005160
DCL005161,DCL008401,13,2,B04,Email domain and local-part prefix,1,26,STG073681,SUPPORT,SUP000379,STG012191,ECOMMERCE,TXN004191,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005161,PCL005161
DCL005173,DCL010630,3,1,B04,Email domain and local-part prefix,1,3,STG028140,MARKETING,MKT006838,STG075722,SUPPORT,SUP002420,True,1.0,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.96,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005173,PCL005173
DCL005198,DCL010548,6,1,B04,Email domain and local-part prefix,1,6,STG028522,MARKETING,MKT007220,STG074114,SUPPORT,SUP000812,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005198,PCL005198
DCL005239,DCL010510,1,1,B04,Email domain and local-part prefix,1,1,STG005239,CRM,CRM005239,STG073332,SUPPORT,SUP000030,True,0.9767,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.986,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005239,PCL005239
DCL005255,DCL007805,4,5,B04,Email domain and local-part prefix,1,20,STG028877,MARKETING,MKT007575,STG077429,SUPPORT,SUP004127,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005255,PCL005255
DCL005323,DCL010559,5,1,B04,Email domain and local-part prefix,1,5,STG077259,SUPPORT,SUP003957,STG074266,SUPPORT,SUP000964,True,0.9474,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9684,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005323,PCL005323
DCL005346,DCL008090,1,2,B04,Email domain and local-part prefix,1,2,STG005346,CRM,CRM005346,STG023437,MARKETING,MKT002135,True,0.9756,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9854,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005346,PCL005346
DCL005363,DCL008705,9,3,B04,Email domain and local-part prefix,1,27,STG030028,MARKETING,MKT008726,STG076020,SUPPORT,SUP002718,True,0.9565,False,0.0,True,0.9167,False,0.0,False,0.0,False,0.0,0.9406,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005363,PCL005363
DCL005374,DCL007862,8,3,B04,Email domain and local-part prefix,1,24,STG077874,SUPPORT,SUP004572,STG027829,MARKETING,MKT006527,True,0.9,False,0.0,True,0.7778,False,0.0,False,0.0,False,0.0,0.8511,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005374,PCL005374
DCL005382,DCL008863,9,4,B04,Email domain and local-part prefix,1,36,STG075255,SUPPORT,SUP001953,STG026645,MARKETING,MKT005343,True,0.9545,False,0.0,True,0.9091,False,0.0,False,0.0,False,0.0,0.9364,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005382,PCL005382
DCL005395,DCL010281,2,1,B04,Email domain and local-part prefix,1,2,STG024709,MARKETING,MKT003407,STG030350,MARKETING,MKT009048,True,0.9811,False,0.0,True,1.0,False,0.0,True,0.3636,False,0.0,0.8845,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005395,PCL005395
DCL005401,DCL009140,5,4,B04,Email domain and local-part prefix,1,20,STG025120,MARKETING,MKT003818,STG077308,SUPPORT,SUP004006,True,0.9333,False,0.0,True,0.8696,False,0.0,False,0.0,False,0.0,0.9078,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005401,PCL005401
DCL005459,DCL010015,6,1,B04,Email domain and local-part prefix,1,6,STG075842,SUPPORT,SUP002540,STG026885,MARKETING,MKT005583,True,0.9778,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9867,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005459,PCL005459
DCL005462,DCL010411,6,1,B04,Email domain and local-part prefix,1,6,STG075834,SUPPORT,SUP002532,STG032157,MARKETING,MKT010855,True,1.0,False,0.0,True,0.963,False,0.0,False,0.0,False,0.0,0.9852,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005462,PCL005462
DCL005490,DCL010746,3,1,B04,Email domain and local-part prefix,1,3,STG077760,SUPPORT,SUP004458,STG078127,SUPPORT,SUP004825,True,0.9615,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9769,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005490,PCL005490
DCL005540,DCL009249,7,3,B04,Email domain and local-part prefix,1,21,STG073508,SUPPORT,SUP000206,STG031746,MARKETING,MKT010444,True,0.9091,False,0.0,True,0.7778,False,0.0,False,0.0,False,0.0,0.8566,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005540,PCL005540
DCL005571,DCL010000,3,1,B04,Email domain and local-part prefix,1,3,STG028521,MARKETING,MKT007219,STG026737,MARKETING,MKT005435,True,1.0,False,0.0,True,0.8889,False,0.0,True,0.6667,False,0.0,0.9074,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005571,PCL005571
DCL005584,DCL008246,5,2,B04,Email domain and local-part prefix,1,10,STG021765,MARKETING,MKT000463,STG018289,ECOMMERCE,TXN010289,True,0.9778,False,0.0,True,1.0,False,0.0,True,0.3333,False,0.0,0.8778,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005584,PCL005584
DCL005617,DCL009831,7,1,B04,Email domain and local-part prefix,1,7,STG021342,MARKETING,MKT000040,STG024750,MARKETING,MKT003448,True,1.0,False,0.0,True,0.9655,False,0.0,True,0.6667,False,0.0,0.933,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005617,PCL005617
DCL005670,DCL010083,10,1,B04,Email domain and local-part prefix,1,10,STG076585,SUPPORT,SUP003283,STG027622,MARKETING,MKT006320,True,1.0,False,0.0,True,0.9565,False,0.0,False,0.0,False,0.0,0.9826,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005670,PCL005670
DCL005683,DCL009523,1,7,B04,Email domain and local-part prefix,1,7,STG005683,CRM,CRM005683,STG078095,SUPPORT,SUP004793,True,0.8837,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8502,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005683,PCL005683
DCL005741,DCL007910,4,2,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,8,STG014001,ECOMMERCE,TXN006001,STG008625,ECOMMERCE,TXN000625,True,0.766,True,1.0,True,0.9565,True,1.0,True,1.0,False,0.0,0.9169,0.95,phone,address | email | name | phone | postcode,address | email | name | postcode,5,4,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005741,PCL005741
DCL005755,DCL010738,3,1,B04,Email domain and local-part prefix,1,3,STG076797,SUPPORT,SUP003495,STG077968,SUPPORT,SUP004666,True,0.9787,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9872,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005755,PCL005755
DCL005767,DCL010704,7,1,B04,Email domain and local-part prefix,1,7,STG024461,MARKETING,MKT003159,STG077402,SUPPORT,SUP004100,True,0.9565,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9739,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005767,PCL005767
DCL005781,DCL010619,7,1,B04,Email domain and local-part prefix,1,7,STG029793,MARKETING,MKT008491,STG075453,SUPPORT,SUP002151,True,0.9756,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9854,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005781,PCL005781
DCL005784,DCL009376,7,2,B04,Email domain and local-part prefix,1,14,STG075934,SUPPORT,SUP002632,STG030375,MARKETING,MKT009073,True,0.9545,False,0.0,True,0.9091,False,0.0,False,0.0,False,0.0,0.9364,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005784,PCL005784
DCL005786,DCL009718,5,1,B04,Email domain and local-part prefix,1,5,STG026090,MARKETING,MKT004788,STG023149,MARKETING,MKT001847,True,1.0,False,0.0,True,0.9565,False,0.0,True,0.6,False,0.0,0.9188,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005786,PCL005786
DCL005795,DCL008742,5,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,5,STG005795,CRM,CRM005795,STG015140,ECOMMERCE,TXN007140,False,0.0,True,1.0,True,0.963,True,1.0,True,1.0,False,0.0,0.9886,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005795,PCL005795
DCL005815,DCL008602,8,3,B04,Email domain and local-part prefix,1,24,STG074403,SUPPORT,SUP001101,STG073624,SUPPORT,SUP000322,True,0.8966,False,0.0,True,0.8125,False,0.0,False,0.0,False,0.0,0.8629,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005815,PCL005815
DCL005820,DCL007831,1,5,B05,First-name initial and exact postcode,1,5,STG005820,CRM,CRM005820,STG009449,ECOMMERCE,TXN001449,False,0.0,True,1.0,True,0.9167,True,1.0,True,1.0,False,0.0,0.9744,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005820,PCL005820
DCL005821,DCL008846,6,3,B04,Email domain and local-part prefix,1,18,STG075078,SUPPORT,SUP001776,STG030883,MARKETING,MKT009581,True,0.902,False,0.0,True,0.8276,False,0.0,False,0.0,False,0.0,0.8722,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL005821,PCL005821
